qid,license_name,subject,answer,pred,response
2301,변리사,자연과학개론,A,A,"체세포분열에서는 간기의 S기에서 염색체가 복제되므로 전기에서 복제되는 것이 아니고, 중기에는 상동염색체 접합이 일어나지 않는다. 감수분열은 두 차례의 분열을 거쳐 4개의 딸세포를 만들며, 유전적으로 다양한 딸세포를 생성한다. 따라서 체세포분열과 감수분열의 분열 횟수는 동일하지 않다. 그러므로 옳은 설명은 A이다.

### ANSWER
A"
152,감정평가사,감정평가관계법규,D,D,"부동산등기법령상 구분건물의 등기에는 도면번호 기재, 일부 보존등기 시 나머지 구분건물 표시등기 동시 신청, 전유부분별 고유번호 부여 등의 규정이 있다. 또한 1동 전부 멸실 시 다른 구분건물 소유자를 대위한 멸실등기 신청도 가능하다. 그러나 대지권이 등기된 구분건물은 대지권이 건물과 결합하여 하나의 부동산으로 취급되므로, 건물만에 관한 저당권설정등기를 할 수 없다. 따라서 옳지 않은 것은 D이다.

### ANSWER
D"
153,감정평가사,감정평가관계법규,B,B,"### ANSWER
B"
154,감정평가사,감정평가관계법규,D,B,"### ANSWER
B"
155,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
156,감정평가사,감정평가관계법규,D,D,"### ANSWER
D"
157,감정평가사,감정평가관계법규,A,C,"### ANSWER
C"
158,감정평가사,회계학,B,B,"역사적 원가 측정에서 부채의 역사적 원가는 부채를 발생시키거나 인수하면서 수취한 대가에서 거래원가를 차감한 가치로 측정한다. 그런데 보기 B는 거래원가를 “가산”한다고 하였으므로 개념체계의 설명과 맞지 않다. 나머지 보기들은 자산·부채의 존재 가능성, 예측가치, 현행원가의 유용성, 합리적 추정의 역할에 대해 올바르게 서술하고 있다.

### ANSWER
B"
159,감정평가사,회계학,B,B,"K-IFRS/IAS 1 requires an explicit statement of compliance with IFRS in the notes when financial statements comply with IFRS. Deferred tax assets are never classified as current, inappropriate accounting policies cannot be justified by disclosure, and OCI may be presented in either a single statement or two statements. Therefore, the correct statement is B.

### ANSWER
B"
898,치과의사,치과재료학/구강생물학,B,B,"Pilocarpine is a muscarinic agonist that directly stimulates salivary gland secretion, increasing saliva production. The other options—rheumatoid arthritis, hyperthyroidism, tricyclic antidepressants, and radiation therapy—are generally associated with dry mouth or reduced salivation.

### ANSWER
B"
899,치과의사,치과재료학/구강생물학,C,C,"심전도에서 P파는 심방의 탈분극, QRS파는 심실의 탈분극, T파는 심실의 재분극을 나타낸다. P-Q 간격은 방실 전도 시간, Q-T 간격은 심실의 전기적 활동 전체 시간을 의미한다. 따라서 심실근의 탈분극을 나타내는 것은 QRS파이다.

### ANSWER
C"
900,치과의사,치과재료학/구강생물학,E,E,"혈중 칼슘 농도가 정상치 이하로 떨어지면 부갑상샘에서 부갑상샘호르몬이 분비되어 뼈의 칼슘 방출과 신장의 재흡수를 촉진하고 혈중 칼슘 농도를 높입니다. 칼시토닌은 반대로 혈중 칼슘을 낮추는 호르몬이며, 나머지 호르몬들은 칼슘 조절과 직접 관련이 없습니다. 따라서 정답은 부갑상샘호르몬입니다.

### ANSWER
E"
901,치과의사,치과재료학/구강생물학,E,E,"뉴라민산기제거효소(neuraminidase)는 당단백질 말단의 사이알산(sialic acid)을 제거하는 효소이다.

### ANSWER
E"
902,치과의사,치과재료학/구강생물학,C,C,"지방은 구강이나 위에서는 거의 흡수되지 않으며, 소화된 지방산과 모노글리세리드가 주로 작은창자에서 흡수됩니다. 작은창자의 융모와 림프관을 통해 지방이 체내로 들어가므로 정답은 작은창자입니다.

### ANSWER
C"
903,치과의사,치과재료학/구강생물학,B,B,"tRNA는 73~93개의 뉴클레오타이드로 구성되고, 4~5개의 팔 구조를 가지며, 3' 말단에 CCA 서열이 첨가되고, 상보적 결합으로 이중나선 부분이 존재하는 RNA이다. 이러한 특징은 tRNA를 설명하며, tRNA의 기능은 단백질 합성에 필요한 아미노산을 리보솜으로 운반하는 것이다.

### ANSWER
B"
904,치과의사,치과재료학/구강생물학,D,D,"법랑질 형성 과정에서 분비되는 기질 단백질 중 가장 풍부한 것은 아멜로제닌으로, 전체 법랑질 기질 단백질의 약 90%를 차지합니다. 아교질은 상아질에 주로 존재하며, 터프텔린이나 에나멜린은 존재하지만 아멜로제닌보다 적습니다. 따라서 정답은 아멜로제닌입니다.

### ANSWER
D"
905,치과의사,치과재료학/구강생물학,A,A,"After a 10% sugar rinse, plaque bacteria rapidly ferment sugars, producing lactic acid as the main metabolic end product. Lactic acid concentration increases most sharply within minutes, while the other acids are present in smaller amounts. Thus, lactic acid is the highest-concentration acid measured after 5 minutes.

### ANSWER
A"
2671,세무사,회계학개론,E,E,"A는 리베이트를 가산한다고 하였으나 실제로는 차감하므로 틀렸고, B는 금융요소 차액을 취득원가에 가산한다고 하였으나 이자는 비용 처리하므로 틀렸습니다. C는 확정판매계약 대상 재고자산의 순실현가능가치를 일반 판매가격으로 추정한다고 하였으나 계약가격 기준이므로 틀렸습니다. D는 완성품이 원가 이상으로 판매될 경우 원재료를 감액하지 않는 것이 원칙이므로 틀렸습니다. E는 재고자산 평가손실 환입 조건과 한도를 올바르게 설명한 것입니다.

### ANSWER
E"
2672,세무사,회계학개론,D,D,"Weighted average unit cost = (300×100 + 300×120 + 400×130) / 1,000 = ₩118. Book ending inventory before shrinkage = 1,000 − 600 = 400 units. Inventory valuation loss per unit = ₩118 − ₩110 = ₩8, so actual ending units = ₩2,960 / ₩8 = 370 units, meaning shrinkage = 30 units. Normal shrinkage = 80% × 30 = 24 units, included in COGS; abnormal shrinkage = 6 units, excluded. COGS = 600×118 + 24×118 + 2,960 = 70,800 + 2,832 + 2,960 = ₩76,592.

### ANSWER
D"
2673,세무사,회계학개론,D,D,"매각예정자산집단의 장부금액은 분류 직전 재측정액 합계 ₩7,000이고, 순공정가치는 ₩4,000이므로 손상차손은 ₩3,000이다. 손상차손은 먼저 영업권 ₩1,000에 배분하고, 잔여 ₩2,000은 IFRS 5 적용 대상인 유형자산Ⅰ과 유형자산Ⅱ에 장부금액 비율로 배분한다. 재고자산과 기타포괄손익-공정가치 측정 금융자산은 각각 IAS 2와 IFRS 9 적용 대상이므로 손상차손 배분에서 제외된다. 따라서 유형자산Ⅰ(₩1,000)과 유형자산Ⅱ(₩3,000)에 잔여 손상차손을 안분하면 유형자산Ⅱ는 ₩1,500이 되고, 재고자산은 ₩1,000이 유지된다.

### ANSWER
D"
2674,세무사,회계학개론,D,D,"Option D is incorrect. Under K-IFRS (IAS 40), if a property has both an investment portion and an owner-occupied portion that cannot be sold separately, the entire property is classified as investment property only if the owner-occupied portion is insignificant. Therefore, stating that the entire property is investment property even when the production-use portion is significant is wrong. The other options correctly describe investment property accounting treatments.

### ANSWER
D"
2675,세무사,회계학개론,E,E,"무형자산의 취득원가에는 의도된 방식으로 사용 가능한 상태에 이르기까지 직접 관련된 원가는 포함되지만, 자산을 사용하거나 재배치하는 과정에서 발생하는 원가는 취득원가에 포함되지 않는다. 따라서 E의 설명은 옳지 않다.

### ANSWER
E"
2676,세무사,회계학개론,D,D,"20x1년 감가상각비는 (2,000-200)/5=360이며, 재평가 후 장부금액은 1,800, 재평가잉여금은 160이다. 20x2년 감가상각비는 (1,800-200)/4=400이다. 이후 장부금액은 1,400이 되고, 회수가능액 1,100과의 차이 300이 손상차손이다. 손상차손 중 재평가잉여금 160은 기타포괄손익으로 인식하고, 나머지 140은 당기손익으로 인식한다. 따라서 20x2년 당기비용은 감가상각비 400과 손상차손 140을 합한 540이다.

### ANSWER
D"
2677,세무사,회계학개론,A,A,"The government loan is below market rate, so the benefit is treated as a government grant. The loan’s fair value at inception is the present value of principal and 1% interest cash flows discounted at 10%: ₩50,000×0.6209 + ₩500×3.7908 = ₩32,940.4. The grant amount is ₩50,000 − ₩32,940.4 = ₩17,059.6, which is deducted from the machinery cost, giving depreciable cost of ₩32,940.4. Annual depreciation is ₩32,940.4 ÷ 5 = ₩6,588.08. Interest expense for 20x3 using the effective interest method is ₩3,880.79, so total 20x3 expense is ₩6,588.08 + ₩3,880.79 ≈ ₩10,469.

### ANSWER
A"
2678,세무사,회계학개론,A,A,"### ANSWER
A"
2021,한약사,한약학기초,E,E,"### ANSWER
E"
2022,한약사,한약학기초,A,A,"車前子는 이수(利水), 청습열(淸濕熱), 청간명목(淸肝明目)의 효능이 있어 수종, 소변불리, 목적종통을 치료한다. 다른 약물들은 해당 효능과 적응증이 맞지 않는다.

### ANSWER
A"
2023,한약사,한약학기초,D,D,"肉桂는 補命門火, 散寒溫脾, 溫煦氣血하여 寒凝腹痛과 命門火衰에 쓰이는 대표 약물이다. 다른 선택지들은 해당 효능과 부합하지 않으므로 정답은 D이다.

### ANSWER
D"
2024,한약사,한약학기초,C,C,"陳皮는 味辛·苦하고 性溫하며 脾·肺經에 작용하는 대표적인 理氣藥으로, 芳香醒脾하여 燥濕化痰하고 和胃降逆하는 효능이 있다. 半夏·茯苓과 배합하면 燥濕化痰하고, 生薑·竹茹와 배합하면 和胃降逆한다. 따라서 설명에 해당하는 약재는 陳皮이다.

### ANSWER
C"
2025,한약사,한약학기초,C,C,"地楡는涼血止血, 解毒斂瘡의 효능이 있어 喀血, 崩漏, 燙傷, 癰腫瘡毒을 치료하는 대표적인 약물이다. 다른 선택지들은 이러한 효능과 적응증이 일치하지 않는다.

### ANSWER
C"
2026,한약사,한약학기초,E,E,"川芎은 祛風止痛으로 두통을 치료하고, 活血行氣로 월경불순·폐경·통경을 다스린다. 또한 『本草綱目』에서 ‘血中氣藥’이라 하였고, 張元素는 ‘上行頭目, 下行血海’라고 하였다. 이러한 설명은 모두 川芎의 특징에 해당한다.

### ANSWER
E"
2027,한약사,한약학기초,D,D,"출산 후 악루가 멎지 않고 복통과 부종이 있는 것은 산후 어혈과 기혈 순환 장애로 보인다. 익모초는 어혈을 제거하고 이뇨 작용으로 부종을 내려 산후 출혈, 복통, 부종에 사용된다. 다른 약재들은 적응증이 맞지 않다.

### ANSWER
D"
2028,한약사,한약학기초,E,E,"杏仁은 止咳平喘과 潤腸通便 효능이 있어 風寒咳嗽·風熱咳嗽 및 便秘에 두루 쓰인다. 다른 약물들은 이러한 효능이 해당되지 않는다.

### ANSWER
E"
906,치과의사,치과재료학/구강생물학,D,D,"페니실린에 의한 기관지 수축은 IgE 매개 즉시형 과민반응(아나필락시스)의 한 증상으로, 약물 알레르기에 해당합니다. 와파린 출혈, 모르핀 호흡 억제, 노르에피네프린 서맥, 아이소나이아지드 말초신경염은 모두 약물의 약리작용이나 독성에 의한 것으로 알레르기와 무관합니다.

### ANSWER
D"
907,치과의사,치과재료학/구강생물학,D,D,"일차통과효과는 경구 투여된 약물이 간이나 장벽을 통과하면서 대사되어 전신순환에 도달하기 전에 활성 약물의 양이 감소하는 현상입니다. 따라서 일차통과효과가 커지면 전신순환에 도달하는 약물의 비율인 생체이용률이 낮아집니다. 반감기, 청소율, 분포용적은 일차통과효과와 직접적인 인과관계가 없으며, 용량제한적 제거는 효소 포화와 관련된 개념입니다. 그러므로 정답은 D입니다.

### ANSWER
D"
908,치과의사,치과재료학/구강생물학,C,C,"Atropine is a muscarinic acetylcholine receptor antagonist that reduces parasympathetic-mediated secretions, including saliva. It does not strengthen muscles in myasthenia gravis, relieve BPH symptoms, improve Alzheimer’s cognition, or stop bleeding. Among the choices, only the reduction of excessive salivation corresponds to atropine’s pharmacological effect. Therefore, the correct answer is C.

### ANSWER
C"
909,치과의사,치과재료학/구강생물학,C,C,"Benzocaine은 주사가 불가능하고 점막이나 피부 표면에만 적용되는 국소마취제로, 표면마취제로만 사용됩니다. Articaine, prilocaine, bupivacaine, mepivacaine은 주사용 국소마취제로 분류됩니다. 따라서 정답은 C입니다.

### ANSWER
C"
910,치과의사,치과재료학/구강생물학,E,E,"Aspirin-induced asthma-like symptoms in a patient with nasal polyps suggest aspirin-exacerbated respiratory disease (AERD), where COX-1 inhibition triggers bronchospasm. Nonsteroidal anti-inflammatory drugs (NSAIDs) such as ketorolac, naproxen, ibuprofen, and diclofenac cross-react with aspirin and should be avoided. Acetaminophen has minimal COX-1 inhibition and is the safest analgesic option among the choices. Therefore, acetaminophen is the preferred first-line analgesic to minimize the risk of a similar reaction.

### ANSWER
E"
911,치과의사,치과재료학/구강생물학,C,C,"감염심내막염 병력이 있는 환자에게 치과 시술 전 예방적 항생제가 필요하다. 치과 처치로 인한 균혈증을 예방하기 위해 경구 아목시실린이 표준 예방 요법이다. 다른 선택지들은 항진균제, 항바이러스제, 또는 다른 적응증의 항생제로 적절하지 않다.

### ANSWER
C"
912,치과의사,치과재료학/구강생물학,D,D,"Denosumab is a monoclonal antibody that binds RANKL and inhibits osteoclast activity, making it effective for osteoporosis. Long-term use is associated with an increased risk of osteonecrosis of the jaw, matching the description.

### ANSWER
D"
913,치과의사,치과재료학/구강생물학,D,D,"형질전환(transformation)은 세균이 외부의 naked DNA를 흡수하여 새로운 유전 형질을 획득하는 과정이다. 돌연변이 세균이 정상 세균의 DNA에 노출된 후 효소를 만들게 된 것은 외부 DNA가 세포 내로 들어가 유전자가 회복되었기 때문이다. 접합은 세포 간 접촉, 형질도입은 박테리오파지 매개, 전위는 유전자 이동, 번역후수식은 단백질 변형에 해당하므로 정답은 형질전환이다.

### ANSWER
D"
2302,변리사,자연과학개론,E,E,"속씨식물은 꽃을 가진 종자식물이며, 현재 식물계에서 가장 다양하고 널리 분포한다. 타가수분을 통해 유전적 다양성을 높이고, 중복수정은 속씨식물만의 특징이다. 외떡잎식물과 쌍떡잎식물은 모두 속씨식물에 속한다. 따라서 E의 설명이 옳지 않다.

### ANSWER
E"
2303,변리사,자연과학개론,C,E,"열대우림은 연중 강한 비와 높은 온도로 토양의 양분이 용탈되어 산성 토양이 나타난다. 또한 연교차는 작지만 일교차는 상대적으로 크게 나타나는 특징이 있다. 그리고 단위 면적당 식물 종의 다양성이 육상생태계 중 가장 높은 곳이 열대우림이다. 따라서 보기의 ㄱ, ㄴ, ㄷ 모두 옳은 설명이다.

### ANSWER
E"
2304,변리사,자연과학개론,B,B,"보웬의 연속계열에서 사장석은 고온에서 Ca 함량이 높은 회장석이 정출되고, 온도가 낮아질수록 Na 함량이 높은 사장석으로 변한다. 따라서 녹는점이 낮은 광물일수록 Ca 함량은 낮아지므로 B는 옳지 않다.

### ANSWER
B"
2305,변리사,자연과학개론,B,B,"마그마가 천천히 식으면 결정이 크게 성장하고, 빠르게 식으면 결정이 작아지거나 유리질로 굳는다. 따라서 냉각 속도 차이는 암석을 구성하는 결정 입자의 크기를 결정한다. 광물 조합은 마그마의 화학 조성에 의해 결정되며, 색·밀도·쪼개짐은 냉각 속도와 직접적인 관련이 없다.

### ANSWER
B"
2306,변리사,자연과학개론,D,D,"화성암은 SiO₂ 함량에 따라 산성, 중성, 염기성, 초염기성으로 분류됩니다. 유문암은 산성, 안산암과 섬록암은 중성, 반려암은 염기성, 감람암은 초염기성 암석에 해당합니다. 초염기성암인 감람암은 SiO₂ 함량이 45% 미만으로 가장 낮습니다. 따라서 정답은 감람암입니다.

### ANSWER
D"
2307,변리사,자연과학개론,A,A,"### ANSWER
A"
2308,변리사,자연과학개론,B,B,"조선누층군은 석회암이 풍부하고, 평안누층군은 석탄이 많이 포함되며, 경상누층군은 중생대 육상 퇴적층이다. 또한 조선누층군과 평안누층군은 부정합 관계이다. 그러나 한반도에는 데본기 지층이 거의 분포하지 않으므로, 강원도에 넓게 분포한다는 설명은 옳지 않다.

### ANSWER
B"
2309,변리사,자연과학개론,D,D,"ㄱ은 대기권을 온도 분포에 따라 4개의 층으로 구분한다는 설명으로 옳다. ㄴ은 대류권의 두께가 적도에서 더 두껍다는 설명으로 옳다. ㄷ은 성층권에서 고도가 올라갈수록 온도가 감소한다는 설명으로, 실제로는 온도가 증가하므로 틀렸다. 따라서 옳은 것은 ㄱ과 ㄴ이다.

### ANSWER
D"
2029,한약사,한약학기초,B,B,"桑白皮와 葶藶子는 모두 폐를 사하여 천식을 멈추게 하고, 수종을 이뇨로 소통시키는 효능이 있습니다. 따라서 공통 효능은 瀉肺平喘, 利水消腫입니다.

### ANSWER
B"
2030,한약사,한약학기초,C,C,"遠志具有安神益智、祛痰開竅之功，可用於痰阻心竅、驚癇及寒痰咳嗽等證，符合題意。

### ANSWER
C"
2031,한약사,한약학기초,D,D,"소아의 발열성 경련에 비교적 가벼운 증상으로 사용되는 약물은 간풍을 식히고 경련을 멈추는 효능이 있는釣鉤藤입니다. 또한 釣鉤藤은 유효 성분이 휘발성이므로 달일 때 나중에 넣는 後下가 필요한 대표적인 약물입니다. 따라서 정답은 D입니다.

### ANSWER
D"
2032,한약사,한약학기초,D,D,D
2033,한약사,한약학기초,C,C,"白朮은 健脾益氣하여 脾胃虛弱과 不思飮食을 치료하고, 安胎作用으로 胎氣不安에 쓰이며, 固表止汗하여 自汗에도 효과적이다. 따라서 해당 약물은 白朮이다.

### ANSWER
C"
2034,한약사,한약학기초,B,B,"肉蓯蓉은 보양약 중에서 성질이 온화하고 조열하지 않으며, 장을 윤택하게 하여 대변을 통하게 하는 효능이 있어 장조변비에 사용됩니다. 다른 선택지들은 주로 근골이나 신양 보강에 치중합니다.

### ANSWER
B"
2035,한약사,한약학기초,C,C,"當歸는 대표적인 보혈약으로 혈을 보하고 월경을 조절하며 통증을 완화하고 변비를 완화하는 효능이 있어 제시된 여러 증상에 두루 쓰인다. 다른 선택지들은 보혈약이 아니다.

### ANSWER
C"
2036,한약사,한약학기초,E,E,"沙參과 麥門冬은 모두 陰(陰液)을 기르고 津液을 생성하는 효능이 있어 胃陰不足으로 인한 갈증이나 입마름을 치료한다. 發散風寒은 解表藥의 효능이고, 澀腸止瀉는 收澀藥, 溫中止嘔와 溫肺化飮은 溫裏藥의 효능에 해당하므로 공통 효능이 아니다. 따라서 두 약재의 공통 효능은 益胃生津이다.

### ANSWER
E"
160,감정평가사,회계학,D,E,"### ANSWER
E"
161,감정평가사,회계학,B,B,"FIFO 소매재고법에서는 기초재고를 비율 계산에서 제외하고, 당기 매입액과 순인상·순인하를 기준으로 원가율을 계산한다.  
당기 판매가능재고(판매가) = 11,500 + (1,400 - 800) - (700 - 600) = 12,000이고, 원가율 = 9,000 / 12,000 = 0.75이다.  
기초재고 판매가 1,500 + 당기 판매가 12,000 = 13,500에서 매출 9,500을 차감하면 기말재고 판매가는 4,000이다.  
기말재고 원가는 4,000 × 0.75 = 3,000이므로, 매출원가 = (1,000 + 9,000) - 3,000 = 7,000이다.

### ANSWER
B"
162,감정평가사,회계학,A,A,"20x3년 말 가득된 주가차액보상권은 750개이고 공정가치는 ₩17이므로 총 부채는 ₩12,750입니다. 20x2년 말 부채는 730개×₩15×2/3=₩7,300이므로, 20x3년 부채 증가분은 ₩5,450입니다. 다만 400개가 행사되어 내재가치 ₩16으로 현금결제되었고, 장부상 공정가치 ₩17 기준 부채 ₩6,800을 ₩6,400에 결제하여 ₩400의 이익이 발생합니다. 따라서 순 보상비용은 ₩5,450－₩400=₩5,050입니다.

### ANSWER
A"
163,감정평가사,회계학,A,A,"기초자본은 10,000 - 9,000 = 1,000이고, 기말자본은 11,000 - 9,500 = 1,500이므로 자본 증가액은 500입니다. 무상증자와 주식배당은 자본 내부 항목 이동이므로 총자본에 영향을 주지 않으며, 자기주식 취득 150과 현금배당 165는 자본을 감소시킵니다. 따라서 당기순이익 + 기타포괄이익 80 - 150 - 165 = 500이므로 당기순이익은 735입니다. 평균자산은 (10,000 + 11,000) / 2 = 10,500이므로 총자산이익률은 735 / 10,500 = 7%입니다.

### ANSWER
A"
164,감정평가사,회계학,E,D,"### ANSWER
D"
165,감정평가사,회계학,B,B,"20x1 기말재고 과소계상 30은 20x2 기초재고에 영향을 주어 20x2 순이익을 30 과대계상한다. 20x2 기말재고 과소계상 10은 20x2 순이익을 10 과소계상하므로, 20x2 오류수정 전 순이익 200은 실제보다 20 과대이다. 20x3에는 기초재고 과소 10으로 순이익이 10 과대, 기말재고 과대 20으로 순이익이 20 과대가 되어 총 30 과대계상되었다. 따라서 오류수정 후 20x3 순이익은 250 - 30 = 220이다.

### ANSWER
B"
166,감정평가사,회계학,D,D,"우선주 액면총액은 50주 × ₩20 = ₩1,000이고, 연간 우선주 배당은 5%인 ₩50입니다. 20x1년에 지급하지 못한 누적배당금 ₩50도 우선 지급되어야 합니다. 보통주 기본배당은 200주 × ₩20 × 4% = ₩160이며, 기본배당과 누적분 합계는 ₩260입니다. 잔여 ₩240은 완전참가적 우선주이므로 총액면 ₩5,000 중 우선주 ₩1,000의 비율(20%)에 따라 ₩48이 추가 배분됩니다. 따라서 우선주 배당금은 ₩50 + ₩50 + ₩48 = ₩148입니다.

### ANSWER
D"
167,감정평가사,회계학,C,C,"수익인식 5단계는 계약 식별, 수행의무 식별, 거래가격 산정, 거래가격 배분, 수행의무 이행 시 수익 인식 순서이다. 따라서 ㄴ → ㄹ → ㄱ → ㄷ → ㅁ 순서가 맞다.

### ANSWER
C"
1524,변호사,공법,E,E,"ㄱ은 인근 여관업자의 영업·환경상 이익이 숙박업 구조변경허가의 직접적 보호이익에 해당하지 않아 소익이 부정되므로 옳지 않다. ㄴ은 임기 만료 후에도 해임처분 취소를 통해 보수청구가 가능하면 법률상 이익이 인정된다. ㄷ은 주변영향지역 내 주민은 법령상 협의 및 지원에 관한 직접적 이익이 있어 원고적격이 인정된다. ㄹ은 정지기간이 지났더라도 장래 제재처분의 가중사유로 참작될 우려가 있으면 취소를 구할 법률상 이익이 있다.

### ANSWER
E"
1525,변호사,공법,A,A,"ㄱ은 위헌법률심판제청신청이 소송 계속 중인 법원에 대한 신청이므로 변호사 강제주의가 적용되지 않아 옳지 않다. ㄴ은 법관이 단순한 위헌 의심만으로 제청할 의무가 없고 위헌 확신이 있어야 하므로 옳지 않다. ㄷ은 위헌법률심판제청신청 기각결정에 대해 항고·재항고·특별항고가 허용되지 않으므로 옳다. ㄹ은 헌법소원심판 청구 시 변호인 선임 능력이 없는 경우 국선대리인 선임을 신청할 수 있으므로 옳다.

### ANSWER
A"
1526,변호사,공법,B,B,"### ANSWER
B"
1527,변호사,공법,A,A,"### ANSWER
A"
1528,변호사,공법,D,D,"### ANSWER
D"
1529,변호사,공법,B,B,"### ANSWER
B"
1530,변호사,공법,E,E,"### ANSWER
E"
1531,변호사,공법,B,B,"### ANSWER
B"
2679,세무사,회계학개론,B,B,"Expected 20x2 warranty cost = ₩1,800×20% + ₩3,000×50% + ₩7,000×30% = ₩3,960.  
Expected 20x3 warranty cost = ₩3,000×30% + ₩4,000×60% + ₩5,000×10% = ₩3,800.  
Present value = ₩3,960×0.9091 + ₩3,800×0.8264 = ₩3,600 + ₩3,140 = ₩6,740.  
Actual 20x1 costs and expected 20x2 operating loss do not affect the year-end provision.

### ANSWER
B"
2680,세무사,회계학개론,D,D,"교환거래에서 상업적 실질이 있고 제공한 자산의 공정가치가 더 명백하므로, 취득 자산의 원가는 제공한 기계장치의 공정가치에 현금 추가지급액을 더해 측정한다. 처분손실 ₩1,000과 장부금액 ₩7,000으로 보아 제공한 자산의 공정가치는 ₩6,000이며, 현금 ₩500을 더한 ₩6,500이 교환 취득원가이다. 여기에 설치장소 준비원가와 설치원가 합계 ₩1,000을 가산하여 총 취득원가는 ₩7,500이 된다. 잔존가치 ₩500을 차감한 감가상각대상금액은 ₩7,000이고, 연수합계법에 따라 20x2년 상반기는 3/6, 하반기는 2/6의 비율로 월할 계산한다. 따라서 20x2년 감가상각비는 ₩7,000×(3/6×6/12) + ₩7,000×(2/6×6/12) = ₩2,916.67, 즉 약 ₩2,917이다.

### ANSWER
D"
2681,세무사,회계학개론,A,A,"The preferred dividends for the cumulative convertible preferred shares are ₩2,500,000 (5,000 shares × ₩5,000 × 10%), so income available to ordinary shareholders is ₩7,500,000. Weighted average common shares are adjusted for the stock dividend and the bonus element of the rights issue, then reduced for treasury shares. The computed weighted average shares are 20,000. Therefore, basic EPS is ₩7,500,000 ÷ 20,000 = ₩375.

### ANSWER
A"
2682,세무사,회계학개론,B,B,"중간재무보고서의 최소 구성요소에는 요약재무상태표, 요약포괄손익계산서, 요약자본변동표, 요약현금흐름표 외에도 **선택적 설명주석**이 포함되어야 한다. 따라서 이를 누락한 B는 옳지 않다.

### ANSWER
B"
2683,세무사,회계학개론,C,C,"The lessor’s net investment in the finance lease equals the fair value of ₩2,000,000. Since exercise of the purchase option is reasonably certain, its payment is included in lease payments. Let the annual fixed lease payment be X: X × 2.4869 + ₩400,000 × 0.7513 = ₩2,000,000. The purchase option present value is ₩300,520, so X = (₩2,000,000 - ₩300,520) ÷ 2.4869 = ₩683,373.

### ANSWER
C"
2684,세무사,회계학개론,C,C,"C는 당기법인세자산과 부채의 상계 요건을 잘못 서술하고 있다. K-IFRS(IAS 12)에 따르면 상계하려면 법적으로 집행가능한 상계권리가 있어야 하고, 동시에 순액결제 또는 동시결제 의도가 있어야 한다. 그런데 C는 두 요건을 “또는”으로 연결하여 하나만 충족해도 되는 것처럼 표현했으므로 옳지 않다. 나머지 A, B, D, E는 이연법인세자산의 정의, 재검토, 평균세율 적용, 영업권 최초 인식 예외에 관한 올바른 설명이다.

### ANSWER
C"
2685,세무사,회계학개론,D,D,"Option D is incorrect because the Conceptual Framework states that many current and potential investors, lenders, and other creditors cannot require reporting entities to provide information directly and must rely on general purpose financial reports for much of the financial information they need. Options A, B, C, and E are consistent with the Conceptual Framework.

### ANSWER
D"
2686,세무사,회계학개론,B,B,"### ANSWER
B"
2310,변리사,자연과학개론,C,C,"표층 해류는 바람의 마찰에 의해 발생하므로 ㄱ은 옳다. 심층 해수의 순환은 열염순환이며 해수 혼합에 영향을 주므로 ㄴ도 옳다. 그러나 아열대 환류는 북반구에서 시계 방향, 남반구에서 반시계 방향으로 회전하므로 ㄷ은 틀렸다. 따라서 옳은 것은 ㄱ과 ㄴ이다.

### ANSWER
C"
2311,변리사,자연과학개론,E,E,"태양은 대부분 이온화된 기체 상태인 플라스마로 이루어져 있으므로 ㄱ은 옳다. 또한 태양 내부는 깊이에 따라 온도와 밀도가 달라져 핵, 복사층, 대류층 등의 층상 구조를 이루므로 ㄴ도 옳다. 태양의 핵에서는 수소가 헬륨으로 변환되는 핵융합 반응이 일어나므로 ㄷ도 옳다. 따라서 보기의 모든 내용이 맞다.

### ANSWER
E"
2312,변리사,자연과학개론,E,E,"목성형 행성 중 자기장이 가장 강한 행성은 목성이며, 해왕성이 가장 강한 것은 아니다. 따라서 옳지 않은 것은 E이다.

### ANSWER
E"
2313,약사,생명약학,A,A,"콜라겐은 세 개의 폴리펩티드 가닥이 삼중 나선 구조를 이루며, 글리신-프롤린-히드록시프롤린 반복 서열이 특징적입니다. 따라서 제시된 설명은 콜라겐에 해당합니다.

### ANSWER
A"
2314,약사,생명약학,C,C,"Glycolysis consumes ATP at the phosphorylation steps, and hexokinase catalyzes the first ATP-dependent step converting glucose to glucose-6-phosphate. The other listed enzymes either cleave intermediates or produce ATP during later stages of glycolysis. Therefore, the enzyme that consumes ATP among the choices is hexokinase.

### ANSWER
C"
2315,약사,생명약학,D,D,"식후 혈당 상승 시 분비된 인슐린은 간에서 해당과정을 촉진하고 글리코겐 합성을 유도한다. 인슐린은 PFK-2를 활성화하여 fructose-2,6-bisphosphate를 증가시키고, 이는 phosphofructokinase-1(PFK-1)을 활성화한다. 반면 glycogen phosphorylase와 GSK3는 인슐린에 의해 억제되며, carnitine acyltransferase I도 지방산 산화 억제로 비활성화된다. 따라서 인슐린 작용으로 간세포에서 활성화되는 효소는 phosphofructokinase-1이다.

### ANSWER
D"
2316,약사,생명약학,E,E,"Citrate synthase catalyzes the condensation of acetyl-CoA with oxaloacetate to form citrate. This is the first step of the citric acid cycle. Therefore, the substrate that reacts with acetyl-CoA to produce citric acid is oxaloacetate.

### ANSWER
E"
