id,trial,answer,pred,response
Kedu_15_10,0,A,C,C
Kedu_15_11,0,B,B,B
Kedu_15_12,0,D,C,C
Kedu_15_13,0,C,C,C
Kedu_15_14,0,B,C,C
Kedu_15_15,0,C,B,B
Kedu_15_16,0,A,B,B
Kedu_15_17,0,C,B,B
Kedu_15_18,0,D,D,D
Kedu_15_19,0,A,D,D
Kedu_15_20,0,A,C,C
Kedu_15_21,0,A,C,C
Kedu_15_22,0,B,C,C
Kedu_15_23,0,D,D,D
Kedu_15_24,0,B,B,B
Kedu_15_25,0,C,B,B
Kedu_15_26,0,B,B,B
Kedu_15_27,0,D,D,D
Kedu_15_28,0,C,C,C
Kedu_15_29,0,B,B,B
Kedu_15_30,0,A,B,B
Kedu_15_31,0,D,C,C
Kedu_15_32,0,A,B,B
Kedu_15_33,0,D,B,B
Kedu_15_34,0,A,B,B
Kedu_15_35,0,C,D,D
Kedu_15_36,0,D,D,D
Kedu_15_37,0,C,B,B
Kedu_15_38,0,A,B,B
Kedu_15_39,0,B,B,B
Kedu_15_40,0,D,B,B
Kedu_15_41,0,D,B,B
Kedu_15_42,0,B,C,C
Kedu_15_43,0,C,B,B
Kedu_15_44,0,A,B,B
Kedu_15_45,0,B,C,C
Kedu_15_46,0,B,B,B
Kedu_15_47,0,B,C,C
Kedu_15_48,0,A,A,A
Kedu_15_49,0,C,C,C
Kedu_15_50,0,A,A,A
Kedu_15_51,0,C,C,C
Kedu_15_52,0,D,B,B
Kedu_15_53,0,B,C,C
Kedu_15_54,0,B,C,C
Kedu_15_55,0,C,B,B
Kedu_15_56,0,C,C,C
Kedu_16_1,0,B,C,C
Kedu_16_2,0,B,D,D
Kedu_16_3,0,C,C,C
Kedu_16_4,0,B,D,D
Kedu_16_5,0,D,C,C
Kedu_16_6,0,D,B,B
Kedu_16_7,0,A,C,C
Kedu_16_8,0,C,C,C
Kedu_16_9,0,A,A,A
Kedu_16_10,0,C,C,C
Kedu_16_11,0,D,D,D
Kedu_16_12,0,C,C,C
Kedu_16_13,0,A,A,A
Kedu_16_14,0,A,C,C
Kedu_16_15,0,B,C,C
Kedu_16_16,0,D,C,C
Kedu_16_17,0,C,C,C
Kedu_16_18,0,A,C,C
Kedu_16_19,0,C,C,C
Kedu_16_20,0,C,C,C
Kedu_16_21,0,B,D,D
Kedu_16_22,0,D,C,C
Kedu_16_23,0,C,C,C
Kedu_16_24,0,A,A,A
Kedu_16_25,0,C,C,C
Kedu_16_26,0,B,B,B
Kedu_16_27,0,A,D,D
Kedu_16_28,0,D,C,C
Kedu_16_29,0,D,D,D
Kedu_16_30,0,A,A,A
Kedu_16_31,0,A,B,B
Kedu_16_32,0,D,D,D
Kedu_16_33,0,D,D,D
Kedu_16_34,0,B,B,B
Kedu_16_35,0,C,C,C
Kedu_16_36,0,D,C,C
Kedu_16_37,0,A,C,C
Kedu_16_38,0,B,C,C
Kedu_16_39,0,B,,정답: D
Kedu_16_40,0,C,C,C
Kedu_16_41,0,A,B,B
Kedu_16_42,0,C,C,C
Kedu_16_43,0,C,C,C
Kedu_16_44,0,C,D,D
Kedu_16_45,0,B,B,B
Kedu_16_46,0,D,C,C
Kedu_16_47,0,B,C,C
Kedu_16_48,0,D,D,D
Kedu_16_49,0,A,B,B
Kedu_16_50,0,A,B,B
Kedu_16_51,0,B,B,B
Kedu_16_52,0,C,C,C
Kedu_16_53,0,B,B,B
Kedu_16_54,0,C,C,C
TK_2016_1,0,C,C,C
TK_2016_2,0,D,D,D
TK_2016_3,0,A,A,A
TK_2016_4,0,C,C,C
TK_17_1,0,B,B,B
TK_17_2,0,A,B,B
TK_17_3,0,D,D,D
TK_17_4,0,A,A,A
TK_2018_1,0,B,B,B
TK_2018_2,0,A,A,A
TK_2018_3,0,C,C,C
TK_2018_4,0,D,D,D
TK_2019_1,0,B,A,A
TK_2019_2,0,A,A,A
TK_2019_3,0,D,D,D
TK_2019_4,0,D,D,D
TK_2022_1,0,A,A,A
TK_2022_2,0,B,B,B
TK_2022_3,0,C,C,C
TK_2022_4,0,D,D,D
CSAT_korean_23_1,0,D,D,D
CSAT_korean_23_2,0,E,D,D
CSAT_korean_23_3,0,A,A,A
CSAT_korean_23_4,0,D,D,D
CSAT_korean_23_5,0,E,E,E
CSAT_korean_23_6,0,C,C,C
CSAT_korean_23_7,0,B,B,B
CSAT_korean_23_8,0,E,C,C
CSAT_korean_23_9,0,B,B,B
CSAT_korean_23_10,0,D,D,D
CSAT_korean_23_11,0,E,C,C
CSAT_korean_23_12,0,B,B,B
CSAT_korean_23_13,0,E,E,E
CSAT_korean_23_14,0,C,C,C
CSAT_korean_23_15,0,D,D,D
CSAT_korean_23_16,0,D,C,C
CSAT_korean_23_17,0,A,C,C
CSAT_korean_23_18,0,D,D,D
CSAT_korean_23_19,0,C,C,C
CSAT_korean_23_20,0,C,D,D
CSAT_korean_23_21,0,E,E,E
CSAT_korean_23_22,0,A,C,C
CSAT_korean_23_23,0,E,C,C
CSAT_korean_23_24,0,C,D,D
CSAT_korean_23_25,0,C,C,C
CSAT_korean_23_26,0,D,D,D
CSAT_korean_23_27,0,A,A,A
CSAT_korean_23_28,0,E,E,E
CSAT_korean_23_29,0,A,C,C
CSAT_korean_23_30,0,B,B,B
CSAT_korean_23_31,0,A,A,A
CSAT_korean_23_32,0,D,D,D
CSAT_korean_23_33,0,B,B,B
CSAT_korean_23_34,0,C,C,C
CSAT_korean_22_1,0,B,B,B
CSAT_korean_22_2,0,E,E,E
CSAT_korean_22_3,0,A,A,A
CSAT_korean_22_4,0,A,B,B
CSAT_korean_22_5,0,C,C,C
CSAT_korean_22_6,0,D,D,D
CSAT_korean_22_7,0,C,C,C
CSAT_korean_22_8,0,B,D,D
CSAT_korean_22_9,0,C,A,A
CSAT_korean_22_10,0,B,B,B
CSAT_korean_22_11,0,E,A,A
CSAT_korean_22_12,0,E,D,D
CSAT_korean_22_13,0,D,D,D
CSAT_korean_22_14,0,D,C,C
CSAT_korean_22_15,0,B,C,C
CSAT_korean_22_16,0,D,C,C
CSAT_korean_22_17,0,A,D,D
CSAT_korean_22_18,0,C,C,C
CSAT_korean_22_19,0,C,C,C
CSAT_korean_22_20,0,B,B,B
CSAT_korean_22_21,0,D,B,B
CSAT_korean_22_22,0,A,A,A
CSAT_korean_22_23,0,D,C,C
CSAT_korean_22_24,0,D,A,A
CSAT_korean_22_25,0,C,C,C
CSAT_korean_22_26,0,E,E,E
CSAT_korean_22_27,0,E,E,E
CSAT_korean_22_28,0,B,C,C
CSAT_korean_22_29,0,A,C,C
CSAT_korean_22_30,0,C,A,A
CSAT_korean_22_31,0,E,E,E
CSAT_korean_22_32,0,D,D,D
CSAT_korean_22_33,0,E,C,C
CSAT_korean_22_34,0,C,E,E
TK_2016_5,0,A,A,A
TK_2016_6,0,B,B,B
TK_2016_7,0,D,D,D
TK_2016_8,0,B,B,B
TK_2016_9,0,B,B,B
TK_2016_10,0,D,D,D
TK_2016_11,0,A,A,A
TK_2016_12,0,A,B,B
TK_2016_13,0,B,B,B
TK_2016_14,0,C,C,C
TK_2016_15,0,B,B,B
TK_2016_16,0,C,C,C
TK_2016_17,0,D,D,D
TK_2016_18,0,B,B,B
TK_2016_19,0,D,D,D
TK_2016_20,0,A,C,C
TK_2016_21,0,B,B,B
TK_2016_22,0,D,D,D
TK_2016_23,0,C,C,C
TK_2016_24,0,D,D,D
TK_2016_25,0,A,A,A
TK_2016_26,0,D,D,D
TK_2016_27,0,C,C,C
TK_2016_28,0,A,A,A
TK_2016_29,0,B,B,B
TK_2016_30,0,A,A,A
TK_2016_31,0,D,D,D
TK_2016_32,0,D,D,D
TK_2016_33,0,C,C,C
TK_2016_34,0,A,A,A
TK_2016_35,0,D,D,D
TK_2016_36,0,C,C,C
TK_2016_37,0,B,B,B
TK_2016_38,0,B,B,B
TK_2016_39,0,B,D,D
TK_2016_40,0,B,A,A
TK_2016_41,0,A,A,A
TK_2016_42,0,B,D,D
TK_2016_43,0,A,A,A
TK_2016_44,0,C,C,C
TK_2016_45,0,C,B,B
TK_2016_46,0,B,A,A
TK_2016_47,0,D,D,D
TK_2016_48,0,D,D,D
TK_2016_49,0,A,A,A
TK_2017_5,0,B,B,B
TK_2017_6,0,B,B,B
TK_2017_7,0,A,A,A
TK_2017_8,0,B,B,B
TK_2017_9,0,A,A,A
TK_2017_10,0,A,A,A
TK_2017_11,0,B,B,B
TK_2017_12,0,A,B,B
TK_2017_13,0,B,B,B
TK_2017_14,0,C,B,B
TK_2017_15,0,B,B,B
TK_2017_16,0,B,B,B
TK_2017_17,0,C,B,B
TK_2017_18,0,B,B,B
TK_2017_19,0,A,A,A
TK_2017_20,0,D,D,D
TK_2017_21,0,D,D,D
TK_2017_22,0,C,C,C
TK_2017_23,0,B,B,B
TK_2017_24,0,A,A,A
TK_2017_25,0,C,C,C
TK_2017_26,0,D,D,D
TK_2017_27,0,C,C,C
TK_2017_28,0,B,B,B
TK_2017_29,0,C,C,C
TK_2017_30,0,D,D,D
TK_2017_31,0,A,A,A
TK_2017_32,0,C,C,C
TK_2017_33,0,D,D,D
TK_2017_34,0,D,D,D
TK_2017_35,0,B,B,B
TK_2017_36,0,C,C,C
TK_2017_37,0,A,A,A
TK_2017_38,0,D,C,C
TK_2017_39,0,D,C,C
TK_2017_40,0,C,A,A
TK_2017_41,0,C,C,C
TK_2017_42,0,A,A,A
TK_2017_43,0,C,C,C
TK_2017_44,0,D,D,D
TK_2017_45,0,A,D,D
TK_2017_46,0,D,D,D
TK_2017_47,0,D,D,D
TK_2017_48,0,C,C,C
TK_2018_5,0,C,C,C
TK_2018_6,0,D,D,D
TK_2018_7,0,C,C,C
TK_2018_8,0,B,B,B
TK_2018_9,0,D,D,D
TK_2018_10,0,A,A,A
TK_2018_11,0,B,B,B
TK_2018_12,0,C,B,B
TK_2018_13,0,D,B,B
TK_2018_14,0,A,A,A
TK_2018_15,0,B,B,B
TK_2018_16,0,C,C,C
TK_2018_17,0,C,C,C
TK_2018_18,0,C,C,C
TK_2018_19,0,D,D,D
TK_2018_20,0,C,C,C
TK_2018_21,0,D,D,D
TK_2018_22,0,B,B,B
TK_2018_23,0,A,A,A
TK_2018_24,0,C,C,C
TK_2018_25,0,B,B,B
TK_2018_26,0,B,B,B
TK_2018_27,0,D,D,D
TK_2018_28,0,B,B,B
TK_2018_29,0,A,A,A
TK_2018_30,0,C,C,C
TK_2018_31,0,C,C,C
TK_2018_32,0,A,A,A
TK_2018_33,0,C,C,C
TK_2018_34,0,B,B,B
TK_2018_35,0,D,D,D
TK_2018_36,0,D,D,D
TK_2018_37,0,A,A,A
TK_2018_38,0,B,A,A
TK_2018_39,0,D,A,A
TK_2018_40,0,B,D,D
TK_2018_41,0,D,D,D
TK_2018_42,0,D,D,D
TK_2018_43,0,B,A,A
TK_2018_44,0,A,D,D
TK_2018_45,0,D,A,A
TK_2018_46,0,B,B,B
TK_2018_47,0,A,A,A
TK_2018_48,0,D,D,D
TK_2019_5,0,A,A,A
TK_2019_6,0,B,B,B
TK_2019_7,0,D,D,D
TK_2019_8,0,A,A,A
TK_2019_9,0,B,B,B
TK_2019_10,0,A,A,A
TK_2019_11,0,C,C,C
TK_2019_12,0,A,A,A
TK_2019_13,0,C,D,D
TK_2019_14,0,C,D,D
TK_2019_15,0,D,D,D
TK_2019_16,0,B,B,B
TK_2019_17,0,D,D,D
TK_2019_18,0,C,C,C
TK_2019_19,0,C,C,C
TK_2019_20,0,B,B,B
TK_2019_21,0,C,C,C
TK_2019_22,0,A,A,A
TK_2019_23,0,B,C,C
TK_2019_24,0,A,A,A
TK_2019_25,0,D,D,D
TK_2019_26,0,C,C,C
TK_2019_27,0,D,D,D
TK_2019_28,0,D,D,D
TK_2019_29,0,B,B,B
TK_2019_30,0,A,A,A
TK_2019_31,0,B,B,B
TK_2019_32,0,C,C,C
TK_2019_33,0,B,B,B
TK_2019_34,0,A,A,A
TK_2019_35,0,D,D,D
TK_2019_36,0,C,C,C
TK_2019_37,0,D,D,D
TK_2019_38,0,A,A,A
TK_2019_39,0,C,C,C
TK_2019_40,0,B,A,A
TK_2019_41,0,A,A,A
TK_2019_42,0,A,D,D
TK_2019_43,0,D,D,D
TK_2019_44,0,C,C,C
TK_2019_45,0,D,B,B
TK_2019_46,0,C,C,C
TK_2019_47,0,D,D,D
TK_2019_48,0,B,B,B
TK_2019_49,0,B,B,B
TK_2022_5,0,C,C,C
TK_2022_6,0,B,B,B
TK_2022_7,0,B,B,B
TK_2022_8,0,A,A,A
TK_2022_9,0,A,A,A
TK_2022_10,0,B,B,B
TK_2022_11,0,B,B,B
TK_2022_12,0,A,D,D
TK_2022_13,0,D,D,D
TK_2022_14,0,B,B,B
TK_2022_15,0,C,C,C
TK_2022_16,0,B,B,B
TK_2022_17,0,C,C,C
TK_2022_18,0,D,D,D
TK_2022_19,0,A,A,A
TK_2022_20,0,C,C,C
TK_2022_21,0,C,C,C
TK_2022_22,0,A,A,A
TK_2022_23,0,D,D,D
TK_2022_24,0,A,A,A
TK_2022_25,0,C,C,C
TK_2022_26,0,A,A,A
TK_2022_27,0,D,D,D
TK_2022_28,0,A,A,A
TK_2022_29,0,B,B,B
TK_2022_30,0,D,D,D
TK_2022_31,0,D,D,D
TK_2022_32,0,A,A,A
TK_2022_33,0,D,D,D
TK_2022_34,0,B,B,B
TK_2022_35,0,D,D,D
TK_2022_36,0,D,D,D
TK_2022_37,0,B,B,B
TK_2022_41,0,B,B,B
TK_2022_42,0,A,A,A
TK_2022_43,0,C,C,C
TK_2022_44,0,D,D,D
TK_2022_45,0,A,A,A
TK_2022_46,0,C,C,C
