qid,category,subcategory,level,answer,pred,response
448,Syntax,Argument Structure & Valency,2,B,B,"빌다는 '누가 누구에게 무엇을 빌다'로 주어·부사어·목적어를 요구하는 세 자리 서술어입니다. B의 '대꾸하다'도 '누가 누구에게 무엇이라고 대꾸하다'로 주어·부사어·필수 인용 성분을 요구하는 세 자리 서술어입니다. 나머지는 한 자리 또는 두 자리 서술어입니다.

### ANSWER
B"
449,Syntax,Argument Structure & Valency,1,D,D,"안내하다는 '누가 누구를 어디로 안내하다'로 주어·목적어·부사어를 모두 요구하는 세 자리 서술어이며, '삼다'도 '누가 누구를 무엇으로 삼다'의 세 자리 서술어이다. 나머지 문장들의 서술어(헐다, 짖다, 벗다, 포기하다, 살피다, 퇴근하다, 때려눕히다, 가르다, 허물다)는 한 자리 또는 두 자리 서술어이다.

### ANSWER
D"
96,Syntax,Agreement,2,H,H,"심리·인지 동사류는 '-고 있'과 결합할 때 동작의 진행보다 어떤 상태(생각·판단)가 지속됨을 나타낸다. '과소평가하다'는 평가·인지 동사로, ""과소평가하고 있다""는 그런 판단 상태가 유지됨을 뜻한다. 나머지는 모두 구체적 동작의 진행을 나타낸다.

### ANSWER
H"
97,Syntax,Agreement,3,E,E,"'-고 있'은 보통 동작의 진행을 나타내지만, 심리·인지 동사(알다, 여기다, 업신여기다 등)와 결합하면 진행이 아니라 그러한 심리 상태가 지속됨을 뜻한다. 나머지 예들은 모두 구체적 동작이나 과정이 진행 중임을 나타낸다. 따라서 '업신여기고 있다'가 상태의 지속에 해당한다.

### ANSWER
E"
98,Syntax,Agreement,1,A,A,"가정하다는 심리·인지 동사로 동작의 진행이 아니라 그 결과 상태가 유지됨을 나타냅니다. 나머지 예문들은 모두 구체적 동작이 진행 중임을 나타내는 '진행'의 의미입니다. 따라서 '상태의 지속'을 나타내는 것은 '가정하고 있다'입니다.

### ANSWER
A"
99,Syntax,Agreement,3,A,A,"새근거리다는 실제 동작(숨소리를 내는 행위)이 반복·지속되는 동작동사로, '-고 있'이 동작의 진행을 나타낸다. 나머지는 경멸·겸비·간주·갈망 등 심리·상태를 나타내어 상태의 지속을 표현하며, 문제시되다·가중되다 등도 상태 변화나 지속에 가깝다.

### ANSWER
A"
621,Semantics,Numeral Classifiers,1,E,E,"말(斗)은 곡식·액체 등의 부피를 재는 단위이므로 고기에는 쓸 수 없고, 쇠고기는 '근', '점' 등으로 세는 것이 자연스럽다. 나머지는 건, 막, 되, 평, 닢, 마지기/석, 필, 개년, 두름 모두 해당 명사와 어울리는 단위명사이다.

### ANSWER
E"
622,Semantics,Numeral Classifiers,1,G,G,"문제집(책)은 세는 단위가 '권'이므로 재고 수량을 묻는 질문에 ""한 권 남았어요""가 적절하다. 장(종이), 쪽(페이지), 켤레(신발) 등은 책 전체를 세는 단위가 아니다.

### ANSWER
G"
623,Semantics,Semantic Compatibility,1,D,D,"""인상하다""는 가격·요금 등 수치를 올릴 때 쓰는 서술어로, 추상적 관계인 ""이해관계""와는 의미적으로 결합할 수 없습니다. 나머지는 모두 서술어와 논항이 자연스럽게 호응합니다.

### ANSWER
D"
624,Syntax,Embedded Clauses,3,H,H,"H는 ""오늘 놓아 버린""과 ""이제 어두운""이 모두 체언 '관계'를 나란히 수식하는 구조여서, 다른 안긴 문장의 성분을 꾸미는 관계가 아닙니다. 다른 선택지들은 인용절이나 관형절 내부의 성분(주어·목적어·부사어 등)을 수식하는 안긴 문장을 올바르게 지적하고 있습니다. 따라서 H가 잘못된 제시입니다.

### ANSWER
H"
450,Syntax,Argument Structure & Valency,2,I,I,"덧나다는 주어만 필요한 한 자리 서술어이다. 각 선택지를 보면 취급하다·공급하다·투입하다·대체하다는 세 자리, 물색하다·헤집다·간파하다·클릭하다·채찍질하다는 두 자리 서술어이다. 반면 '집념이 불타올랐다'의 '불타오르다'는 주어만 요구하는 한 자리 서술어이다.

### ANSWER
I"
451,Syntax,Argument Structure & Valency,3,G,G,"""승인했다""는 주어와 목적어를 요구하는 두 자리 서술어이다. G의 ""축였다""도 '누가 무엇을 축이다'로 주어와 목적어만 필수적이며, '장대비로'는 수의적 부사어이다. A, D, E, I는 필수 부사어까지 요구하는 세 자리, B·F·H·J는 한 자리, C의 '거듭나다'는 주어 중심의 자동사로 볼 수 있다.

### ANSWER
G"
452,Pragmatics,Implicature,3,E,E,"""비행기 태우다""는 지나치게 칭찬해 추어올린다는 뜻의 관용 표현이다. 갑이 ""비행기 태워도 소용 없어""라고 반응했으므로, 을은 갑을 치켜세우는 아첨성 발언을 했어야 한다. ""네가 꽃인데 굳이 꽃구경을 가야겠어?""가 바로 그런 칭찬으로 회피하는 말이다.

### ANSWER
E"
453,Syntax,Argument Structure & Valency,1,F,F,"피동 표현 ""친가에게 버려지다""는 주어와 부사어(에게)를 요구하는 두 자리 서술어입니다. F의 ""그가 일개미에게 쏘였다""도 동일하게 주어와 '에게' 부사어를 필수로 요구하는 두 자리 피동 서술어입니다. E, H는 세 자리, B, G, I 등은 한 자리 서술어입니다.

### ANSWER
F"
100,Syntax,Agreement,1,F,C,"착용·탑승류 동사('입다, 쓰다, 타다')는 '-고 있다'와 결합할 때 동작 완료 후의 결과 상태 지속을 나타낼 수 있습니다. 나머지 예문들은 모두 동작이 진행 중임을 나타내는 전형적인 진행상입니다. '갈아타고 있다'는 이미 옮겨 탄 상태가 유지됨을 나타낼 수 있는 상태 지속의 예입니다.

### ANSWER
C"
101,Syntax,Agreement,1,E,E,"태풍이 도시를 '강타하는' 것은 순간적·구체적 동작 동사로, '-고 있'이 결합해 동작의 진행을 나타냅니다. 나머지 동경, 기세등등, 능가, 망각, 낙담, 동감, 근거 등은 심리·상태를 나타내어 상태의 지속을 표현합니다. 고심도 심리 상태에 가깝습니다.

### ANSWER
E"
102,Syntax,Agreement,1,B,B,"간지럽히다는 구체적인 동작 동사로, '-고 있'이 실제 동작의 진행을 나타냅니다. 나머지는 심리·인지 상태 동사(멋모르다, 실감하다, 공경하다, 동정하다, 부러워하다, 염려하다)나 상태의 지속(소외되다, 구별되다), 순간적 감정 표출(발끈하다)로 상태 지속의 의미를 나타냅니다.

### ANSWER
B"
103,Syntax,Agreement,1,H,H,"종알거리다는 구체적인 동작을 나타내는 동사로, '-고 있'이 실제 동작이 진행 중임을 표현한다. 나머지는 만족·좌절·감탄처럼 심리 상태이거나, 대표·금지·담당처럼 상태의 지속, 또는 늦어지다·지속되다처럼 변화·상태 지속을 나타낸다.

### ANSWER
H"
454,Syntax,Argument Structure & Valency,2,H,H,"흘려보내다는 '(주어)가 (목적어)를 흘려보내다'로 두 자리 서술어입니다. A·E·F는 필수 부사어까지 요구하는 세 자리, B·C·D·I는 한 자리 서술어입니다. H의 '탐구하다'는 주어와 목적어를 요구하는 두 자리 서술어로 구조가 동일합니다.

### ANSWER
H"
455,Syntax,Argument Structure & Valency,3,J,J,"""건지다""는 주어와 목적어를 요구하는 두 자리 서술어이다. 선택지 중 '쉬다, 닫히다, 예쁘다, 맵다, 뛰다, 맛있다'는 한 자리, '가르쳐 주다, 보내다, 발사하다(~에 ~을)'는 세 자리 서술어이다. 반면 ""함께하다""는 주어와 '~와/과'라는 필수 부사어를 반드시 요구하는 두 자리 서술어이므로 <보기>와 자릿수가 같다.

### ANSWER
J"
456,Syntax,Argument Structure & Valency,1,I,I,"'맵다'는 주어만을 요구하는 한 자리 서술어이며, '생각보다'는 필수적 부사어가 아닙니다. 선택지 중 '과잉되었다'는 주어(재고가)만을 필요로 하는 한 자리 서술어입니다. 나머지는 목적어나 필수 부사어를 요구하는 두 자리 이상입니다.

### ANSWER
I"
457,Syntax,Argument Structure & Valency,1,A,A,"주어만 요구하는 한 자리 서술어(""구름이 걷혔다"")이다. A의 ""헝클어지다""도 주어만 필수로 요구하고 '바람결에'는 수의적 부사어이므로 한 자리 서술어이다. F의 '들이닥치다'는 '~에'가 필수적이고, 나머지는 목적어 등을 요구하는 두·세 자리 서술어이다.

### ANSWER
A"
625,Syntax,Argument Structure & Valency,2,C,C,"딸기는 ""딸기 사서"", ""딸기 먹었다""처럼 두 자리에 들어갈 수 있지만, ""의자를 앉아""는 부적절하며(앉다는 '에/에서'를 요구) 나머지 빈칸에도 들어갈 수 없어 두 곳 이상 채울 수 없습니다. 다른 선택지들은 제시된 단어가 최소 두 개의 빈칸에서 논항 구조를 만족시킵니다.

### ANSWER
C"
626,Semantics,Rhetorical Expressions,2,J,J,"냉수를 끼얹는다는 것은 흥을 깨거나 방해한다는 뜻이므로, 신제품이 회사에 새로운 활로를 열어준 상황과 정반대의 표현이다. 나머지는 위기와 극복 상황을 적절히 비유한 표현들이다.

### ANSWER
J"
627,Semantics,Rhetorical Expressions,1,J,J,"급박한 상황을 나타내는 관용 표현은 ""발등에 불이 떨어졌다""로, 시간이 없어 다급한 처지를 뜻한다. 지현이가 시험이 내일인데 이제야 공부를 시작해 초조한 상황과 일치한다. 다른 선택지들은 붓을 꺾다(포기), 교편을 잡다(교사), 한숨 돌리다(여유) 등으로 맞지 않는다.

### ANSWER
J"
628,Syntax,Argument Structure & Valency,3,I,E,"삼다는 항상 '누가 무엇을 무엇으로 삼다'의 구조로 주어·목적어·부사어를 모두 요구하는 세 자리 서술어여서 맥락에 따라 자릿수가 변할 수 없습니다. 반면 바르다, 달다, 걸다, 불다, 되다, 쓰다, 날리다, 달음질치다, 배다 등은 문맥이나 의미에 따라 한 자리·두 자리·세 자리로 달라질 수 있습니다.

### ANSWER
E"
629,Semantics,Semantic Compatibility,1,I,I,"벽은 행위주(agent)가 될 수 없으며, 오히려 칠해지는 대상(피영향체)이다. ""칠하다""는 유정물 행위주와 도구/재료 목적어를 요구하므로 ""벽이 물감을 칠한다""는 논항의 의미역이 뒤바뀐 비문이다. 나머지는 모두 서술어와 논항의 의미 자질이 정상적으로 호응한다.

### ANSWER
I"
630,Semantics,Semantic Compatibility,3,I,I,"""달리다""는 '뛰다'의 의미로 ""강아지가 달리다"", '덧붙다'의 의미로 ""댓글이 달리다""가 모두 자연스럽다. D의 ""간격""은 '띄다(간격을 띄우다)'와 결합하므로 ""띠다""의 목적어로 부적절하다. 나머지 보기들은 의미적 결합 제약을 어긴 비문이다.

### ANSWER
I"
631,Semantics,Conjunctions,1,D,D,"대조 관계(발전 vs 체감 못함)에는 '하지만'이 맞고, 세 번째 문장은 두 번째 문장의 구체적 사례이므로 '예컨대'가 적절하다.

### ANSWER
D"
632,Semantics,Conjunctions,1,H,H,"배터리가 닳은 것이 충전 단자 고장의 원인이 될 수 없으므로 인과 관계를 나타내는 '그러므로'의 사용이 논리적으로 부적절합니다. 다른 선택지들은 대조, 첨가, 인과, 양보 등의 관계가 자연스럽게 연결됩니다.

### ANSWER
H"
458,Syntax,Embedded Clauses,2,I,I,"""농도가 높은""이 뒤의 명사 '식염수'를 수식하는 관형절로 쓰였습니다. 다른 선택지들은 명사절(목적어·주어), 부사절, 서술절 등의 기능을 합니다.

### ANSWER
I"
459,Syntax,Embedded Clauses,3,E,E,"E의 안긴문장은 인용절 ""천왕성이 누워서 돈다""인데, 서술어 '돌다'는 주어만을 필수적으로 요구하는 한 자리 서술어이다(‘누워서’는 필수 성분이 아닌 부사어). 나머지는 '먹이다(세 자리)', '위하다·하다·막다·감당하다·타다' 등처럼 목적어나 필수 부사어를 요구하는 두세 자리 서술어이고, G의 '서성이다'도 장소 부사어를 필요로 한다.

### ANSWER
E"
460,Syntax,Embedded Clauses,3,C,C,"""수심이 낮은""의 서술어 '낮다'는 주어만 요구하는 한 자리 서술어이다. 다른 선택지들의 안긴문장 서술어(싸지르다, 결합되다, ~라고 하다, 놀아나다, 맡다, 굽다, 나르다, 눕다 등)는 두 자리 또는 세 자리 서술어이다.

### ANSWER
C"
461,Syntax,Embedded Clauses,3,C,C,"관형절의 서술어 자릿수를 따져보면, A(오르다: 주어+부사어), B(들어오다), E(가다), H(닮다), I(피우다), J(앉다), D(아끼다), G(합의하다)는 모두 두 자리 이상이며, F의 '좋다'는 '몸에'라는 부사어를 요구하는 두 자리 서술어로 볼 수 있다. 반면 C의 관형절 '편안한 (숙소)'는 주어만 필요한 한 자리 서술어이다.

### ANSWER
C"
104,Pragmatics,Speech Acts,3,B,B,"""불 좀 빌립시다""는 명령(지시)의 기능을 청유형 등의 다른 형식으로 간접 수행하는 발화이다. A·C·D·E·G·H·I·J·F는 모두 형식은 의문·평서·청유이지만 실제로는 청자에게 어떤 행위를 하도록(혹은 하지 않도록) 요구하는 지시 기능을 간접적으로 수행한다. 반면 B는 청자의 의향을 묻는 질문 그 자체이자 화자와 함께하는 행위 제안으로, 청자에게 특정 행위를 시키는 지시 기능의 간접 수행 예로 보기 어렵다.

### ANSWER
B"
105,Syntax,Argument Structure & Valency,1,F,F,"""반짝거리다""는 주어만 필요한 한 자리 서술어(바닷물이 반짝거린다)입니다. 나머지는 목적어나 부사어 등을 요구하는 두 자리 이상의 서술어입니다.

### ANSWER
F"
106,Syntax,Agreement,3,I,I,"""씻겼다""는 '때가 씻기다'로 주어가 동작을 당하는 피동 표현이다. 나머지는 모두 주체가 남에게 어떤 행동을 하게 만드는 사동 표현(신기다, 늦추다, 읽히다, 가라앉히다, 건네다, 업히다)이다. 따라서 I는 피동문이다.

### ANSWER
I"
107,Syntax,Agreement,2,F,F,"F는 '누나가 짐을 내 손에 들게 했다'는 뜻으로 '들리다'가 사동 접미사가 붙은 사동문이다. 나머지는 모두 피동 접미사(-히-, -리-, -이-)가 붙어 주어가 동작을 당하는 피동문이다.

### ANSWER
F"
243,Syntax,Argument Structure & Valency,3,J,,[EMPTY_RESPONSE]
244,Syntax,Embedded Clauses,1,H,H,"H의 안긴 문장 '고단한 삶에 고뇌하는'에서 '고라니 주인'은 고뇌하는 주체이므로 목적어가 아니라 주어 역할을 한다. 다른 선택지들은 모두 관형절 안에서 '~을/를 …하다'의 목적어로 쓰였다(시험공부를 못 하다, 해산물을 캐다, 돈주머니를 훔치다 등).

### ANSWER
H"
245,Syntax,Agreement,2,F,F,"보기의 '물어보셨다'는 선어말어미 '-시-'를 사용한 주체 높임법입니다. 선택지 중 F의 '바라보셨던'이 '-시-'를 통해 주체를 높이는 동일한 방식입니다. I의 '드린다'는 객체 높임, C·D·E·G 등은 상대 높임(종결어미)에 해당합니다.

### ANSWER
F"
246,Syntax,Agreement,3,C,C,"보기의 '싫어하신다'는 서술의 주체(외할머니)를 높이는 주체 높임법입니다. C의 '잡수어'는 '먹다'의 높임 특수 어휘로, 행위 주체(청자=주어)를 높이는 주체 높임법에 해당합니다. H의 '모시다'는 객체 높임이고, 나머지는 상대 높임(종결어미)만 나타납니다.

### ANSWER
C"
462,Syntax,Embedded Clauses,3,E,E,"관형절의 피수식어를 원래 문장으로 복원해 보면, E는 ""내가 호텔에 갈 수 있다""가 되어 '호텔'이 '~에'라는 처소 부사어로 기능한다. 나머지는 주어(A, F, G, I) 또는 목적어(B, C, H) 등으로 복원된다.

### ANSWER
E"
463,Pragmatics,Discourse Principles,2,A,A,"A는 여러 선택지를 늘어놓다가 ""아무거나""로 끝내는 장황하고 모호한 발화로, 결정을 미루거나 무관심한 화자의 태도를 드러낸다. 다른 보기들은 대체로 명확한 의사 표현이거나(C, E, F, G, H, I) 화제 이탈(B, J)에 해당한다. 따라서 불명확·장황함으로 태도를 드러내는 것은 A이다.

### ANSWER
A"
464,Syntax,Embedded Clauses,2,J,J,"""아까 녹인""은 뒤의 명사 '밥'을 수식하는 관형절로, 안긴문장이 관형어 역할을 합니다. 나머지는 서술절(A, E, F), 부사어(B, H), 목적어(C, G), 주어(D, I) 기능을 합니다.

### ANSWER
J"
465,Pragmatics,Discourse Principles,2,G,G,"떡국을 먹는다는 것은 나이를 한 살 더한다는 의미일 뿐, 실제 몇 살인지에 대한 정보는 전혀 담고 있지 않습니다. 나머지 보기들은 돌, 학년, 진갑, 불혹, 띠, 상대와의 비교 등으로 나이를 추정할 수 있는 단서를 제공합니다.

### ANSWER
G"
108,Syntax,Agreement,2,A,A,"A는 ""환자를 업혔다""처럼 목적어를 취하며 주체가 남에게 업게 만드는 사동 표현이다. 나머지는 모두 주어가 행위를 당하는 피동 표현(치이다, 쓰이다, 갈리다, 담기다, 믿기다, 이끌리다, 실리다, 뒤틀리다, 몰리다)이다.

### ANSWER
A"
109,Syntax,Agreement,3,I,I,"""악장이 그에게 튜바를 불렸다""는 목적어(튜바를)를 가지며 '불게 하였다'는 의미이므로 피동이 아니라 사동 표현이다. 나머지는 모두 '-이/히/리/기' 피동 접미사가 붙은 피동문(쫓기다, 풀리다, 휘말리다, 찢기다, 파묻히다, 차이다, 찍히다, 흔들리다, 팔리다)이다.

### ANSWER
I"
110,Syntax,Agreement,1,G,G,"종알거리다는 지속 가능한 동작 동사로, '-고 있'이 실제 동작이 진행 중임을 나타낸다. 나머지는 담당·금지·대표·좌절·만족 등 상태나 심리, 또는 변화의 지속을 나타내어 순수한 동작 진행으로 보기 어렵다. 따라서 동작의 진행 의미가 분명한 것은 '종알거리고 있다'이다.

### ANSWER
G"
111,Syntax,Agreement,1,G,G,"태풍이 도시를 '강타하는' 것은 외적인 동작·사건이 실제로 진행되는 것을 나타내므로 '-고 있'이 진행상으로 쓰였다. 나머지는 동경, 동감, 망각, 능가, 낙담, 고심, 미어짐, 근거, 기세등등처럼 심리·상태의 지속을 나타내는 상태상 표현이다.

### ANSWER
G"
633,Semantics,Ambiguity,2,I,I,"""깔끔한 안방과 부엌이 좋다""에서 관형어 '깔끔한'은 '안방'만 수식할 수도 있고 '안방과 부엌' 모두를 수식할 수도 있어 중의적이다. 즉 '안방'은 항상 깔끔한 속성을 갖지만 '부엌'은 그렇지 않을 수 있으므로, 선지 I는 관계가 뒤바뀐 진술이다.

### ANSWER
I"
634,Semantics,Ambiguity,3,I,I,"""엄마가 출근 준비를 하는 중이다""는 주어·서술어 관계나 수식 범위, 부정·비교 범위 등에서 달리 해석될 여지가 없어 중의성이 없습니다. 반면 A는 수식어의 대상, B·F는 비교 대상, C·E는 부정의 범위, G는 관형어의 수식 범위, H는 '-고 있다'의 진행/상태, J는 수량 표현의 범위, D는 부정의 범위에서 각각 중의적으로 해석될 수 있습니다.

### ANSWER
I"
635,Semantics,Word Relationships,1,I,I,"<보기> 1의 '보다-전망하다'는 유의 관계입니다. '고장난 컴퓨터를 고치다'에서 '고치다'는 망가진 기계를 정상 상태로 되돌리는 의미이므로, 이에 대응하는 유의어는 '수리하다'입니다. '수정하다·개정하다'는 글이나 제도를 바로잡는 의미여서 문맥에 맞지 않습니다.

### ANSWER
I"
636,Semantics,Word Relationships,1,A,A,"궁금한 것이 생기면 질문한다는 것은 모르는 것을 묻는 행위이므로, '묻다'의 높임 표현인 '물어보세요'가 문맥상 가장 가깝습니다. '따지다', '추궁하다'는 비난·심문의 뉘앙스이고, '설명·답변·대답'은 반대 방향의 행위입니다.

### ANSWER
A"
466,Syntax,Embedded Clauses,2,B,B,"부사절이 안긴 문장으로 쓰인 경우를 찾아야 한다. B의 '밤이 새도록'은 주어와 서술어를 갖춘 절로서 뒤의 서술어 '응시했다'를 수식하는 부사어 기능을 한다. 나머지는 관형절(A, E, H), 명사절 주어/목적어(C, F, G, I), 서술절(D, J)이다.

### ANSWER
B"
467,Pragmatics,Implicature,2,D,D,"D의 ""그럼 나 빼고 나가려고 했어?""는 함께 나가자는 제안에 대한 거절이 아니라, 오히려 당연히 함께 나가고 싶다는 적극적 수락(반문 형식의 동의)을 나타낸다. 다른 선택지들은 모두 완곡하거나 직접적인 거절 표현이다.

### ANSWER
D"
468,Syntax,Embedded Clauses,3,A,A,"관형절 안에서의 기능을 보면, A의 ""최고급 시트가 있는""에서 주어는 '시트'이고 '브랜드'는 ""브랜드에 시트가 있다""처럼 처소를 나타내는 부사어에 해당한다. 나머지는 '원주민이 해부되다', '기획을 감당하기 어렵다'처럼 주어 또는 목적어 역할을 한다.

### ANSWER
A"
469,Morphology,Verbal Conjugation,3,C,C,"ㅎ 불규칙 활용인 '빨갛다 → 빨개'는 어간의 'ㅎ'이 없어지고 어미 '-아'도 '-애'로 바뀌므로 어간과 어미가 모두 변하는 경우입니다. 나머지는 '푸다(우 탈락), 흐르다(르), 묻다(ㄷ), 짓다(ㅅ), 곱다·굽다·돕다(ㅂ)'처럼 어간만 바뀌거나, '이르러'처럼 어미만 바뀌고, '우는'은 규칙적 ㄹ 탈락입니다.

### ANSWER
C"
112,Pragmatics,Deixis & Reference,3,D,D,"여기/이 집은 카페 전체를, 이쪽은 에스프레소 메뉴 부분을 가리켜 다르다. 그거[1]·이건은 얼그레이 라떼, 그거[2]는 을이 특히 추천한 '요게'(에스프레소 메뉴)를 가리키고, 갑이 ""저기다가 하나 더 해서""라고 할 때의 '저기'도 바로 그 추천 메뉴(요게)를 지시한다. 그거[3]은 '두 잔씩 마시는 것(관행)'이고, 그거[4]는 을이 시킬 음료를 가리킨다. 따라서 '요게'와 '저기'가 동일 대상이다.

### ANSWER
D"
113,Pragmatics,Deixis & Reference,3,I,I,"갑이 ""여긴""이라 한 곳에서 곧바로 가지를 발견(""아하, 이걸 못 봤군"")하므로 갑의 현재 위치는 창고이다. 따라서 '여긴'과, 을이 갑의 위치를 가리킨 '거기(1)'(거기 말고 마당에 있다), 그리고 가지의 수량을 두고 말한 '거기(3)'이 모두 창고를 지시한다. '거기(2)'는 을이 방금 말한 마당을, '거기(4)'는 다용도실을 가리킨다.

### ANSWER
I"
114,Pragmatics,Deixis & Reference,3,I,I,"""이 책/그 책/그거""는 입문용 책, ""저거/그것/저 책""은 을이 가장 좋아하는 연작 소설을 가리킨다. 갑이 ""그럼 그것까지 읽어 볼게""라고 한 '그것'은 을이 말한 '저거'(연작 소설)이며, 마지막에 갑이 언급한 ""네가 좋아한다는 저 책""도 같은 책이다. '이 날·당일'은 3월 2일이고 '내일'은 그 전날이므로 다르다.

### ANSWER
I"
115,Phonetics/Phonology,Phonological Alternation,2,J,J,"싫증은 [실쯩]으로 발음되어 ㅎ이 탈락하고 된소리가 나타나며, 거센소리되기가 일어나지 않는다. 나머지는 모두 ㅎ과 예사소리가 결합해 축약되어 거센소리로 발음된다.

### ANSWER
J"
247,Syntax,Agreement,3,D,D,"보기의 ""드신""은 주체 높임 선어말어미 '-시-'를 사용한 주체 높임법이다. D의 ""없으시군""도 '-으시-'를 통해 대상을 주체 높임으로 표현한 형태이며, 종결어미는 낮춤이므로 상대 높임은 없다. B는 '해요체'로 상대 높임까지 포함되고, E·J 등은 객체 높임이나 높임이 없는 문장이다.

### ANSWER
D"
248,Syntax,Ellipsis,2,D,D,"D의 경우 ""연구 인원에서 모집""은 조사 사용이 부적절하다. '모집'의 대상은 '인원'이므로 '인원 모집' 또는 '인원을 모집'이 자연스럽고, '에서'는 장소·주체를 나타내므로 여기서는 성립하지 않는다. 나머지 문장들은 해당 조사가 자연스럽게 결합한다.

### ANSWER
D"
249,Syntax,Argument Structure & Valency,3,D,I,"삼다는 항상 '누가 무엇을 무엇으로 삼다'처럼 세 자리 서술어로만 쓰이며 자릿수가 변하지 않습니다. 반면 불다(바람이 불다/피리를 불다), 날리다, 배다, 걸리다, 쓰다, 걸다, 되다, 바르다, 달다는 문맥에 따라 한 자리~세 자리로 자릿수가 달라질 수 있습니다.

### ANSWER
I"
250,Syntax,Embedded Clauses,3,J,J,"관계 관형절(종속 관형절)에서 머리 명사가 안긴 문장의 목적어로 복원되어야 한다. J는 ""(누군가가) 위기를 모면할 수 있다""로 '위기'가 목적어 자리에 복원된다. A의 '재조정된'은 피동이므로 '세출이 재조정되다'로 주어이고, G·I는 주어, D·B는 동격 관형절, E는 부사어에 해당한다.

### ANSWER
J"
470,Morphology,Verbal Conjugation,3,C,C,"'이르다 → 이르러'는 '러' 불규칙으로, 어간 '이르-'는 그대로 유지되고 어미 '-어'가 '-러'로 바뀌는 경우이다. 반면 곱다·돕다·굽다(ㅂ 불규칙), 흐르다(르 불규칙), 빨갛다(ㅎ 불규칙), 묻다(ㄷ 불규칙), 울다(ㄹ 탈락), 푸다(우 불규칙), 짓다(ㅅ 불규칙)는 모두 어간이 바뀐다.

### ANSWER
C"
471,Syntax,Embedded Clauses,2,D,D,"‘도망치다시피’는 ‘-다시피’ 어미로 안긴 절이 뒤의 서술어 ‘뛰어나갔다’를 수식하므로 부사절, 즉 부사어 역할을 합니다. 나머지는 명사절(주어·목적어), 관형절, 서술절에 해당합니다.

### ANSWER
D"
472,Phonetics/Phonology,Suprasegmental Features,3,J,J,"밤(栗, 밤ː)은 장음이지만 시간을 뜻하는 '밤'은 단음입니다. 병(病ː), 눈(雪ː), 벌(蜂ː), 해(害ː), 부(富ː), 말(言ː), 발(簾ː), 굴(窟ː)은 모두 장음으로 발음됩니다. 따라서 늦은 '밤'의 밤이 단음입니다.

### ANSWER
J"
473,Pragmatics,Discourse Principles,1,I,I,"그라이스의 양의 격률(필요한 만큼의 정보 제공)을 위반한 답변을 찾는 문제이다. 다른 선택지들은 정확한 나이, 출생년, 개월 수, 근사치 등 나이를 추론할 수 있는 정보를 담고 있다. 그러나 ""먹을 만큼 먹었지""는 나이에 대한 어떤 구체적 정보도 주지 않아 양의 격률을 위반한다.

### ANSWER
I"
637,Semantics,Ambiguity,2,D,D,"""저 배 좀 봐""에 수식어 ""아름다운""을 붙여도 배(과일), 배(선박) 모두 아름다울 수 있으므로 중의성이 해소되지 않는다. 반면 ""맛있는 차""처럼 의미 영역을 한정하는 수식어는 중의성을 없앤다. 따라서 D의 설명이 잘못되었다.

### ANSWER
D"
638,Semantics,Ambiguity,2,A,A,"""말이 많다""의 ""말""은 동물(horse)과 언어(speech) 두 가지로 해석될 수 있으므로 중의적인 문장이다. 따라서 중의적이지 않다는 A의 설명은 잘못되었다. 다른 선택지들은 각 문장의 다의성 여부를 적절히 설명하고 있다.

### ANSWER
A"
639,Syntax,Agreement,2,A,A,"'별로'는 반드시 부정 표현과 호응해야 하는 부사로, 제시 문장은 긍정 서술어와 결합해 호응이 어긋났다. D의 '결코'와 F의 '여간'도 부정 호응 문제이지만 설명이 잘못되었고, C·G·H는 오류가 있는데 '틀린 부분 없음'이라 하였다. 따라서 판단과 이유가 모두 타당한 것은 A이다.

### ANSWER
A"
640,Syntax,Agreement,2,A,A,"'별로'는 부정 표현(부정 서술어)과 호응하는 부사이므로 ""별로 도리를 따라야 한다""는 잘못된 호응이며, 그 설명이 정확합니다. 다른 선택지들은 설명이 잘못되었거나(결코·설령·여간 등의 성질을 오해) 틀린 부분이 있는데 없다고 하고 있습니다.

### ANSWER
A"
474,Syntax,Embedded Clauses,1,H,H,"H에서 “너구리가 겨울잠을 자기”라는 명사절에 부사격 조사 ‘에’가 붙어 서술어 ‘이르다’를 수식하는 부사어 역할을 합니다. 다른 예들은 서술절(A, C), 관형절(B, D, I), 명사절이지만 주어(E, F)나 목적어(G, J) 기능을 합니다.

### ANSWER
H"
475,Syntax,Embedded Clauses,1,D,D,"""숨이 차도록""은 부사형 어미 '-도록'이 붙은 부사절로, 서술어 '달렸다'를 수식하는 부사어 역할을 한다. 나머지는 관형절(B, C, E), 명사절(F, G, I, J), 서술절(A, H)이다.

### ANSWER
D"
476,Pragmatics,Implicature,1,E,E,"늦은 밤에 전화한 이유를 묻는 의미가 담긴 발화여야 하며, ""급히 할 말이 있어서""라는 대답과 이어져야 합니다. ""너네 집 시계 고장났냐?""는 시간을 모르냐는 뜻으로, 왜 이렇게 늦게 전화했느냐는 질책·질문의 간접 발화 행위입니다.

### ANSWER
E"
