id,trial,answer,pred,response
KIIP_society_240,0,A,A,A
KIIP_society_241,0,A,A,A
KIIP_society_242,0,B,B,B
KIIP_society_243,0,A,A,A
KIIP_society_244,0,A,,정답: A
KIIP_society_245,0,B,B,B: 1990년대 말
KIIP_society_246,0,A,A,A
KIIP_society_247,0,A,D,D
KIIP_society_248,0,A,A,A
KIIP_society_249,0,A,A,A
KIIP_society_250,0,C,C,C
KIIP_society_251,0,C,D,D
KIIP_society_252,0,B,B,B
KIIP_society_253,0,D,D,D
KIIP_society_254,0,A,A,A
KIIP_society_255,0,B,B,B: 수백 가구에서 수천 가구
KIIP_society_256,0,D,D,D
KIIP_society_257,0,A,A,A
KIIP_society_258,0,A,A,A
KIIP_society_259,0,D,D,D: 전세금
KIIP_society_260,0,A,A,A
KIIP_society_261,0,A,A,A
KIIP_society_262,0,A,B,B
KIIP_society_263,0,B,B,B: 전세
KIIP_society_264,0,B,B,B
KIIP_society_265,0,A,A,A
KIIP_society_266,0,D,D,D: 아파트
KIIP_society_267,0,D,D,D: 대규모 고층 아파트
KIIP_society_268,0,D,D,D
KIIP_society_269,0,B,B,B
KIIP_society_270,0,B,B,B
KIIP_society_271,0,A,A,A
KIIP_society_272,0,A,A,A
KIIP_society_273,0,D,D,D
KIIP_society_274,0,B,B,B: 저소득층이나 집이 없는 서민들
KIIP_society_275,0,A,A,A
KIIP_society_276,0,A,A,A
KIIP_society_277,0,B,D,D
KIIP_society_278,0,C,C,C
KIIP_society_279,0,A,A,A
KIIP_society_280,0,B,B,B
KIIP_society_281,0,A,C,C
KIIP_society_282,0,B,B,B: 포장이사 서비스
KIIP_society_283,0,C,D,D
KIIP_society_284,0,A,,정답: A
Kedu_Society_1,0,B,B,B
Kedu_Society_2,0,D,D,D
Kedu_Society_3,0,A,,정답: C
Kedu_Society_4,0,D,B,B
Kedu_Society_5,0,B,,정답: B
Kedu_Society_6,0,A,A,A
Kedu_Society_7,0,B,B,B
Kedu_Society_8,0,D,B,B
Kedu_Society_9,0,A,A,A
Kedu_Society_10,0,C,A,A
Kedu_Society_11,0,D,D,D
Kedu_Society_12,0,D,C,C
Kedu_Society_13,0,A,B,B
Kedu_Society_14,0,D,D,D
Kedu_Society_15,0,B,B,B: 자이툰 부대가 평화유지를 목표로 아프가니스탄에 파견되어 활동하였다.
Kedu_Society_16,0,B,B,B
Kedu_Society_17,0,A,,"정답은 A입니다. 한국 방송사의 주요 사건들의 순서는 다음과 같습니다:
ㄱ. 컬러텔레비전 방송이 시작되었다. (1980년)
ㄴ. 민영 방송인 SBS가 방송을 시작하였다. (1991년)
ㄷ. 종합 유선 방송이 본방송을 시작하였다. (2002년)
ㄹ. 종합편성 방송채널 4개와 보도전문 방송채널 1개의 방송이 시작되었다. (2011년)"
Kedu_Society_18,0,B,,"정답: C: 제헌절

제헌절은 한국의 공휴일이었으나, 2008년부터 공휴일에서 제외되었습니다. 따라서 국경일이 아닌 것은 제헌절입니다."
Kedu_Society_19,0,C,C,C
Kedu_Society_20,0,D,D,D
Kedu_Society_21,0,C,A,A: 자매는 1촌이다.
Kedu_Society_22,0,D,A,A
Kedu_Society_23,0,B,C,C
Kedu_Society_24,0,C,C,C
Kedu_Society_25,0,C,C,C
KIIP_tradition_1,0,C,C,C
KIIP_tradition_2,0,C,C,C: 두루마기
KIIP_tradition_3,0,D,D,D: 장옷
KIIP_tradition_4,0,C,C,C: 버선
KIIP_tradition_5,0,A,A,A
KIIP_tradition_6,0,B,B,B
KIIP_tradition_7,0,A,A,A
KIIP_tradition_8,0,A,A,A
KIIP_tradition_9,0,A,A,A
KIIP_tradition_10,0,A,A,A
KIIP_tradition_11,0,A,A,A
KIIP_tradition_12,0,C,C,C
KIIP_tradition_13,0,A,A,A
KIIP_tradition_14,0,A,A,A
KIIP_tradition_15,0,C,C,C
KIIP_tradition_16,0,A,A,A
KIIP_tradition_17,0,C,C,C
KIIP_tradition_18,0,D,D,D
KIIP_tradition_19,0,B,B,B
KIIP_tradition_20,0,C,B,B
KIIP_tradition_21,0,C,C,C
KIIP_tradition_22,0,C,C,C
KIIP_tradition_23,0,B,B,B
KIIP_tradition_24,0,A,A,A
KIIP_tradition_25,0,C,C,C
KIIP_tradition_26,0,C,A,A
KIIP_tradition_27,0,A,A,A
KIIP_tradition_28,0,C,C,C
KIIP_tradition_29,0,C,C,C
KIIP_tradition_30,0,D,D,D: 조선
KIIP_tradition_31,0,C,C,C: 비단
KIIP_tradition_32,0,B,B,B
KIIP_tradition_33,0,C,C,C: 생활한복
KIIP_tradition_34,0,D,D,D
KIIP_tradition_35,0,B,B,B
KIIP_tradition_36,0,C,C,C: 설날
KIIP_tradition_37,0,B,B,B
KIIP_tradition_38,0,A,C,C: 세배
KIIP_tradition_39,0,C,C,C: 세배
KIIP_tradition_40,0,C,C,C
KIIP_tradition_41,0,B,B,B
KIIP_tradition_42,0,B,B,B
KIIP_tradition_43,0,C,C,C
KIIP_tradition_44,0,A,A,A
KIIP_tradition_45,0,A,A,A
KIIP_tradition_46,0,B,B,B
KIIP_tradition_47,0,A,A,A
KIIP_tradition_48,0,A,A,A
KIIP_tradition_49,0,B,B,B
KIIP_tradition_50,0,B,B,B
KIIP_tradition_51,0,A,A,A
KIIP_tradition_52,0,A,A,A
KIIP_tradition_53,0,A,A,A
KIIP_tradition_54,0,B,A,A
KIIP_tradition_55,0,B,B,B
KIIP_tradition_56,0,C,C,C
KIIP_tradition_57,0,B,C,C
KIIP_tradition_58,0,B,B,B
KIIP_tradition_59,0,B,B,B
KIIP_tradition_60,0,C,C,C
KIIP_tradition_61,0,A,A,A
KIIP_tradition_62,0,C,C,C
KIIP_tradition_63,0,B,B,B
KIIP_tradition_64,0,A,A,A
KIIP_tradition_65,0,C,C,C
KIIP_tradition_66,0,B,B,B
KIIP_tradition_67,0,B,B,B
KIIP_tradition_68,0,C,C,C
KIIP_tradition_69,0,A,B,B: 개신교
KIIP_tradition_70,0,C,C,C
KIIP_tradition_71,0,A,A,A
KIIP_tradition_72,0,A,A,A
KIIP_tradition_73,0,C,C,C
KIIP_tradition_74,0,A,C,C
KIIP_tradition_75,0,A,A,A
KIIP_tradition_76,0,C,C,C
KIIP_tradition_77,0,A,A,A
KIIP_tradition_78,0,B,A,A
KIIP_tradition_79,0,A,A,A
KIIP_tradition_80,0,A,A,A
KIIP_tradition_81,0,A,A,A
KIIP_tradition_82,0,C,C,C: 당산나무
KIIP_tradition_83,0,A,A,A
KIIP_tradition_84,0,C,C,C
KIIP_tradition_85,0,B,B,B
KIIP_tradition_86,0,A,A,A
KIIP_tradition_87,0,D,D,D
KIIP_tradition_88,0,B,A,A
KIIP_tradition_89,0,A,A,A
KIIP_tradition_90,0,A,A,A
KIIP_tradition_91,0,B,B,B
KIIP_tradition_92,0,A,A,A
KIIP_tradition_93,0,D,D,D
KIIP_tradition_94,0,B,B,B
KIIP_tradition_95,0,D,D,D
KIIP_tradition_96,0,D,D,D
KIIP_tradition_97,0,A,A,A
KIIP_tradition_98,0,A,A,A
KIIP_tradition_99,0,D,D,D: 조계사
KIIP_tradition_100,0,C,C,C
KIIP_tradition_101,0,A,A,A: 불교
KIIP_tradition_102,0,D,A,A
KIIP_tradition_103,0,A,A,A
KIIP_tradition_104,0,A,B,B: 종교적 신앙
KIIP_tradition_105,0,A,A,A
KIIP_tradition_106,0,B,C,C: 18세기
KIIP_tradition_107,0,D,D,D: 19세기
KIIP_tradition_108,0,C,C,C
KIIP_tradition_109,0,A,A,A: 가톨릭
KIIP_tradition_110,0,A,A,A
KIIP_tradition_111,0,A,A,A
KIIP_tradition_112,0,A,A,A
KIIP_tradition_113,0,B,B,B
KIIP_tradition_114,0,D,D,D
KIIP_tradition_115,0,A,B,B
KIIP_tradition_116,0,A,A,A
KIIP_tradition_117,0,A,B,B
KIIP_tradition_118,0,C,D,D
KIIP_tradition_119,0,A,A,A
KIIP_tradition_120,0,B,C,C
KIIP_tradition_121,0,B,B,B
KIIP_tradition_122,0,A,A,A
KIIP_tradition_123,0,B,B,B
KIIP_tradition_124,0,B,B,B
KIIP_tradition_125,0,C,C,C
KIIP_tradition_126,0,C,C,C
KIIP_tradition_127,0,C,C,C
KIIP_tradition_128,0,B,B,B
KIIP_tradition_129,0,D,D,D
KIIP_tradition_130,0,B,B,B
KIIP_tradition_131,0,A,A,A
KIIP_tradition_132,0,C,C,C
KIIP_tradition_133,0,A,A,A
KIIP_tradition_134,0,B,B,B
KIIP_tradition_135,0,B,B,B
KIIP_tradition_136,0,C,C,C
KIIP_tradition_137,0,A,A,A
KIIP_tradition_138,0,D,B,B
KIIP_tradition_139,0,A,A,A
KIIP_tradition_140,0,A,A,A
KIIP_tradition_141,0,B,C,C
KIIP_tradition_142,0,D,D,D: 동문회
KIIP_tradition_143,0,B,B,B
KIIP_tradition_144,0,C,C,C: 고등학교나 대학교
KIIP_tradition_145,0,A,A,A
KIIP_tradition_146,0,A,A,A
KIIP_tradition_147,0,B,B,B
KIIP_tradition_148,0,B,B,B: 예절
KIIP_tradition_149,0,A,A,A
KIIP_tradition_150,0,A,A,A
KIIP_tradition_151,0,A,A,A
KIIP_tradition_152,0,A,A,A
KIIP_tradition_153,0,B,B,"B: 명절, 결혼식, 장례식"
KIIP_tradition_154,0,A,A,A
KIIP_tradition_155,0,A,A,A
KIIP_tradition_156,0,A,A,A
KIIP_tradition_157,0,A,A,A
KIIP_tradition_158,0,A,B,B
KIIP_tradition_159,0,A,A,A
KIIP_tradition_160,0,C,C,C: 향우회
KIIP_tradition_161,0,C,C,C: 고등학교와 대학교
Kedu_tradition_1,0,D,,"세한삼우(歲寒三友)는 추운 겨울에도 푸르름을 잃지 않는 세 친구를 의미합니다. 이 세 친구는 소나무, 대나무, 매화를 말합니다. 따라서 세한삼우에 해당하지 않는 것은 D: 동백입니다. 정답은 D입니다."
Kedu_tradition_2,0,C,B,B
Kedu_tradition_3,0,C,C,C: 초례(醮禮)
Kedu_tradition_4,0,B,B,B
Kedu_tradition_5,0,A,,정답: B
Kedu_tradition_6,0,D,,정답: D
Kedu_tradition_7,0,C,C,C
Kedu_tradition_8,0,C,C,C: 습렴
Kedu_tradition_9,0,A,B,B
Kedu_tradition_10,0,A,A,A: 비파
Kedu_tradition_11,0,D,D,D: 꼭두각시놀음
Kedu_tradition_12,0,D,C,C
Kedu_tradition_13,0,B,B,B
Kedu_tradition_14,0,C,C,C
Kedu_tradition_15,0,A,B,B: 손 기술 - 앞무릎치기
Kedu_tradition_16,0,D,D,D: 말뚝이
Kedu_tradition_17,0,C,C,C
Kedu_tradition_18,0,B,C,C: 시내
Kedu_tradition_19,0,D,D,D: 고추
Kedu_tradition_20,0,B,,"정답은 B: 단오 - 귀밝이술 입니다. 단오에는 주로 창포물에 머리를 감고, 수리취떡 등을 먹는 것이 전통적인 풍습입니다. 귀밝이술은 추석에 마시는 술입니다."
Kedu_tradition_21,0,D,D,D
Kedu_tradition_22,0,A,A,A
Kedu_tradition_23,0,C,C,C: 설문대할망 전설
Kedu_tradition_24,0,D,A,A
Kedu_tradition_25,0,C,,정답: D
Kedu_tradition_26,0,C,C,C
Kedu_tradition_27,0,D,D,D
Kedu_tradition_28,0,C,,정답: C
Kedu_tradition_29,0,D,D,D
Kedu_tradition_30,0,A,D,D
Kedu_tradition_31,0,C,B,B
Kedu_tradition_32,0,A,C,C: 동상례: 혼례식이 끝나고 신부의 친척 등이 신랑을 짓궂게 다루는 것
Kedu_tradition_33,0,B,C,C: 강강술래
Kedu_tradition_34,0,A,,정답은 B: 수(水) - 북(北) - 흑(黑)입니다.
Kedu_tradition_35,0,A,,정답: A <비목>
Kedu_tradition_36,0,C,,정답은 B: ㄴ - ㄱ - ㄹ - ㄷ 입니다.
Kedu_tradition_37,0,A,C,C: 툇마루
Kedu_tradition_38,0,B,D,D
Kedu_tradition_39,0,D,D,D
Kedu_tradition_40,0,D,D,D: 하례(賀禮)
Kedu_tradition_41,0,A,B,B
Kedu_tradition_42,0,B,B,B
Kedu_tradition_43,0,A,B,B
Kedu_tradition_44,0,B,D,D
Kedu_tradition_45,0,D,D,D
Kedu_tradition_46,0,B,B,B
Kedu_tradition_47,0,C,C,C
Kedu_tradition_48,0,C,C,C
Kedu_tradition_49,0,D,B,B
Kedu_tradition_50,0,B,,"민요에 관한 설명을 분석해보겠습니다.

ㄱ. 기능요는 노동요, 의식요, 유희요로 나눌 수 있다. - 이 설명은 올바릅니다. 기능요는 그 목적에 따라 노동요, 의식요, 유희요 등으로 분류될 수 있습니다.

ㄴ. 선후창을 할 때 가사를 선택할 수 있는 권리는 후창자에게만 있다. - 이 설명은 잘못되었습니다. 선후창에서는 선창자가 노래를 시작하고 후창자가 따라 부르며, 가사 선택에 있어서 특정한 권리가 후창자에게만 있다고 보기 어렵습니다.

ㄷ. 대표적인 유희요로는 <지신밟기요>를 들 수 있다. - 이 설명은 올"
Kedu_tradition_51,0,D,C,C
Kedu_tradition_52,0,D,,정답은 D: 강릉관노가면극입니다.
Kedu_tradition_53,0,A,B,B
Kedu_tradition_54,0,C,C,C
Kedu_tradition_55,0,D,B,B
Kedu_tradition_56,0,A,B,B: 장옷
Kedu_tradition_57,0,D,D,D
Kedu_tradition_58,0,B,B,B
Kedu_tradition_59,0,B,,정답: B
Kedu_tradition_60,0,D,,정답: D
Kedu_tradition_61,0,A,B,B
CSAT_korean_07_6,0,C,C,C
CSAT_korean_07_7,0,C,C,C
CSAT_korean_07_8,0,D,,정답은 C입니다.
CSAT_korean_07_9,0,B,B,B: ‘Ⅱ-2-가’에 ‘환경 영향 평가의 객관성 부족’이라는 하위 항목을 설정한다.
CSAT_korean_07_10,0,B,E,E
CSAT_korean_06_6,0,A,A,A
CSAT_korean_06_7,0,B,B,B
CSAT_korean_06_8,0,C,C,C
CSAT_korean_09_6,0,B,,정답: B
CSAT_korean_09_7,0,D,D,D
CSAT_korean_09_8,0,D,,"정답은 D입니다.

선택지 D는 어휘력 부족이 독서 기피의 한 원인임을 밝혀 어휘력을 길러 줄 수 있는 교육 프로그램의 필요성을 제시해야겠어.라고 말하고 있습니다. 그러나 제공된 자료에서는 어휘력 부족이 독서를 기피하는 원인이라는 내용이 언급되어 있지 않습니다. 따라서 이 선택지는 토의한 내용으로 적절하지 않은 것입니다."
CSAT_korean_09_9,0,E,,정답: A
CSAT_korean_09_10,0,C,C,C
CSAT_korean_08_6,0,C,,정답: C
CSAT_korean_08_8,0,D,E,E
CSAT_korean_08_9,0,D,B,B
CSAT_korean_08_10,0,E,E,E
CSAT_korean_10_6,0,A,A,A
CSAT_korean_10_7,0,D,,정답: D
CSAT_korean_10_8,0,D,D,D
CSAT_korean_10_9,0,C,A,A
CSAT_korean_10_10,0,A,,정답: E
CSAT_korean_11_6,0,C,C,C
CSAT_korean_11_8,0,D,D,D
CSAT_korean_11_9,0,C,A,A
CSAT_korean_11_10,0,A,A,A
CSAT_korean_12_6,0,E,E,E
CSAT_korean_12_7,0,D,D,D
CSAT_korean_12_8,0,B,B,B
CSAT_korean_12_9,0,C,E,E
CSAT_korean_12_10,0,E,E,E
CSAT_korean_14_7,0,B,D,D
CSAT_korean_13_7,0,D,A,A
CSAT_korean_17_6,0,E,E,E
CSAT_korean_14_1,0,A,E,E
CSAT_korean_14_2,0,B,B,B
CSAT_korean_14_3,0,E,E,E
CSAT_korean_14_4,0,C,C,C
CSAT_korean_14_5,0,D,D,D
CSAT_korean_14_6,0,A,A,A
CSAT_korean_14_8,0,C,E,E
CSAT_korean_14_9,0,E,,정답: D
CSAT_korean_14_10,0,D,D,D
CSAT_korean_18_1,0,A,A,A
CSAT_korean_18_2,0,C,C,C
CSAT_korean_18_3,0,C,A,A
CSAT_korean_18_4,0,D,D,D
CSAT_korean_18_5,0,D,D,D
CSAT_korean_18_6,0,E,E,E
CSAT_korean_18_7,0,C,C,C
CSAT_korean_18_8,0,B,E,E
CSAT_korean_18_9,0,B,B,B
CSAT_korean_18_10,0,B,B,B
CSAT_korean_13_1,0,D,D,D
CSAT_korean_13_2,0,C,C,C
CSAT_korean_13_4,0,D,E,E
CSAT_korean_13_5,0,A,A,A
CSAT_korean_13_6,0,C,C,C
CSAT_korean_13_8,0,E,,"답사 보고서의 내용을 살펴보면, 답사의 목적을 제시하고 있으며 (조선 시대 선비 문화의 산실로 일컬어지는 담양 일대의 정자를 찾아 전통 정자 문화의 특성을 알아보기로 하였다), 답사 이동 경로가 드러나게 하고 있으며 (담양에 도착해 처음 방문한 곳은 식영정이다. 그 다음으로 방문한 곳은 환벽당이었다...), 답사지에서 알게 된 정보를 활용하고 있습니다 (환벽당에서 김윤제가 지은 정자로, 정철 등과 교유하며 시를 짓고 풍류를 즐기던 곳이라고 한다). 또한, 참고 자료를 활용할 때 출"
CSAT_korean_13_9,0,B,B,B
CSAT_korean_13_10,0,E,E,E
CSAT_korean_15_2,0,B,B,B
CSAT_korean_15_3,0,E,E,E
CSAT_korean_15_6,0,A,A,A
CSAT_korean_15_7,0,B,B,B
CSAT_korean_15_8,0,E,E,E
CSAT_korean_15_9,0,D,D,D: 가을 ? 아름다움을 위해서는 인내가 필요함을 알게 하는구나.
CSAT_korean_15_10,0,C,C,C
CSAT_korean_16_1,0,B,B,B
CSAT_korean_16_2,0,D,D,D
CSAT_korean_16_3,0,D,D,D
CSAT_korean_16_4,0,D,D,D
CSAT_korean_16_5,0,E,E,E
CSAT_korean_16_6,0,D,B,B
CSAT_korean_16_7,0,B,B,B
CSAT_korean_16_8,0,E,E,E
CSAT_korean_16_9,0,E,E,E
CSAT_korean_16_10,0,C,C,C
CSAT_korean_19_1,0,D,D,D
CSAT_korean_19_2,0,C,C,C
CSAT_korean_19_3,0,A,E,E
CSAT_korean_19_4,0,E,E,E
CSAT_korean_13_11,0,B,,정답은 B입니다.
CSAT_korean_19_5,0,B,B,B
CSAT_korean_19_7,0,D,B,B
CSAT_korean_19_8,0,C,C,C
CSAT_korean_19_9,0,D,D,D
CSAT_korean_20_1,0,B,B,B
CSAT_korean_20_2,0,D,C,C
CSAT_korean_20_3,0,A,A,A
CSAT_korean_20_4,0,E,E,E
CSAT_korean_20_5,0,B,,"정답: B

설명:
(가)의 대화에서 학생 1은 모둠장으로서 진행을 맡고, 지난번에 비평문에서 다룰 현안에 대해 각자 찾아보기로 한 것을 환기시키며, 이를 통해 현안을 선정하는 과정을 진행합니다. 이는 메모의 (가) 비평문에서 다룰 현안 선정과 일치합니다. 또한, 학생 1이 신문 기사를 통해 장소의 획일화라는 현안을 제안하는 부분은 (다) 매체에서 찾은 현안 제안과 일치합니다. 마지막으로, 모둠 활동의 마무리에서 역할 분담을 제안하는 부분은 (마) 모둠 활동 마무리"
CSAT_korean_20_6,0,C,C,C
CSAT_korean_20_7,0,C,C,C
CSAT_korean_20_8,0,A,A,A
CSAT_korean_20_9,0,E,E,E
CSAT_korean_20_10,0,E,E,E
CSAT_korean_13_3,0,A,A,A
CSAT_korean_15_4,0,D,D,D
CSAT_korean_15_5,0,C,C,C
CSAT_korean_17_1,0,B,A,A
CSAT_korean_17_2,0,B,B,B
CSAT_korean_17_3,0,D,D,D
CSAT_korean_17_4,0,C,C,C
CSAT_korean_17_5,0,D,D,D
CSAT_korean_17_7,0,C,C,C
CSAT_korean_17_8,0,A,A,A
CSAT_korean_17_9,0,D,D,D
CSAT_korean_17_10,0,B,,정답: B
CSAT_korean_23_35,0,A,A,A
CSAT_korean_23_38,0,D,D,D
CSAT_korean_23_43,0,E,,정답: E
Kedu_16_1,0,D,,"질문에서 구체적인 발화가 제시되지 않았기 때문에 각 보기에 대한 평가가 불가능합니다. 따라서 정확한 답을 선택할 수 없습니다. 그러나 일반적으로 각 보기를 분석해보면:

A: 간접 화행은 경고이다. - 간접 화행이 경고일 수도 있고 다른 의도를 가질 수도 있습니다. 이는 맥락에 따라 달라질 수 있습니다.
B: 직접 화행은 진술이다. - 직접 화행은 진술일 수도 있지만, 명령이나 질문 등 다른 형태일 수도 있습니다.
C: 문장 유형은 평서문이다. - 이는 발화의 문장 유형을 알 수 없기 때문에 정확하지 않을 수 있습니다.
D:"
Kedu_16_2,0,C,,정답: C
Kedu_16_3,0,D,B,B
Kedu_16_4,0,A,,정답: B: 사회 직시
Kedu_16_5,0,A,,"질문에서 구체적인 대화 예시나 상황이 제시되지 않았기 때문에, 어떤 격률에 위배되는지를 판단할 수 없습니다. 그라이스의 대화 격률을 위반하는 구체적인 상황이나 대화 내용이 필요합니다. 따라서, 이 질문에 대한 정답을 제공하는 것은 불가능합니다."
Kedu_16_6,0,B,B,B
Kedu_16_7,0,D,,정답: D
PSE_korean_1,0,C,C,C
PSE_korean_2,0,B,B,B
PSE_korean_3,0,D,D,D
PSE_korean_4,0,D,A,A
PSE_korean_5,0,C,C,C: 비유
PSE_korean_6,0,A,A,A
PSE_korean_7,0,B,A,A
PSE_korean_8,0,B,B,B
PSE_korean_9,0,C,C,C
PSE_korean_10,0,C,B,B
PSE_korean_11,0,D,D,D
PSE_korean_12,0,B,A,A
PSE_korean_13,0,C,C,C
PSE_korean_14,0,B,B,B
CSAT_korean_07_11,0,E,,정답: A
CSAT_korean_07_12,0,E,B,B
CSAT_korean_06_11,0,E,E,E
CSAT_korean_06_12,0,B,,정답은 D입니다.
CSAT_korean_09_11,0,C,,"보기 1에서 설명된 각 경우를 분석해 보겠습니다.

ㄱ. 단어 A와 B가 소리와 표기는 같지만 의미가 다른 경우 - 이는 동음이의어에 해당합니다. 예를 들어, 은행이 나무와 금융기관 두 가지 의미를 가질 수 있습니다.

ㄴ. 단어 A와 B가 소리는 같지만 표기와 의미가 다른 경우 - 이는 발음이 같으나 철자가 다른 경우로, 발음은 같지만 철자와 의미가 다른 단어를 말합니다. 예를 들어, 마음과 맘은 발음이 유사하지만 철자와 의미에 차이가 있습니다.

ㄷ. 단어 A가 중심 의미와 중심 의미에서 확장된 의미를 가지는 경우 - 이는 한 단어가"
CSAT_korean_09_12,0,D,,정답: D
CSAT_korean_08_11,0,B,B,B
CSAT_korean_08_12,0,C,,"정답: E

설명: 
‘조성’은 어떤 분위기나 상황을 만들어 내는 것을 의미하고, ‘조장’은 어떤 행동이나 상황을 부추기거나 촉진하는 것을 의미합니다. ‘조장’은 부정적인 의미로만 사용되는 것은 아니며, 문맥에 따라 긍정적인 의미로도 사용될 수 있습니다. 따라서 E 옵션에서 ‘조장’은 긍정적인 의미로 사용하기 어렵다고 한 것은 옳지 않습니다."
CSAT_korean_10_11,0,C,,"분류 절차에 따라 동사 들다의 의미를 확인하고 유사성을 기준으로 분류해야 합니다. 각 용례의 의미를 살펴보겠습니다:

- ㄱ. 감기가 들다: 감기에 걸리다 (비유적 의미)
- ㄴ. 가방을 들다: 물리적으로 들다 (직접적 의미)
- ㄷ. 단풍이 들다: 단풍이 들어 색이 변하다 (비유적 의미)
- ㄹ. 고개를 들다: 물리적으로 고개를 들다 (직접적 의미)
- ㅁ. 반기를 들다: 물리적으로 반기를 들다 (직접적 의미)
- ㅂ. 보험을 들다: 보"
CSAT_korean_10_12,0,E,,정답: D
CSAT_korean_11_11,0,D,,정답: D
CSAT_korean_11_12,0,B,C,C
CSAT_korean_12_11,0,A,,정답: B
CSAT_korean_14_11,0,C,,"문제에서 언급된 (a) 두 개의 단 모음이 합쳐져 이중 모음이 되기도 한다는 모음의 변동을 설명하고 있습니다. 이를 기준으로 각 사례를 분석해보면:

(ㄱ) 기＋어 → [기여] : 단모음과 단모음이 결합하여 변화가 일어남.
(ㄴ) 살피＋어 → [살펴] : 단모음과 단모음이 결합하여 이중 모음 펴가 생성됨.
(ㄷ) 배우＋어 → [배워] : 단모음과 단모음이 결합하여 이중 모음 워가 생성됨.
(ㄹ) 나서＋어 → [나서] : 변동 없음.

문제의 조건에 맞는 사례는 (ㄴ) 살"
CSAT_korean_14_13,0,E,B,B
CSAT_korean_14_15,0,B,,정답: B
CSAT_korean_18_15,0,E,,"정답은 D입니다. (The answer is D.)

설명:
- (a) 바투 부는 바투라는 단어를 설명하는 부분입니다.
- (b) 시간이나 길이가 아주 짧게에 해당하는 예문은 (ㄷ) 시간이 더 필요한데 제출 기한을 너무 바투 잡았다 입니다.
- (c) 두 대상이나 물체의 사이가 썩 가깝게에 해당하는 예문은 (ㄱ) 약속 날짜를 너무 밭게 잡았다 입니다."
CSAT_korean_13_11,0,B,,정답은 B입니다.
CSAT_korean_16_12,0,E,,"정답은 C입니다.

설명:
(가)에서는 음절의 종성에 마찰음, 파찰음이 오거나 파열음 중 거센 소리나 된소리가 올 경우, 모두 파열음의 예사소리로 교체된다고 설명합니다. 이는 예시에서 직접적으로 언급되지 않았습니다.
(나)에서는 음절의 종성에 자음군이 올 경우, 한 자음이 탈락한다고 설명합니다. ‘비옷 [비옫]’에서는 원래 형태인 ‘비옷’에서 종성 자음군 ‘-옷’이 ‘-옫’으로 변화하여 한 자음이 탈락한 것을 볼 수 있습니다. 이는 (나)에 해당하는 음운 변동입니다.

다른 선택지들은 (가)와 (나)에 해당하는 음운 변동을 정확히 반영하지 않습니다."
CSAT_korean_16_14,0,C,C,C
CSAT_korean_16_15,0,D,,"정답은 C입니다.

설명:
(ㄱ)에서는 접미사가 동사에 붙어 사동의 의미를 더하는 예가 필요합니다. 공책이 가방에 눌렸다는 사동의 의미를 가지고 있습니다. 여기서 누르다라는 동사에 접미사 -이-가 붙어 눌리다가 되어 사동의 의미를 나타냅니다.
(ㄴ)에서는 접미사가 타동사에 붙어 피동의 의미를 더하는 예가 필요합니다. 옷이 못에 걸려 찢겼다는 피동의 의미를 가지고 있습니다. 여기서 찢다라는 동사에 접미사 -어지-가 붙어 찢어지다가 되어 피동의 의미를 나타냅니다."
CSAT_korean_19_11,0,E,C,C
CSAT_korean_19_12,0,B,E,E
CSAT_korean_20_11,0,D,,"질문에서 언급된 (ㄱ)과 (ㄴ)이 무엇인지 직접적으로 명시되어 있지 않습니다. 그러나 문제의 맥락을 고려할 때, (ㄱ)과 (ㄴ)은 게임화의 특징과 관련된 요소일 가능성이 높습니다. 게임화의 특징으로는 흥미, 도전, 경쟁, 보상 등이 있습니다. 이러한 요소들을 고려하여 <보기>의 단어들 중에서 게임화의 특징을 잘 나타내는 단어를 찾아야 합니다.

- 새해맞이: 새해를 맞이하는 행사나 이벤트, 게임화와 직접적인 연관성이 낮음
- 두말없이: 망설임 없이 바로, 게임화와"
CSAT_korean_20_13,0,B,,"정답은 D입니다. 하앴던을 하얬던으로 고친 것은 하얗다의 과거형으로, 하얗다는 하얗-+-아에서 하얘로 변화하는 것이 올바른 활용입니다. 따라서 동그랗-+-아 → 동그래는 이 문맥에서 적절하지 않습니다."
CSAT_korean_20_14,0,A,,"정답은 C입니다. (c) 바람이 거세지고 어둠이 내리기 전에는 시간을 나타내는 부사절로 쓰이고 있으며, 명사절로 쓰이고 있다고 설명하는 것은 적절하지 않습니다."
CSAT_korean_13_13,0,D,,정답은 E입니다.
CSAT_korean_15_11,0,C,C,C
CSAT_korean_17_11,0,D,A,A
CSAT_korean_17_14,0,B,,정답은 D입니다.
CSAT_korean_14_12,0,D,,"옵션 D: (b) A : 소풍날 날씨는 괜찮았어? B : 아주 나빴어. 는 과거에 일어난 사건의 결과 상태가 현재까지 지속되고 있음을 나타내지 않습니다. 이 대화는 단순히 과거의 날씨 상태를 설명하고 있을 뿐입니다. 따라서 옵션 D는 (b)의 설명과 일치하지 않습니다.

정답: D"
