id,category,trial,answer,pred,response
dentist_408,dentist,0,B,B,B
dentist_409,dentist,0,C,C,C
pharm_765,pharm,0,E,B,B
pharm_766,pharm,0,D,D,D
pharm_767,pharm,0,B,D,D
pharm_768,pharm,0,D,D,D
nurse_487,nurse,0,B,B,B
nurse_488,nurse,0,D,D,D
nurse_489,nurse,0,B,B,B
nurse_490,nurse,0,B,B,B
dentist_410,dentist,0,B,B,B
dentist_411,dentist,0,A,A,A
dentist_412,dentist,0,E,E,E
dentist_413,dentist,0,D,D,D
doctor_256,doctor,0,D,D,D
doctor_257,doctor,0,E,E,E
doctor_258,doctor,0,E,E,E
doctor_259,doctor,0,B,C,C
dentist_414,dentist,0,B,B,B
dentist_415,dentist,0,C,C,C
dentist_416,dentist,0,D,D,D
dentist_417,dentist,0,A,A,A
nurse_491,nurse,0,C,C,C
nurse_492,nurse,0,E,E,E
nurse_493,nurse,0,C,C,C
nurse_494,nurse,0,D,D,D
doctor_260,doctor,0,B,B,B
doctor_261,doctor,0,A,A,A
doctor_262,doctor,0,D,D,D
doctor_263,doctor,0,D,D,D
dentist_418,dentist,0,E,E,E
dentist_419,dentist,0,D,D,D
dentist_420,dentist,0,E,E,E
dentist_421,dentist,0,A,A,A
nurse_495,nurse,0,A,A,A
nurse_496,nurse,0,B,B,B
nurse_497,nurse,0,A,A,A
nurse_498,nurse,0,E,E,E
doctor_264,doctor,0,B,B,B
doctor_265,doctor,0,D,E,E
doctor_266,doctor,0,B,B,B
doctor_267,doctor,0,A,A,A
dentist_422,dentist,0,C,C,C
dentist_423,dentist,0,E,E,E
dentist_424,dentist,0,E,C,C
dentist_425,dentist,0,A,A,A
dentist_426,dentist,0,B,B,B
dentist_427,dentist,0,C,D,D
dentist_428,dentist,0,D,D,D
dentist_429,dentist,0,A,A,A
doctor_268,doctor,0,E,E,E
doctor_269,doctor,0,A,A,A
doctor_270,doctor,0,E,C,C
doctor_271,doctor,0,A,A,A
doctor_272,doctor,0,B,B,B
doctor_273,doctor,0,E,E,E
doctor_274,doctor,0,D,D,D
doctor_275,doctor,0,D,D,D
pharm_769,pharm,0,A,A,A
pharm_770,pharm,0,C,C,C
pharm_771,pharm,0,A,A,A
pharm_772,pharm,0,D,D,D
nurse_499,nurse,0,E,E,E
nurse_500,nurse,0,C,C,C
nurse_501,nurse,0,C,C,C
nurse_502,nurse,0,C,C,C
dentist_430,dentist,0,C,C,C
dentist_431,dentist,0,A,A,A
dentist_432,dentist,0,E,E,E
dentist_433,dentist,0,C,C,C
doctor_276,doctor,0,A,A,A
doctor_277,doctor,0,D,D,D
doctor_278,doctor,0,C,C,C
doctor_279,doctor,0,B,B,B
pharm_773,pharm,0,E,E,E
pharm_774,pharm,0,D,D,D
pharm_775,pharm,0,A,A,A
pharm_776,pharm,0,D,D,D
nurse_503,nurse,0,C,C,C
nurse_504,nurse,0,D,E,E
nurse_505,nurse,0,A,A,A
nurse_506,nurse,0,D,D,D
dentist_434,dentist,0,B,D,D
dentist_435,dentist,0,B,B,B
dentist_436,dentist,0,C,A,A
dentist_437,dentist,0,E,A,A
doctor_280,doctor,0,E,E,E
doctor_281,doctor,0,A,A,A
doctor_282,doctor,0,B,B,B
doctor_283,doctor,0,E,C,C
pharm_777,pharm,0,D,D,D
pharm_778,pharm,0,A,A,A
pharm_779,pharm,0,D,D,D
pharm_780,pharm,0,E,E,E
doctor_284,doctor,0,E,E,E
doctor_285,doctor,0,A,A,A
doctor_286,doctor,0,C,C,C
doctor_287,doctor,0,B,B,B
nurse_507,nurse,0,B,B,B
nurse_508,nurse,0,E,C,C
nurse_509,nurse,0,A,A,A
nurse_510,nurse,0,A,E,E
nurse_511,nurse,0,C,C,C
nurse_512,nurse,0,D,D,D
nurse_513,nurse,0,B,B,B
nurse_514,nurse,0,C,B,B
pharm_781,pharm,0,D,D,D
pharm_782,pharm,0,B,B,B
pharm_783,pharm,0,C,C,C
pharm_784,pharm,0,E,E,E
doctor_288,doctor,0,E,D,D
doctor_289,doctor,0,C,C,C
doctor_290,doctor,0,A,A,A
doctor_291,doctor,0,B,E,E
dentist_438,dentist,0,B,B,B
dentist_439,dentist,0,D,E,E
dentist_440,dentist,0,E,E,E
dentist_441,dentist,0,A,A,A
nurse_515,nurse,0,E,E,E
nurse_516,nurse,0,A,A,A
nurse_517,nurse,0,C,C,C
nurse_518,nurse,0,B,B,B
dentist_442,dentist,0,A,A,A
dentist_443,dentist,0,E,E,E
dentist_444,dentist,0,B,C,C
dentist_445,dentist,0,A,A,A
doctor_292,doctor,0,E,E,E
doctor_293,doctor,0,E,D,D
doctor_294,doctor,0,D,D,D
doctor_295,doctor,0,A,D,D
pharm_785,pharm,0,C,C,C
pharm_786,pharm,0,B,B,B
pharm_787,pharm,0,E,E,E
pharm_788,pharm,0,D,C,C
nurse_519,nurse,0,D,D,D
nurse_520,nurse,0,D,D,D
nurse_521,nurse,0,E,E,E
nurse_522,nurse,0,D,E,E
dentist_446,dentist,0,E,E,E
dentist_447,dentist,0,D,D,D
dentist_448,dentist,0,E,E,E
dentist_449,dentist,0,A,A,A
pharm_175,pharm,0,D,D,D
pharm_176,pharm,0,E,E,E
pharm_177,pharm,0,D,C,C
pharm_178,pharm,0,D,D,D
doctor_296,doctor,0,A,A,A
doctor_297,doctor,0,B,B,B
doctor_298,doctor,0,E,D,D
doctor_299,doctor,0,C,C,C
nurse_523,nurse,0,B,E,E
nurse_524,nurse,0,A,B,B
nurse_525,nurse,0,A,B,B
nurse_526,nurse,0,C,C,C
pharm_179,pharm,0,D,D,D
pharm_180,pharm,0,B,B,B
pharm_181,pharm,0,D,D,D
pharm_182,pharm,0,A,A,A
nurse_527,nurse,0,E,E,E
nurse_528,nurse,0,E,E,E
nurse_529,nurse,0,A,A,A
nurse_530,nurse,0,C,C,C
dentist_450,dentist,0,A,A,A
dentist_451,dentist,0,E,E,E
dentist_452,dentist,0,B,B,B
dentist_453,dentist,0,D,E,E
pharm_183,pharm,0,C,C,C
pharm_184,pharm,0,E,B,B
pharm_185,pharm,0,D,D,D
pharm_186,pharm,0,D,D,D
doctor_300,doctor,0,C,C,C
doctor_301,doctor,0,D,D,D
doctor_302,doctor,0,B,B,B
doctor_303,doctor,0,A,A,A
dentist_454,dentist,0,D,D,D
dentist_455,dentist,0,C,C,C
dentist_456,dentist,0,A,A,A
dentist_457,dentist,0,A,A,A
nurse_531,nurse,0,C,C,C
nurse_532,nurse,0,B,B,B
nurse_533,nurse,0,E,E,E
nurse_534,nurse,0,E,E,E
pharm_187,pharm,0,B,B,B
pharm_188,pharm,0,E,E,E
pharm_189,pharm,0,C,A,A
pharm_190,pharm,0,C,C,C
doctor_304,doctor,0,D,D,D
doctor_305,doctor,0,A,A,A
doctor_306,doctor,0,C,C,C
doctor_307,doctor,0,A,A,A
nurse_535,nurse,0,B,B,B
nurse_536,nurse,0,D,D,D
nurse_537,nurse,0,A,B,B
nurse_538,nurse,0,C,C,C
pharm_789,pharm,0,A,A,A
pharm_790,pharm,0,A,B,B
pharm_791,pharm,0,E,E,E
pharm_792,pharm,0,D,D,D
pharm_191,pharm,0,D,B,B
pharm_192,pharm,0,B,B,B
pharm_193,pharm,0,B,B,B
pharm_194,pharm,0,B,B,B
dentist_458,dentist,0,D,D,D
dentist_459,dentist,0,A,B,B
dentist_460,dentist,0,D,D,D
dentist_461,dentist,0,E,E,E
doctor_308,doctor,0,B,D,D
doctor_309,doctor,0,A,B,B
doctor_310,doctor,0,A,A,A
doctor_311,doctor,0,C,C,C
pharm_793,pharm,0,C,C,C
pharm_794,pharm,0,C,C,C
pharm_795,pharm,0,E,E,E
pharm_796,pharm,0,B,B,B
nurse_539,nurse,0,C,C,C
nurse_540,nurse,0,D,D,D
nurse_541,nurse,0,E,E,E
nurse_542,nurse,0,E,E,E
pharm_195,pharm,0,D,D,D
pharm_196,pharm,0,C,C,C
pharm_197,pharm,0,D,D,D
pharm_198,pharm,0,C,D,D
pharm_797,pharm,0,A,A,A
pharm_798,pharm,0,E,D,D
pharm_799,pharm,0,E,E,E
pharm_800,pharm,0,C,C,C
pharm_801,pharm,0,A,A,A
pharm_802,pharm,0,E,E,E
pharm_803,pharm,0,A,A,A
pharm_804,pharm,0,A,A,A
nurse_543,nurse,0,B,B,B
nurse_544,nurse,0,A,A,A
nurse_545,nurse,0,D,D,D
nurse_546,nurse,0,C,C,C
pharm_199,pharm,0,D,D,D
pharm_200,pharm,0,C,D,D
pharm_201,pharm,0,E,A,A
pharm_202,pharm,0,D,B,B
dentist_462,dentist,0,B,B,B
dentist_463,dentist,0,C,B,B
dentist_464,dentist,0,E,E,E
dentist_465,dentist,0,C,C,C
pharm_805,pharm,0,E,E,E
pharm_806,pharm,0,C,C,C
pharm_807,pharm,0,A,D,D
pharm_808,pharm,0,B,B,B
nurse_547,nurse,0,B,C,C
nurse_548,nurse,0,C,C,C
nurse_549,nurse,0,D,D,D
nurse_550,nurse,0,A,A,A
pharm_203,pharm,0,D,D,D
pharm_204,pharm,0,C,C,C
pharm_205,pharm,0,D,D,D
pharm_206,pharm,0,A,A,A
pharm_809,pharm,0,D,D,D
pharm_810,pharm,0,A,A,A
pharm_811,pharm,0,E,E,E
pharm_812,pharm,0,A,A,A
nurse_551,nurse,0,B,B,B
nurse_552,nurse,0,B,B,B
nurse_553,nurse,0,A,A,A
nurse_554,nurse,0,C,C,C
dentist_466,dentist,0,B,C,C
dentist_467,dentist,0,E,E,E
dentist_468,dentist,0,B,B,B
dentist_469,dentist,0,A,B,B
pharm_813,pharm,0,B,B,B
pharm_814,pharm,0,D,D,D
pharm_815,pharm,0,B,B,B
pharm_816,pharm,0,B,C,C
nurse_555,nurse,0,D,E,E
nurse_556,nurse,0,B,B,B
nurse_557,nurse,0,B,B,B
nurse_558,nurse,0,C,C,C
dentist_470,dentist,0,D,D,D
dentist_471,dentist,0,E,E,E
dentist_472,dentist,0,C,C,C
dentist_473,dentist,0,C,C,C
nurse_559,nurse,0,D,B,B
nurse_560,nurse,0,E,E,E
nurse_561,nurse,0,D,D,D
nurse_562,nurse,0,E,E,E
pharm_207,pharm,0,E,E,E
pharm_208,pharm,0,D,D,D
pharm_209,pharm,0,E,A,A
pharm_210,pharm,0,D,D,D
dentist_474,dentist,0,B,B,B
dentist_475,dentist,0,B,C,C
dentist_476,dentist,0,E,E,E
dentist_477,dentist,0,D,D,D
pharm_817,pharm,0,D,D,D
pharm_818,pharm,0,A,A,A
pharm_819,pharm,0,E,C,C
pharm_820,pharm,0,B,B,B
pharm_211,pharm,0,A,A,A
pharm_212,pharm,0,C,C,C
pharm_213,pharm,0,E,E,E
pharm_214,pharm,0,C,C,C
dentist_478,dentist,0,E,E,E
dentist_479,dentist,0,C,C,C
dentist_480,dentist,0,E,E,E
dentist_481,dentist,0,D,E,E
pharm_821,pharm,0,D,D,D
pharm_822,pharm,0,B,B,B
pharm_823,pharm,0,E,D,D
pharm_824,pharm,0,C,E,E
pharm_215,pharm,0,D,D,D
pharm_216,pharm,0,A,B,B
pharm_217,pharm,0,C,C,C
pharm_218,pharm,0,C,C,C
dentist_482,dentist,0,A,B,B
dentist_483,dentist,0,B,B,B
dentist_484,dentist,0,A,B,B
dentist_485,dentist,0,A,A,A
pharm_219,pharm,0,D,D,D
pharm_220,pharm,0,A,A,A
pharm_221,pharm,0,E,D,D
pharm_222,pharm,0,A,A,A
pharm_825,pharm,0,B,B,B
pharm_826,pharm,0,E,D,D
pharm_827,pharm,0,A,A,A
pharm_828,pharm,0,E,E,E
dentist_486,dentist,0,C,C,C
dentist_487,dentist,0,D,E,E
dentist_488,dentist,0,B,B,B
dentist_489,dentist,0,E,C,C
nurse_563,nurse,0,E,E,E
nurse_564,nurse,0,D,D,D
nurse_565,nurse,0,E,E,E
nurse_566,nurse,0,E,E,E
pharm_223,pharm,0,A,A,A
pharm_224,pharm,0,E,D,D
pharm_225,pharm,0,A,A,A
pharm_226,pharm,0,B,B,B
dentist_490,dentist,0,E,E,E
dentist_491,dentist,0,D,D,D
dentist_492,dentist,0,B,B,B
dentist_493,dentist,0,E,E,E
pharm_829,pharm,0,C,B,B
pharm_830,pharm,0,C,A,A
pharm_831,pharm,0,E,C,C
pharm_832,pharm,0,E,E,E
nurse_567,nurse,0,E,D,D
nurse_568,nurse,0,C,C,C
nurse_569,nurse,0,D,B,B
nurse_570,nurse,0,E,C,C
pharm_227,pharm,0,B,B,B
pharm_228,pharm,0,B,B,B
pharm_229,pharm,0,B,C,C
pharm_230,pharm,0,D,D,D
dentist_494,dentist,0,A,D,D
dentist_495,dentist,0,D,E,E
dentist_496,dentist,0,D,D,D
dentist_497,dentist,0,E,E,E
pharm_231,pharm,0,E,B,B
pharm_232,pharm,0,C,C,C
pharm_233,pharm,0,A,A,A
pharm_234,pharm,0,C,C,C
pharm_833,pharm,0,C,C,C
pharm_834,pharm,0,A,A,A
pharm_835,pharm,0,D,D,D
pharm_836,pharm,0,E,A,A
nurse_571,nurse,0,E,A,A
nurse_572,nurse,0,B,B,B
nurse_573,nurse,0,A,D,D
nurse_574,nurse,0,B,B,B
dentist_498,dentist,0,B,B,B
dentist_499,dentist,0,B,C,C
dentist_500,dentist,0,C,D,D
dentist_501,dentist,0,C,C,C
nurse_575,nurse,0,A,D,D
nurse_576,nurse,0,E,A,A
nurse_577,nurse,0,C,B,B
nurse_578,nurse,0,A,A,A
pharm_235,pharm,0,A,A,A
pharm_236,pharm,0,A,A,A
pharm_237,pharm,0,C,C,C
pharm_238,pharm,0,D,D,D
nurse_579,nurse,0,E,E,E
nurse_580,nurse,0,C,C,C
nurse_581,nurse,0,D,D,D
nurse_582,nurse,0,A,B,B
dentist_502,dentist,0,B,B,B
dentist_503,dentist,0,D,E,E
dentist_504,dentist,0,C,A,A
dentist_505,dentist,0,C,C,C
pharm_837,pharm,0,A,A,A
pharm_838,pharm,0,A,A,A
pharm_839,pharm,0,B,B,B
pharm_840,pharm,0,D,D,D
dentist_506,dentist,0,E,E,E
dentist_507,dentist,0,C,C,C
dentist_508,dentist,0,C,C,C
dentist_509,dentist,0,E,E,E
nurse_583,nurse,0,D,E,E
nurse_584,nurse,0,D,D,D
nurse_585,nurse,0,B,E,E
nurse_586,nurse,0,C,C,C
doctor_312,doctor,0,E,E,E
doctor_313,doctor,0,A,A,A
doctor_314,doctor,0,C,C,C
doctor_315,doctor,0,D,D,D
pharm_841,pharm,0,B,B,B
pharm_842,pharm,0,C,B,B
pharm_843,pharm,0,D,D,D
pharm_844,pharm,0,A,B,B
pharm_239,pharm,0,C,C,C
pharm_240,pharm,0,B,A,A
pharm_241,pharm,0,D,D,D
pharm_242,pharm,0,D,B,B
pharm_243,pharm,0,E,E,E
pharm_244,pharm,0,E,E,E
pharm_245,pharm,0,B,B,B
pharm_246,pharm,0,E,E,E
nurse_587,nurse,0,D,D,D
nurse_588,nurse,0,E,E,E
nurse_589,nurse,0,D,D,D
nurse_590,nurse,0,B,B,B
pharm_845,pharm,0,D,C,C
pharm_846,pharm,0,D,D,D
pharm_847,pharm,0,A,A,A
pharm_848,pharm,0,B,B,B
doctor_316,doctor,0,C,C,C
doctor_317,doctor,0,D,D,D
doctor_318,doctor,0,E,E,E
doctor_319,doctor,0,D,D,D
nurse_591,nurse,0,C,C,C
nurse_592,nurse,0,A,A,A
nurse_593,nurse,0,E,E,E
nurse_594,nurse,0,E,D,D
pharm_247,pharm,0,C,C,C
pharm_248,pharm,0,E,E,E
pharm_249,pharm,0,D,B,B
pharm_250,pharm,0,C,C,C
pharm_849,pharm,0,B,B,B
pharm_850,pharm,0,C,C,C
pharm_851,pharm,0,E,E,E
pharm_852,pharm,0,E,E,E
doctor_320,doctor,0,A,A,A
doctor_321,doctor,0,D,D,D
doctor_322,doctor,0,B,B,B
doctor_323,doctor,0,C,C,C
nurse_595,nurse,0,B,B,B
nurse_596,nurse,0,E,E,E
nurse_597,nurse,0,B,B,B
nurse_598,nurse,0,D,D,D
pharm_251,pharm,0,B,D,D
pharm_252,pharm,0,D,A,A
pharm_253,pharm,0,A,C,C
pharm_254,pharm,0,B,B,B
doctor_324,doctor,0,E,E,E
doctor_325,doctor,0,B,B,B
doctor_326,doctor,0,A,A,A
doctor_327,doctor,0,E,E,E
pharm_853,pharm,0,D,C,C
pharm_854,pharm,0,C,C,C
pharm_855,pharm,0,D,D,D
pharm_856,pharm,0,C,C,C
dentist_510,dentist,0,C,B,B
dentist_511,dentist,0,D,D,D
dentist_512,dentist,0,D,D,D
dentist_513,dentist,0,A,A,A
pharm_255,pharm,0,D,D,D
pharm_256,pharm,0,A,A,A
pharm_257,pharm,0,C,B,B
pharm_258,pharm,0,A,A,A
pharm_857,pharm,0,A,A,A
pharm_858,pharm,0,E,E,E
pharm_859,pharm,0,A,A,A
pharm_860,pharm,0,D,D,D
pharm_259,pharm,0,E,D,D
pharm_260,pharm,0,D,D,D
pharm_261,pharm,0,B,B,B
pharm_262,pharm,0,C,B,B
pharm_263,pharm,0,B,A,A
pharm_264,pharm,0,E,E,E
pharm_265,pharm,0,B,E,E
pharm_266,pharm,0,A,C,C
doctor_328,doctor,0,C,C,C
doctor_329,doctor,0,E,E,E
doctor_330,doctor,0,D,D,D
doctor_331,doctor,0,B,B,B
nurse_599,nurse,0,A,A,A
nurse_600,nurse,0,D,D,D
nurse_601,nurse,0,C,C,C
nurse_602,nurse,0,B,B,B
pharm_267,pharm,0,B,B,B
pharm_268,pharm,0,D,D,D
pharm_269,pharm,0,E,D,D
pharm_270,pharm,0,C,C,C
dentist_514,dentist,0,E,D,D
dentist_515,dentist,0,C,C,C
dentist_516,dentist,0,B,B,B
dentist_517,dentist,0,B,B,B
dentist_518,dentist,0,C,C,C
dentist_519,dentist,0,E,D,D
dentist_520,dentist,0,C,C,C
dentist_521,dentist,0,D,D,D
pharm_861,pharm,0,A,A,A
pharm_862,pharm,0,D,D,D
pharm_863,pharm,0,D,D,D
pharm_864,pharm,0,C,C,C
pharm_271,pharm,0,D,D,D
pharm_272,pharm,0,E,E,E
pharm_273,pharm,0,E,A,A
pharm_274,pharm,0,B,A,A
nurse_603,nurse,0,E,E,E
nurse_604,nurse,0,E,E,E
nurse_605,nurse,0,B,B,B
nurse_606,nurse,0,D,D,D
doctor_332,doctor,0,E,E,E
doctor_333,doctor,0,C,C,C
doctor_334,doctor,0,A,D,D
doctor_335,doctor,0,E,C,C
dentist_522,dentist,0,B,C,C
dentist_523,dentist,0,B,B,B
dentist_524,dentist,0,E,B,B
dentist_525,dentist,0,A,D,D
nurse_607,nurse,0,C,C,C
nurse_608,nurse,0,E,E,E
nurse_609,nurse,0,E,E,E
nurse_610,nurse,0,B,B,B
doctor_336,doctor,0,A,A,A
doctor_337,doctor,0,B,B,B
doctor_338,doctor,0,D,D,D
doctor_339,doctor,0,A,A,A
dentist_526,dentist,0,B,B,B
dentist_527,dentist,0,A,A,A
dentist_528,dentist,0,D,D,D
dentist_529,dentist,0,E,E,E
pharm_275,pharm,0,D,A,A
pharm_276,pharm,0,E,E,E
pharm_277,pharm,0,D,A,A
pharm_278,pharm,0,D,D,D
doctor_340,doctor,0,D,D,D
doctor_341,doctor,0,D,A,A
doctor_342,doctor,0,A,A,A
doctor_343,doctor,0,B,B,B
dentist_530,dentist,0,E,E,E
dentist_531,dentist,0,C,C,C
dentist_532,dentist,0,C,C,C
dentist_533,dentist,0,D,D,D
pharm_279,pharm,0,C,C,C
pharm_280,pharm,0,A,A,A
pharm_281,pharm,0,B,B,B
pharm_282,pharm,0,A,A,A
pharm_283,pharm,0,B,B,B
pharm_284,pharm,0,E,E,E
pharm_285,pharm,0,E,E,E
pharm_286,pharm,0,C,A,A
nurse_611,nurse,0,E,E,E
nurse_612,nurse,0,A,A,A
nurse_613,nurse,0,D,D,D
nurse_614,nurse,0,E,D,D
pharm_287,pharm,0,E,A,A
pharm_288,pharm,0,B,C,C
pharm_289,pharm,0,C,C,C
pharm_290,pharm,0,D,D,D
doctor_344,doctor,0,E,E,E
doctor_345,doctor,0,D,D,D
doctor_346,doctor,0,C,C,C
doctor_347,doctor,0,A,A,A
dentist_534,dentist,0,B,B,B
dentist_535,dentist,0,A,A,A
dentist_536,dentist,0,D,D,D
dentist_537,dentist,0,A,A,A
pharm_291,pharm,0,E,E,E
pharm_292,pharm,0,B,B,B
pharm_293,pharm,0,C,C,C
pharm_294,pharm,0,A,E,E
doctor_348,doctor,0,D,D,D
doctor_349,doctor,0,C,C,C
doctor_350,doctor,0,D,D,D
doctor_351,doctor,0,E,E,E
pharm_295,pharm,0,B,E,E
pharm_296,pharm,0,C,C,C
pharm_297,pharm,0,E,E,E
pharm_298,pharm,0,D,D,D
nurse_615,nurse,0,B,B,B
nurse_616,nurse,0,D,D,D
nurse_617,nurse,0,A,B,B
nurse_618,nurse,0,C,C,C
pharm_299,pharm,0,D,B,B
pharm_300,pharm,0,D,D,D
pharm_301,pharm,0,E,D,D
pharm_302,pharm,0,B,B,B
doctor_352,doctor,0,E,E,E
doctor_353,doctor,0,C,C,C
doctor_354,doctor,0,B,B,B
doctor_355,doctor,0,A,B,B
doctor_356,doctor,0,E,E,E
doctor_357,doctor,0,A,A,A
doctor_358,doctor,0,D,D,D
doctor_359,doctor,0,A,A,A
nurse_619,nurse,0,B,B,B
nurse_620,nurse,0,D,D,D
nurse_621,nurse,0,A,A,A
nurse_622,nurse,0,D,D,D
dentist_538,dentist,0,E,E,E
dentist_539,dentist,0,A,B,B
dentist_540,dentist,0,B,C,C
dentist_541,dentist,0,E,E,E
pharm_303,pharm,0,E,E,E
pharm_304,pharm,0,E,E,E
pharm_305,pharm,0,B,B,B
pharm_306,pharm,0,A,A,A
dentist_542,dentist,0,C,B,B
dentist_543,dentist,0,C,B,B
dentist_544,dentist,0,D,D,D
dentist_545,dentist,0,A,A,A
doctor_360,doctor,0,A,A,A
doctor_361,doctor,0,E,E,E
doctor_362,doctor,0,B,B,B
doctor_363,doctor,0,B,B,B
nurse_623,nurse,0,A,A,A
nurse_624,nurse,0,D,D,D
nurse_625,nurse,0,A,A,A
nurse_626,nurse,0,D,D,D
pharm_307,pharm,0,D,D,D
pharm_308,pharm,0,B,C,C
pharm_309,pharm,0,E,E,E
pharm_310,pharm,0,A,A,A
dentist_546,dentist,0,B,B,B
dentist_547,dentist,0,B,D,D
dentist_548,dentist,0,D,C,C
dentist_549,dentist,0,D,C,C
nurse_627,nurse,0,B,B,B
nurse_628,nurse,0,C,C,C
nurse_629,nurse,0,C,C,C
nurse_630,nurse,0,A,A,A
doctor_364,doctor,0,A,A,A
doctor_365,doctor,0,B,B,B
doctor_366,doctor,0,A,A,A
doctor_367,doctor,0,A,A,A
doctor_368,doctor,0,C,C,C
doctor_369,doctor,0,B,D,D
doctor_370,doctor,0,D,D,D
doctor_371,doctor,0,C,C,C
nurse_631,nurse,0,C,C,C
nurse_632,nurse,0,E,C,C
nurse_633,nurse,0,D,D,D
nurse_634,nurse,0,E,E,E
dentist_550,dentist,0,C,C,C
dentist_551,dentist,0,B,B,B
dentist_552,dentist,0,A,B,B
dentist_553,dentist,0,E,E,E
pharm_311,pharm,0,C,C,C
pharm_312,pharm,0,E,E,E
pharm_313,pharm,0,D,D,D
pharm_314,pharm,0,D,D,D
pharm_315,pharm,0,C,C,C
pharm_316,pharm,0,B,B,B
pharm_317,pharm,0,C,C,C
pharm_318,pharm,0,C,C,C
dentist_554,dentist,0,C,C,C
dentist_555,dentist,0,D,E,E
dentist_556,dentist,0,B,B,B
dentist_557,dentist,0,A,A,A
pharm_319,pharm,0,E,C,C
pharm_320,pharm,0,C,C,C
pharm_321,pharm,0,B,B,B
pharm_322,pharm,0,D,D,D
nurse_635,nurse,0,E,E,E
nurse_636,nurse,0,C,C,C
nurse_637,nurse,0,D,D,D
nurse_638,nurse,0,E,E,E
pharm_323,pharm,0,A,A,A
pharm_324,pharm,0,D,D,D
pharm_325,pharm,0,E,E,E
pharm_326,pharm,0,B,B,B
doctor_372,doctor,0,A,B,B
doctor_373,doctor,0,B,B,B
doctor_374,doctor,0,A,A,A
doctor_375,doctor,0,C,C,C
dentist_558,dentist,0,E,E,E
dentist_559,dentist,0,D,C,C
dentist_560,dentist,0,C,C,C
dentist_561,dentist,0,E,C,C
nurse_639,nurse,0,A,A,A
nurse_640,nurse,0,B,B,B
nurse_641,nurse,0,D,D,D
nurse_642,nurse,0,D,D,D
pharm_327,pharm,0,C,C,C
pharm_328,pharm,0,D,D,D
pharm_329,pharm,0,D,D,D
pharm_330,pharm,0,D,D,D
doctor_376,doctor,0,B,B,B
doctor_377,doctor,0,A,A,A
doctor_378,doctor,0,C,C,C
doctor_379,doctor,0,C,C,C
pharm_331,pharm,0,A,A,A
pharm_332,pharm,0,A,A,A
pharm_333,pharm,0,E,E,E
pharm_334,pharm,0,E,E,E
pharm_335,pharm,0,C,C,C
pharm_336,pharm,0,A,A,A
pharm_337,pharm,0,E,E,E
pharm_338,pharm,0,E,E,E
doctor_380,doctor,0,D,D,D
doctor_381,doctor,0,A,A,A
doctor_382,doctor,0,C,C,C
doctor_383,doctor,0,D,D,D
pharm_339,pharm,0,A,A,A
pharm_340,pharm,0,A,A,A
pharm_341,pharm,0,B,B,B
pharm_342,pharm,0,E,E,E
nurse_643,nurse,0,B,B,B
nurse_644,nurse,0,B,E,E
nurse_645,nurse,0,A,A,A
nurse_646,nurse,0,A,C,C
doctor_384,doctor,0,D,D,D
doctor_385,doctor,0,A,A,A
doctor_386,doctor,0,B,B,B
doctor_387,doctor,0,A,A,A
pharm_343,pharm,0,C,C,C
pharm_344,pharm,0,E,E,E
pharm_345,pharm,0,B,B,B
pharm_346,pharm,0,B,B,B
doctor_388,doctor,0,B,B,B
doctor_389,doctor,0,A,A,A
doctor_390,doctor,0,D,D,D
doctor_391,doctor,0,C,A,A
dentist_562,dentist,0,E,E,E
dentist_563,dentist,0,C,D,D
dentist_564,dentist,0,C,C,C
dentist_565,dentist,0,B,D,D
doctor_392,doctor,0,C,E,E
doctor_393,doctor,0,A,A,A
doctor_394,doctor,0,E,E,E
doctor_395,doctor,0,A,A,A
nurse_647,nurse,0,E,E,E
nurse_648,nurse,0,C,C,C
nurse_649,nurse,0,C,C,C
nurse_650,nurse,0,B,C,C
dentist_566,dentist,0,A,A,A
dentist_567,dentist,0,B,B,B
dentist_568,dentist,0,B,B,B
dentist_569,dentist,0,A,A,A
doctor_396,doctor,0,A,A,A
doctor_397,doctor,0,D,D,D
doctor_398,doctor,0,E,E,E
doctor_399,doctor,0,B,B,B
pharm_347,pharm,0,B,B,B
pharm_348,pharm,0,C,C,C
pharm_349,pharm,0,A,A,A
pharm_350,pharm,0,E,E,E
doctor_400,doctor,0,D,D,D
doctor_401,doctor,0,E,E,E
doctor_402,doctor,0,E,C,C
doctor_403,doctor,0,B,B,B
nurse_651,nurse,0,C,C,C
nurse_652,nurse,0,B,B,B
nurse_653,nurse,0,D,C,C
nurse_654,nurse,0,B,B,B
dentist_570,dentist,0,C,C,C
dentist_571,dentist,0,C,B,B
dentist_572,dentist,0,C,A,A
dentist_573,dentist,0,B,B,B
pharm_351,pharm,0,E,E,E
pharm_352,pharm,0,D,D,D
pharm_353,pharm,0,A,A,A
pharm_354,pharm,0,B,B,B
pharm_355,pharm,0,B,B,B
pharm_356,pharm,0,A,A,A
pharm_357,pharm,0,A,A,A
pharm_358,pharm,0,B,B,B
nurse_655,nurse,0,E,E,E
nurse_656,nurse,0,A,A,A
nurse_657,nurse,0,A,A,A
nurse_658,nurse,0,B,B,B
doctor_404,doctor,0,A,B,B
doctor_405,doctor,0,E,E,E
doctor_406,doctor,0,C,C,C
doctor_407,doctor,0,B,B,B
dentist_574,dentist,0,E,E,E
dentist_575,dentist,0,C,C,C
