qid,id,category,trial,answer,pred,response
KIIP_tradition_41,KIIP_tradition_41,Tradition,0,B,B,"설날에 아이들에게 새 옷을 입히는 풍습을 ‘설빔’이라고 합니다. 떡국은 음식, 세뱃돈은 돈, 윷놀이는 놀이에 해당하므로 정답은 설빔입니다.

### ANSWER
B"
KIIP_tradition_42,KIIP_tradition_42,Tradition,0,B,B,B
KIIP_tradition_43,KIIP_tradition_43,Tradition,0,C,C,"떡국은 설날에 먹는 대표적인 음식으로, 한 그릇을 먹으면 나이 한 살을 더 먹는다는 의미를 지닌다. 이는 한국의 전통적인 나이 계산 방식과 연결되어 있다. 따라서 설날에 떡국을 먹는 것은 나이를 한 살 더 먹는다는 뜻이다. 정답은 C이다.

### ANSWER
C"
KIIP_tradition_44,KIIP_tradition_44,Tradition,0,A,A,"Seollal is a traditional Korean holiday, and yutnori is the classic folk game played by families during this time. The other options are modern sports and are not associated with Seollal customs. Therefore, the correct answer is A.

### ANSWER
A"
KIIP_tradition_45,KIIP_tradition_45,Tradition,0,A,A,"성묘는 조상의 무덤을 찾아가 돌보는 전통적인 예법으로, 벌초나 묘소 정리 등을 포함합니다. 따라서 보기 중 가장 적절한 것은 A입니다.

### ANSWER
A"
KIIP_geography_56,KIIP_geography_56,Geography,0,B,B,"The Gyeongsang region is located in southeastern South Korea and includes the major metropolitan cities of Busan, Daegu, and Ulsan. The other options list cities belonging to different regions such as Gyeonggi, Chungcheong, or Honam. Therefore, the correct choice is B.

### ANSWER
B"
KIIP_geography_57,KIIP_geography_57,Geography,0,B,B,"경상지역은 경상북도와 경상남도를 포함하며, 울릉도와 독도는 행정구역상 경상북도 울릉군에 속합니다. 제주도는 제주특별자치도, 강화도와 월미도는 인천광역시에 속하므로 해당되지 않습니다. 따라서 경상지역에 속한 섬은 독도와 울릉도입니다.

### ANSWER
B"
KIIP_geography_58,KIIP_geography_58,Geography,0,D,D,"The Gyeongsang region is historically and currently a major center of South Korea's manufacturing sector. Key industries such as steel production in Pohang, shipbuilding in Ulsan and Geoje, and automobile manufacturing in Ulsan are concentrated there. These heavy industries were actively promoted by government-led economic development policies. Therefore, the industry that developed in the Gyeongsang region is manufacturing, or 공업.

### ANSWER
D"
KIIP_geography_59,KIIP_geography_59,Geography,0,A,A,"구미는 국가산업단지 조성 이후 섬유 산업이 발달했고, 이후 전자 산업의 중심지로 성장하여 반도체 등 전자 산업이 크게 발달했다.

### ANSWER
A"
KIIP_geography_60,KIIP_geography_60,Geography,0,A,A,"포항은 POSCO 제철소가 있어 제철 산업이 대표적이며, 울산은 현대중공업과 현대자동차 등이 위치해 조선 및 자동차 산업이 발달했습니다. 따라서 두 도시를 함께 묶은 보기는 제철소와 조선소 및 자동차 공장입니다.

### ANSWER
A"
KIIP_geography_61,KIIP_geography_61,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_62,KIIP_geography_62,Geography,0,C,C,"경주는 신라의 수도였던 곳으로, 불국사, 석굴암, 천마총 등 신라 시대의 문화유산이 많이 남아 있다.

### ANSWER
C"
KIIP_geography_63,KIIP_geography_63,Geography,0,D,D,"### ANSWER
D"
CSAT_korean_17_6,CSAT_korean_17_6,Functional,0,E,C,"### ANSWER
C"
CSAT_korean_14_1,CSAT_korean_14_1,Functional,0,A,A,"Option A is not appropriate because the student’s question “이 그림은 별자리인가요?” is asked before the professor explains the back of the bill, so it is not a confirmation of understanding of the professor’s prior explanation. The other options are clearly supported: the student reacts positively, the professor checks prior knowledge, evokes the student’s learning experience, and adds details upon request. Therefore, A is the incorrect description.

### ANSWER
A"
CSAT_korean_14_2,CSAT_korean_14_2,Functional,0,B,B,"인터뷰에서 박사님은 먼저 천원권의 ‘계상정거도’(조선 후기)를 설명하고, 이후 만원권의 ‘용비어천가’와 ‘천상열차분야지도’(조선 초)를 설명하셨다. 따라서 설명 순서는 시대순이 아니며, B안은 “설명 순서대로”와 “시대순으로”라는 서로 맞지 않는 기준을 함께 제시하고 있다. 나머지 선택지는 인터뷰 내용을 바탕으로 한 기사 구성 방식으로 모두 적절하다.

### ANSWER
B"
CSAT_korean_14_3,CSAT_korean_14_3,Functional,0,E,E,"학생들은 신문 기사에서 아름시장의 특징과 관련 없는 전국 전통 시장 분포 내용은 제외하고, 아름시장의 장점을 부각할 수 있는 설문 결과와 우수 사례 기사를 활용하기로 하였다. 이는 자료가 발표 주제인 아름시장의 특징을 제시하는 데 필요한지 판단한 것이다. 따라서 가장 적절한 설명은 E이다.

### ANSWER
E"
CSAT_korean_14_4,CSAT_korean_14_4,Functional,0,C,C,"(ㄷ)은 청중의 이해 정도를 확인하기 위한 질문이 아니라, 청중의 흥미와 호기심을 유발하기 위한 표현이다. 따라서 ‘청중의 이해 정도를 확인하기 위해 질문의 방식을 사용하고 있다’는 설명은 적절하지 않다.

### ANSWER
C"
CSAT_korean_14_5,CSAT_korean_14_5,Functional,0,D,D,"청자 1은 아름시장의 시도들을 긍정적으로 평가했지만 실제 행동 변화를 언급하지 않았고, 청자 3은 야금장터의 예술가 참여에 대해 비판적이며 단순한 볼거리에 그칠 것이라고 우려했다. 따라서 야금장터 설명이 청자의 행동 변화를 유도하는 데 효과적이었다고 보기는 어렵다. 다른 보기들은 각 청자의 반응을 타당하게 분석하고 있다.

### ANSWER
D"
CSAT_korean_14_6,CSAT_korean_14_6,Functional,0,A,A,"(가)에서 글쓴이는 친환경 농산물 인증 표시에 대한 궁금증을 바탕으로 자료를 조사하여 글을 쓰게 되었고, (나)에서 독자에게 정보를 전달하고자 한다. 이는 일상생활에서 문제를 발견하고 해결하려는 활동이며, 사회적 관심사인 친환경 농산물을 화제로 삼고 있다. 또한 그림 자료를 활용하여 내용 전달의 효과를 높이고 있다. 그러나 글쓰기 전부터 지니고 있던 배경 지식을 배제한다는 것은 작문의 특성으로 적절하지 않다.

### ANSWER
A"
CSAT_korean_14_8,CSAT_korean_14_8,Functional,0,C,C,"(ㄱ)은 ‘표시가 부착될’로 피동 표현이 자연스럽고, (ㄴ)은 ‘나뉘어진다’가 이중 피동이므로 ‘나뉜다’가 적절하다. (ㄹ)은 ‘기준의 1/2’로 조사가 바르며, (ㅁ)은 ‘실감하는’보다 ‘실천하는’이 문맥에 맞다. 그러나 (ㄷ)은 유기농과 무농약의 차이를 대조하므로 ‘그러나’가 오히려 자연스럽고, ‘그런데’로 바꿀 필요가 없다. 따라서 적절하지 않은 것은 C이다.

### ANSWER
C"
Kedu_15_1,Kedu_15_1,Grammar,0,B,B,"'좁쌀'의 'ㅂ'은 의미를 가지는 형태소가 아니라 단순한 음운에 해당하므로, 형태소의 예로 옳지 않다. 나머지 보기는 각각 음운, 단어, 절의 예로 적절하다.

### ANSWER
B"
Kedu_15_2,Kedu_15_2,Grammar,0,D,D,"한국어는 조사와 어미가 발달한 교착어이며, 파생접미사가 접두사보다 많고, 모음조화를 어기는 반복합성어도 존재한다. 그러나 조사는 이형태를 가지지만 항상 생략이 불가능한 것은 아니다. 구어에서 목적격 조사나 주격 조사가 생략되는 경우가 있다. 따라서 옳지 않은 설명은 D이다.

### ANSWER
D"
Kedu_15_3,Kedu_15_3,Grammar,0,D,D,"한국어는 SOV 어순, 주격/목적격 중출, 주체 높임의 조사·어미 실현이 특징이다. 그러나 관형어는 피수식어 앞에 고정적으로 위치해야 하며 자유롭게 이동할 수 없다.

### ANSWER
D"
Kedu_15_4,Kedu_15_4,Grammar,0,A,A,"파생 접미사는 어근에 결합하여 새 단어를 만들고 품사를 바꿀 수 있으며 결합 제약이 큰 반면, 어미는 용언의 어간에 붙어 문법적 기능을 하며 단어 형성에 참여하지 않고 품사도 바꾸지 않는다. 따라서 B, C, D는 일반적 설명으로 옳다. A의 “파생 접미사는 의미가 일정하지만, 어미는 의미가 일정하지 않다”는 일반적 설명으로 적절하지 않다. 파생 접미사도 여러 의미를 가질 수 있고, 어미도 문법적 의미가 비교적 일정하게 쓰이기 때문이다.

### ANSWER
A"
Kedu_15_5,Kedu_15_5,Grammar,0,A,A,"바람과 보람은 첫 음절의 모음 /a/와 /o/만 다르고 나머지 음운 환경이 동일하여 의미가 달라지는 최소대립쌍이다. 나머지 보기들은 발음이 같거나 두 개 이상의 음운 차이를 보인다.

### ANSWER
A"
Kedu_15_6,Kedu_15_6,Grammar,0,B,B,"ㅔ is a mid front unrounded vowel, while ㅗ is a mid back rounded vowel. They differ in both tongue frontness/backness and lip rounding, which are two separate classification criteria. The other pairs differ by only one criterion each. Therefore, the pair opposed by two or more classification criteria is ㅔ : ㅗ.

### ANSWER
B"
Kedu_15_7,Kedu_15_7,Grammar,0,D,D,"표준어 단모음은 ㅏ, ㅐ, ㅓ, ㅔ, ㅗ, ㅚ, ㅜ, ㅟ, ㅡ, ㅣ 등이 있고, 이중모음은 ㅑ, ㅒ, ㅕ, ㅖ, ㅛ, ㅠ의 ‘ㅣ(j)’계와 ㅘ, ㅙ, ㅝ, ㅞ의 ‘ㅜ(w)’계, 그리고 ㅢ가 있다. 따라서 ‘ㅜ(w)’계 이중모음이 ‘ㅣ(j)’계 이중모음보다 더 많다는 설명은 옳지 않다. A, B, C는 표준어 모음 체계에 부합하는 옳은 설명이다.

### ANSWER
D"
Kedu_15_8,Kedu_15_8,Grammar,0,C,D,"### ANSWER
D"
KIIP_society_121,KIIP_society_121,Society,0,D,D,"### ANSWER
D"
KIIP_society_122,KIIP_society_122,Society,0,B,B,"### ANSWER
B"
KIIP_society_123,KIIP_society_123,Society,0,A,A,"우편물이나 짐, 상품을 원하는 장소까지 배달하는 업무는 우체국이 담당한다. 다른 보기는 통신, 금융, 치안 업무와 관련되어 있다.

### ANSWER
A"
KIIP_society_124,KIIP_society_124,Society,0,A,A,"보이스 피싱은 전화를 이용해 상대방을 속여 개인정보나 금융정보를 빼내는 사기 수법입니다. 주민등록번호 등을 알아내 범죄에 이용하는 행위가 핵심이므로 A가 정답입니다.

### ANSWER
A"
KIIP_society_125,KIIP_society_125,Society,0,B,B,"### ANSWER
B"
KIIP_society_126,KIIP_society_126,Society,0,D,B,"신문은 주로 지하철역, 편의점, 대형 마트 등에서 판매된다. 버스 정류장에는 신문을 판매하는 판매대나 점포가 일반적으로 없다. 따라서 신문을 구입할 수 없는 곳은 버스 정류장이다.

### ANSWER
B"
KIIP_society_127,KIIP_society_127,Society,0,C,C,C
KIIP_society_128,KIIP_society_128,Society,0,A,A,"### ANSWER
A"
PSE_history_17_17,PSE_history_17_17,History,0,C,C,"제시된 자료는 묘청이 서경 천도를 주장하며 인종을 설득한 내용으로, 풍수도참 사상에 바탕을 둔 것이다. 이러한 사상은 서경 천도 운동의 배경이 되었고, 고려 문종 때 남경 설치, 공민왕·우왕 때 한양 천도 주장의 근거로도 활용되었다. 반면 초제는 도교에서 하늘에 제사를 지내는 의식으로, 풍수도참 사상과 직접적인 관련이 없다. 따라서 옳지 않은 것은 C이다.

### ANSWER
C"
PSE_history_17_18,PSE_history_17_18,History,0,C,C,"### ANSWER
C"
PSE_history_17_19,PSE_history_17_19,History,0,A,A,"### ANSWER
A"
PSE_history_18_1,PSE_history_18_1,History,0,A,A,"통일신라에서는 지방의 촌락을 촌주가 다스렸으며, 이는 촌의 행정을 촌주가 담당하였다는 설명과 일치한다. 발해는 5경 15부 62주 체제였고, 고려의 면리제는 조선에서 확립되었으며, 사심관은 고려 초기에 호족을 통제하기 위해 파견된 제도이다. 따라서 옳은 것은 A이다.

### ANSWER
A"
PSE_history_18_2,PSE_history_18_2,History,0,B,C,"이 담판은 993년 고려의 서희가 거란(요)의 소손녕과 벌인 외교 협상이다. 거란은 고구려 땅을 자신들의 소유라 주장했고, 고려는 자신이 고구려 계승국임을 내세워 맞섰다. 협상 결과 고려는 압록강 동쪽의 강동 6주를 확보하게 되었다. 따라서 이후 (을)의 활동으로 옳은 것은 강동 6주 경략이다.

### ANSWER
C"
PSE_history_18_3,PSE_history_18_3,History,0,A,A,"The passage describes King Gwanggaeto the Great of Goguryeo sending troops to aid Silla in 400 CE. This military intervention allowed Goguryeo to expand its influence over the Korean peninsula and interfere more directly in Silla’s internal affairs. Therefore, the correct result of ㉠ is that Goguryeo strengthened its intervention in Silla’s domestic matters.

### ANSWER
A"
PSE_history_18_4,PSE_history_18_4,History,0,C,C,"### ANSWER
C"
PSE_history_18_5,PSE_history_18_5,History,0,C,B,"(가)는 고려의 팔관회로, 성종이 폐지하였다가 최항의 건의로 부활되었다. 팔관회는 음력 11월 15일에 열렸으며, 국제 교류의 장이자 토속 신에게 제사를 지내는 행사였다. 또한 훈요 10조에서 그 시행이 강조되었다. 따라서 정월 보름에 개최되었다는 설명은 연등회에 해당하므로 옳지 않다.

### ANSWER
B"
KIIP_geography_64,KIIP_geography_64,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_65,KIIP_geography_65,Geography,0,B,B,"The event associated with Daegu among the choices is the World Athletics Championships, which is the only option linked to Daegu. The other choices are connected to different cities or are not major Daegu-hosted events. Therefore, the best answer is B.

### ANSWER
B"
KIIP_geography_66,KIIP_geography_66,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_67,KIIP_geography_67,Geography,0,D,D,"제주도에 위치한 가장 높은 산은 한라산이며, 이는 대한민국에서도 가장 높은 산이다. 설악산과 지리산은 한반도 본토에, 백두산은 북쪽에 있어 제주도의 산이 아니다.

### ANSWER
D"
KIIP_geography_68,KIIP_geography_68,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_69,KIIP_geography_69,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_70,KIIP_geography_70,Geography,0,D,D,"제주 화산섬과 용암동굴은 유네스코 세계자연유산으로, 한라산 천연보호구역, 성산일출봉, 거문오름 용암동굴계가 포함됩니다. 남산은 제주도에 위치하지 않으며 이 유산에 포함되지 않습니다. 따라서 정답은 남산입니다.

### ANSWER
D"
KIIP_geography_71,KIIP_geography_71,Geography,0,C,C,"전라지역은 한반도의 서남부에 해당하며, 전라북도와 전라남도를 포함한다. 지리적으로 서쪽은 황해, 남쪽은 남해에 접해 있어 서남부 방향에 위치한다. 따라서 정답은 C이다.

### ANSWER
C"
TK_2018_32,TK_2018_32,Textual,0,A,A,"The passage states that differing local times caused problems for railroad use, and a Canadian railroad engineer proposed standard time based on longitude to solve this. This directly matches the idea that the need for standard time was raised in the railroad field. The other options incorrectly describe who decided time, when standard time was used, or the effect of standard time on passengers.

### ANSWER
A"
TK_2018_33,TK_2018_33,Textual,0,C,C,C
TK_2018_34,TK_2018_34,Textual,0,B,B,"이 글은 요약형 정보의 장점을 인정하면서도, 그러한 정보에만 의존할 경우 관찰·분석 능력과 비판적 사고력이 약화될 수 있음을 우려하고 있습니다. 따라서 주제는 요약형 정보가 사고력 저하를 초래할 수 있다는 점입니다.

### ANSWER
B"
TK_2018_35,TK_2018_35,Textual,0,D,D,"The passage warns that as visual media increasingly influence novel writing and publishing, the unique qualities of pure literature may disappear. This points to a potential crisis for pure literature caused by the growing power of visual media. Therefore, option D best expresses the main topic.

### ANSWER
D"
TK_2018_36,TK_2018_36,Textual,0,D,D,"분자 요리가 과학을 응용해 식재료의 물리적 제약을 넘어 새로운 형태와 식감을 만들고, 고유의 맛과 향을 유지하면서 새로운 요리 문화를 이끌 것으로 기대된다는 내용이 핵심이다. 따라서 주제는 분자 요리가 새로운 요리 문화를 이끌 요리법으로 주목받고 있다는 것이다.

### ANSWER
D"
TK_2018_37,TK_2018_37,Textual,0,A,A,"The sentence in <보기> presents a negative view of commercial streets, which contrasts with the positive claim that follows “하지만.” Placing it at ㉠ after the initial observation creates a natural flow: streets are full of shops, some frown at this, but shops actually play a positive role.

### ANSWER
A"
TK_2018_38,TK_2018_38,Textual,0,B,A,A
TK_2018_39,TK_2018_39,Textual,0,D,D,"### ANSWER
D"
KIIP_tradition_46,KIIP_tradition_46,Tradition,0,B,B,"윷놀이는 한국의 전통 놀이로, 네 개의 윷가락을 던져 나온 결과에 따라 말판 위의 말을 이동시키는 놀이입니다. 따라서 보기 중에서 정확한 설명은 B입니다.

### ANSWER
B"
KIIP_tradition_47,KIIP_tradition_47,Tradition,0,A,A,"연날리기는 한국의 전통 놀이 중 하나로, 대나무 가지에 종이를 붙여 만든 연을 하늘에 띄우는 활동입니다. 이 놀이는 바람을 이용해 연을 높이 날리는 것이 특징입니다. 보기 중에서 대나무 가지에 종이를 붙여 만든 연을 하늘에 띄우는 놀이는 A가 유일합니다. 따라서 정답은 A입니다.

### ANSWER
A"
KIIP_tradition_48,KIIP_tradition_48,Tradition,0,A,A,"Flying kites on Daeboreum is a traditional Korean custom meant to cast off bad luck and misfortune. By releasing the kite into the sky, people symbolically send negative energy away. This practice is not about attracting good luck or communicating with gods. Therefore, the correct choice is A.

### ANSWER
A"
KIIP_tradition_49,KIIP_tradition_49,Tradition,0,B,B,"정월대보름은 음력 1월 15일로, 새해 첫 보름달을 기념하는 날입니다. ""정월""은 음력 1월을 뜻하며, ""대보름""은 보름달이 뜨는 15일을 가리킵니다. 따라서 다른 선택지들은 정월대보름의 날짜가 아닙니다.

### ANSWER
B"
KIIP_tradition_50,KIIP_tradition_50,Tradition,0,B,B,"정월대보름 아침에 더위를 먹지 않기 위해 “내 더위 사가라”라고 외치는 전통 풍습이 있습니다.

### ANSWER
B"
KIIP_tradition_51,KIIP_tradition_51,Tradition,0,A,A,"Daeboreum, the first full moon of the lunar year, is traditionally celebrated with ogokbap (five-grain rice) and muk-eun namul (dried vegetable side dishes). These foods symbolize health and a good harvest. Tteokguk is associated with Seollal, while samgyetang is eaten in summer. Therefore, the correct answer is A.

### ANSWER
A"
KIIP_tradition_52,KIIP_tradition_52,Tradition,0,A,A,A
KIIP_tradition_53,KIIP_tradition_53,Tradition,0,A,A,"The custom of eating nuts on Jeongwol Daeboreum is called ""bureom."" It is traditionally believed to prevent boils and skin diseases and to keep one's teeth healthy. This practice reflects folk beliefs about warding off illness in the new year. Among the options, only A matches this traditional reason.

### ANSWER
A"
CSAT_korean_14_9,CSAT_korean_14_9,Functional,0,E,E,"'오리 토끼’ 그림, 선입견의 위험성, 다양한 관점의 중요성을 모두 포함하고 있으며, ‘동굴’과 ‘틀’이라는 비유를 활용해 학문 탐구의 태도를 효과적으로 드러내고 있다.

### ANSWER
E"
CSAT_korean_14_10,CSAT_korean_14_10,Functional,0,D,D,"글에는 참가 동기(ㄱ), 시간 순서에 따른 체험 내용(ㄴ), 깨달음(ㄷ), 참여 권유(ㅁ)가 모두 나타난다. 그러나 대학 측에 바라는 점(ㄹ)은 글 어디에도 제시되지 않았다. 따라서 반영되지 않은 것은 (ㄹ)이다.

### ANSWER
D"
CSAT_korean_18_1,CSAT_korean_18_1,Functional,0,A,A,"진행자는 사연을 읽은 뒤 사연 내용을 요약하고, 사연 신청자의 마음을 따뜻하게 느낀다고 말하며 공감하고 있다. 이후 자존감에 대한 설명과 도움 방법을 제시하지만, 이는 사연 정리와 공감을 바탕으로 한 것이다. 다음 방송 예고, 사연 선정 동기, 자신의 경력 소개, 다양한 관점 유도는 나타나지 않는다. 따라서 가장 적절한 것은 A이다.

### ANSWER
A"
CSAT_korean_18_2,CSAT_korean_18_2,Functional,0,C,C,"방송에서 자존감의 의미를 설명하고(ㄱ), 자존감이 낮은 일반적 원인을 제시한 뒤 사연에 적용했으며(ㄴ), ‘장점 말해 주기’와 ‘감정 헤아려 주기’ 방법을 예와 효과와 함께 안내했습니다(ㄹ, ㅁ). 그러나 사연과 유사한 다른 문제 상황을 추가로 제시한 부분은 없습니다. 따라서 방송에 반영되지 않은 것은 (ㄷ)입니다.

### ANSWER
C"
CSAT_korean_18_3,CSAT_korean_18_3,Functional,0,C,C,"청취자 3은 자신의 딸에게 긍정적인 면을 말해 주겠다고 다짐하고 있을 뿐, 다른 사람들에게 그 방법을 권유하는 내용은 아니다. 따라서 “다른 사람들에게 권유하고 적용할 것을 다짐하고 있군”이라는 분석은 적절하지 않다. 나머지 청취자들의 반응은 방송 내용을 바탕으로 한 분석으로 적절하다.

### ANSWER
C"
CSAT_korean_18_4,CSAT_korean_18_4,Functional,0,D,D,"(라)는 선생님들도 응원 메시지를 직접 써서 가슴에 달고 뛰었다는 사실을 반영해야 한다는 논의를 따르지 않고, 여전히 학생들만 응원 메시지를 직접 써서 달고 뛴 것으로 서술하고 있어 적절하지 않다. 나머지 계획들은 회의에서 논의된 수정 방향과 일치한다.

### ANSWER
D"
CSAT_korean_18_5,CSAT_korean_18_5,Functional,0,D,D,"The discussion specifies that the final part should include the student council president’s interview about difficulties in organizing the event, content revealing harmony, and post-event results. Option D includes all three: the president mentions difficulty with venue booking, the event is described as teachers and students becoming one, and the donated money was delivered to K’s family. Other options omit at least one required element, such as the difficulty interview or the post-event result.

### ANSWER
D"
CSAT_korean_18_6,CSAT_korean_18_6,Functional,0,E,E,"(ㄱ)은 표제의 문제를 설명해 달라는 요청이고, (ㄴ)은 상대 제안이 기사 의도와 어긋난다고 판단해 반대하는 발화이며, (ㄷ)은 의도가 본문에 드러났는지 확인하는 발화, (ㄹ)은 이전 논의를 환기하는 발화로 모두 적절하다. 그러나 (ㅁ)은 학생 1의 분량 고려 의견에 동의하면서 지면이 한정적이라는 이유를 덧붙인 것이지, 상반된 의견을 드러낸 것이 아니다. 따라서 (ㅁ)에 대한 이해가 적절하지 않다.

### ANSWER
E"
PSAT_19_20,PSAT_19_20,Law,0,A,A,"The incorrect statement is A, because statutory limits on sentencing set by the legislature do not violate judicial independence; judges are bound by law. The other choices correctly describe the binding effect of superior court judgments, non-reappointment for poor performance, and the Chief Justice's assignment authority.

### ANSWER
A"
PSAT_19_21,PSAT_19_21,Law,0,B,D,"### ANSWER
D"
PSAT_19_22,PSAT_19_22,Law,0,B,B,"### ANSWER
B"
PSAT_19_23,PSAT_19_23,Law,0,D,B,"국회법상 총선거 후 첫 집회는 의원 임기 개시 후 7일 이내에 집회하도록 규정되어 있다. 따라서 “7일에 집회한다”라고 한 B는 옳지 않다. A, C, D는 각각 휴회 중 회의 재개, 회의 공개 원칙의 예외, 운영위원회의 본회의 중 개회 제한에 관한 규정으로 타당하다.

### ANSWER
B"
PSAT_19_25,PSAT_19_25,Law,0,D,D,"### ANSWER
D"
PSAT_20_1,PSAT_20_1,Law,0,D,A,"### ANSWER
A"
PSAT_20_2,PSAT_20_2,Law,0,B,B,"B는 헌법 제109조에 따라 심리 비공개가 법원의 결정으로 가능하지만, 당사자의 청구가 있어야만 가능하다고 한 점이 틀렸다. A는 헌법 제107조 제3항의 행정심판 규정으로 옳고, C는 국민참여재판이 헌법상 재판받을 권리에 포함되지 않는다는 판례에 부합한다. D는 비상계엄 하에서 군사법원이 군인이 아닌 국민도 일정한 범죄에 대해 재판할 수 있다는 점에서 옳다.

### ANSWER
B"
PSAT_20_3,PSAT_20_3,Law,0,D,D,"### ANSWER
D"
KIIP_society_129,KIIP_society_129,Society,0,A,A,"EBS는 한국교육방송공사로, 주로 교육 관련 프로그램을 방송한다. 따라서 정답은 교육이다.

### ANSWER
A"
KIIP_society_130,KIIP_society_130,Society,0,C,C,"'강남스타일' 뮤직비디오는 유튜브에 업로드되어 전 세계적으로 유명해졌습니다. 네이버와 다음은 포털 사이트이고, 페이스북은 SNS이므로 정답은 유튜브입니다.

### ANSWER
C"
KIIP_society_131,KIIP_society_131,Society,0,A,A,"조선일보, 중앙일보, 동아일보, 한국일보, 한겨레, 경향신문은 모두 전국적으로 발행되는 종합 일간지로, 정치·경제·사회·문화 등 다양한 분야를 보도하는 일반신문에 해당합니다. 스포츠나 경제 분야에 특화된 신문도 아니고, 특정 지역만을 대상으로 하는 지방지도 아니며, 인터넷 전용 매체도 아닙니다. 따라서 정답은 일반신문입니다.

### ANSWER
A"
KIIP_society_132,KIIP_society_132,Society,0,C,C,"### ANSWER
C"
KIIP_society_133,KIIP_society_133,Society,0,A,A,"공영방송은 공공의 이익을 위해 공공 기관이 운영하는 방송을 의미하며, 국가가 직접 운영하는 국영방송과는 구별됩니다. 따라서 정답은 A입니다.

### ANSWER
A"
KIIP_society_134,KIIP_society_134,Society,0,D,D,"공중파(지상파) 방송 채널에는 KBS, MBC, EBS, SBS가 해당합니다. JTBC는 종합편성채널로 케이블·IPTV를 통해 송출되는 유료 방송이므로 공중파 채널이 아닙니다. 따라서 정답은 D입니다.

### ANSWER
D"
KIIP_society_135,KIIP_society_135,Society,0,B,B,"Naver is the dominant portal site in South Korea, with the largest market share among search engines and web portals. As of 2020, it remains the most widely used portal, surpassing Daum, Nate, and Yahoo. Therefore the correct choice is B.

### ANSWER
B"
KIIP_society_136,KIIP_society_136,Society,0,A,A,"강남스타일은 싸이(PSY)의 대표적인 노래로, 2012년에 발매되어 전 세계적으로 큰 인기를 얻었다. 따라서 정답은 싸이이다.

### ANSWER
A"
KIIP_geography_72,KIIP_geography_72,Geography,0,A,A,"전주는 전통 한옥 마을로 유명하며, 조선 시대 양식의 한옥들이 잘 보존되어 있다. 따라서 정답은 전통한옥이다.

### ANSWER
A"
KIIP_geography_73,KIIP_geography_73,Geography,0,A,A,"Gwangju is widely known for its automobile manufacturing industry, particularly with Kia Motors' plant located there. Gwangyang is famous for the POSCO steelworks, one of the largest steel production facilities in the world. Therefore, the industries that developed in both cities are automobiles and steel. The other options do not correspond to the dominant industries of these two cities.

### ANSWER
A"
KIIP_geography_74,KIIP_geography_74,Geography,0,D,B,"2010년대 전라지역은 인구 유출과 고령화로 인구가 감소하는 추세였으며, 인구증가는 발전 요인이 아니었다. 교통 인프라 개선, 기업 투자 유치, 특산물 홍보는 지역 발전에 기여한 요인으로 볼 수 있다. 따라서 정답은 B이다.

### ANSWER
B"
KIIP_geography_75,KIIP_geography_75,Geography,0,C,C,"제주도는 대한민국에서 가장 큰 섬으로, 면적이 약 1,833km²에 달합니다. 울릉도, 독도, 거제도는 모두 제주도보다 면적이 작습니다. 따라서 한국에서 가장 큰 섬은 제주도입니다.

### ANSWER
C"
KIIP_geography_76,KIIP_geography_76,Geography,0,D,D,"한라산은 제주도에 위치한 남한에서 가장 높은 산으로 해발 약 1,947m이다. 지리산은 약 1,915m, 설악산은 약 1,708m, 북한산은 약 836m로 모두 한라산보다 낮다. 따라서 정답은 한라산이다.

### ANSWER
D"
KIIP_geography_77,KIIP_geography_77,Geography,0,A,A,"제주도는 예로부터 ‘삼다도’라 불리며 바람, 돌, 여자가 많다고 알려져 있습니다. 이와 관련된 속담과 이야기가 많이 전해져 내려옵니다.

### ANSWER
A"
KIIP_geography_78,KIIP_geography_78,Geography,0,A,D,"### ANSWER
D"
KIIP_geography_79,KIIP_geography_79,Geography,0,C,C,"### ANSWER
C"
TK_2018_40,TK_2018_40,Textual,0,B,B,"어머니는 가게를 연 당일 주영이 나와서 돕지 않은 것에 대해 가족인데 왜 돕지 않느냐는 섭섭함을 느끼고 있다. 따라서 가장 알맞은 감정은 ‘서운하다’이다.

### ANSWER
B"
TK_2018_41,TK_2018_41,Textual,0,D,D,"부모님은 본사 지원 인력의 지시에 따라 겁먹은 눈으로 “예, 예” 하며 굽실거렸다고 했으므로, D가 내용과 일치한다.

### ANSWER
D"
TK_2018_42,TK_2018_42,Textual,0,D,D,"글은 시간에 쫓기면 한 가지에만 집중하게 되어 다른 중요한 일들을 놓칠 수 있다고 말한다. 소방관의 안전벨트 예를 통해 시간 부족이 위험한 결과를 초래할 수 있음을 보여 준다. 따라서 시간 부족이 반드시 효율적이거나 긍정적이지만은 않다는 것이 주제이다. 이는 선택지 D와 일치한다.

### ANSWER
D"
TK_2018_43,TK_2018_43,Textual,0,B,D,"시간에 쫓기면 한 가지에만 집중하고 다른 것들을 놓치게 된다는 문맥이므로, 빈칸은 ‘전적으로 하나에만 매달리는’이 가장 적절하다.

### ANSWER
D"
TK_2018_44,TK_2018_44,Textual,0,A,A,"### ANSWER
A"
