qid,id,category,trial,answer,pred,response
PSE_history_16_12,PSE_history_16_12,History,0,A,C,"### ANSWER
C"
PSE_history_16_13,PSE_history_16_13,History,0,A,C,"이 인물은 이황이다. 이황은 주희의 성리학을 계승하여 이(理)와 기(氣)를 구분하는 이기이원론을 주장했고, 특히 이(理)가 기(氣)를 주재하는 절대적 본체라고 보았다. 따라서 옳은 설명은 C이다.

### ANSWER
C"
PSE_history_16_14,PSE_history_16_14,History,0,D,B,"### ANSWER
B"
PSE_history_16_15,PSE_history_16_15,History,0,A,B,"### ANSWER
B"
PSE_history_16_16,PSE_history_16_16,History,0,B,D,"이 사상은 풍수지리설이다. 신라 말기 도선이 전한 풍수지리설은 호족의 세력 기반, 묘청의 서경 천도 논리 등에 활용되었고, 백성들의 안정된 사회 염원도 반영되었다. 반면 ‘초제’는 도교 의례로, 풍수지리설과 직접 관련이 없다.

### ANSWER
D"
PSE_history_16_17,PSE_history_16_17,History,0,B,B,"### ANSWER
B"
Kedu_14_42,Kedu_14_42,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_43,Kedu_14_43,Grammar,0,D,D,"A, B, C는 고유어와 외래어/한자어의 결합이지만, D는 둘 다 고유어이므로 생성 배경이 다릅니다.

### ANSWER
D"
Kedu_14_44,Kedu_14_44,Grammar,0,C,C,"‘크다’와 ‘작다’의 판단 기준은 대상에 따라 달라지므로, 대상에 관계없이 동일한 기준이 적용된다는 설명은 옳지 않다.

### ANSWER
C"
Kedu_14_45,Kedu_14_45,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_46,Kedu_14_46,Grammar,0,C,C,"ㄱ은 ‘사과(沙果/謝過)’가 모두 한자어, ㄹ의 ‘비(碑)’는 한자어이므로 제외된다. ㄴ의 ‘풀(풀/풀)’과 ㄷ의 ‘재(재/재)’, ㅁ의 ‘가마(가마/가마)’는 모두 고유어 동음어이다.

### ANSWER
C"
Kedu_14_47,Kedu_14_47,Grammar,0,C,C,"The sentence uses “집에서는” with a contrastive topic, implying that at home he speaks well, but by contrast, elsewhere he may not. It does not imply overall lack of ability, dislike of speaking, or that home is the only place he can speak.

### ANSWER
C"
Kedu_14_48,Kedu_14_48,Grammar,0,B,B,"대화 함축은 화자가 추가 발화를 통해 함축을 철회할 수 있다는 점에서 취소 가능하다. 반면 고정 함축이나 ‘말한 것(문장 의미)’은 일반적으로 취소되지 않으며, 취소는 부정문을 통해서만 가능하지도 않다.

### ANSWER
B"
Kedu_14_49,Kedu_14_49,Grammar,0,A,A,"### ANSWER
A"
TK_2019_36,TK_2019_36,Textual,0,C,C,"### ANSWER
C"
TK_2019_37,TK_2019_37,Textual,0,D,D,"### ANSWER
D"
TK_2019_38,TK_2019_38,Textual,0,A,A,"### ANSWER
A"
TK_2019_39,TK_2019_39,Textual,0,C,A,"### ANSWER
A"
TK_2019_40,TK_2019_40,Textual,0,B,B,"### ANSWER
B"
TK_2019_41,TK_2019_41,Textual,0,A,A,"### ANSWER
A"
TK_2019_42,TK_2019_42,Textual,0,A,D,"### ANSWER
D"
TK_2019_43,TK_2019_43,Textual,0,D,D,"### ANSWER
D"
KIIP_geography_48,KIIP_geography_48,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_49,KIIP_geography_49,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_50,KIIP_geography_50,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_51,KIIP_geography_51,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_52,KIIP_geography_52,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_53,KIIP_geography_53,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_54,KIIP_geography_54,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_55,KIIP_geography_55,Geography,0,D,D,"### ANSWER
D"
KIIP_society_97,KIIP_society_97,Society,0,C,C,"### ANSWER
C"
KIIP_society_98,KIIP_society_98,Society,0,C,C,"### ANSWER
C"
KIIP_society_99,KIIP_society_99,Society,0,B,B,"### ANSWER
B"
KIIP_society_100,KIIP_society_100,Society,0,A,A,"회식은 한국 직장 문화에서 업무 후 동료들과 함께 술과 음식을 나누며 스트레스를 해소하고 친목을 다지는 자리로, 주된 목적은 스트레스 해소 및 축하에 가깝다.

### ANSWER
A"
KIIP_society_101,KIIP_society_101,Society,0,C,C,"한국의 회식은 직원들이 함께 식사하고 술을 마시는 자리가 일반적이다.

### ANSWER
C"
KIIP_society_102,KIIP_society_102,Society,0,A,A,"한국 도시에서 24시간 영업하는 곳은 편의점이다. 도서관, 지하철역, 학원은 일반적으로 24시간 운영하지 않는다.

### ANSWER
A"
KIIP_society_103,KIIP_society_103,Society,0,A,A,"### ANSWER
A"
KIIP_society_104,KIIP_society_104,Society,0,A,A,"### ANSWER
A"
KIIP_tradition_22,KIIP_tradition_22,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_23,KIIP_tradition_23,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_24,KIIP_tradition_24,Tradition,0,A,A,"남산골한옥마을은 조선시대 한옥을 보존한 곳이다.

### ANSWER
A"
KIIP_tradition_25,KIIP_tradition_25,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_26,KIIP_tradition_26,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_27,KIIP_tradition_27,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_28,KIIP_tradition_28,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_29,KIIP_tradition_29,Tradition,0,C,C,"### ANSWER
C"
TK_2019_44,TK_2019_44,Textual,0,C,C,"현재의 예법이 “잘못된 예법”으로 전해졌다는 문맥에서, 유교의 본질인 정성과 화목을 살리지 못한 것을 뜻하므로 C가 가장 알맞다.

### ANSWER
C"
TK_2019_45,TK_2019_45,Textual,0,D,B,"### ANSWER
B"
TK_2019_46,TK_2019_46,Textual,0,C,C,"### ANSWER
C"
TK_2019_47,TK_2019_47,Textual,0,D,D,"### ANSWER
D"
TK_2019_48,TK_2019_48,Textual,0,B,B,"### ANSWER
B"
TK_2019_49,TK_2019_49,Textual,0,B,B,"The quoted sentence expresses anticipation that the autonomous police system will benefit residents through locally tailored services, so the author’s attitude is positive expectation.

### ANSWER
B"
TK_2022_5,TK_2022_5,Textual,0,C,C,"### ANSWER
C"
TK_2022_6,TK_2022_6,Textual,0,B,B,"### ANSWER
B"
CSAT_korean_10_6,CSAT_korean_10_6,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_10_7,CSAT_korean_10_7,Functional,0,D,D,"(다)는 중고생의 인터넷 사용 시간과 이용 유형만 보여 줄 뿐, 리셋 증후군을 보이는 청소년들의 대인 관계 유형이나 비율에 대한 정보는 없다. 따라서 (가)와 (다)를 활용해 “원만한 대인 관계를 맺지 못하는 유형이 가장 많다”고 제시하는 것은 적절하지 않다.

### ANSWER
D"
CSAT_korean_10_8,CSAT_korean_10_8,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_10_9,CSAT_korean_10_9,Functional,0,C,D,"### ANSWER
D"
CSAT_korean_10_10,CSAT_korean_10_10,Functional,0,A,A,"A는 “자원 활용은 두 배로, 환경오염은 반으로”라는 대구로 폐휴대전화의 양면성을 대비시켰고, “지구가 아프지 않게”에서 지구를 생명체처럼 표현한 활유법을 사용했다.

### ANSWER
A"
CSAT_korean_11_6,CSAT_korean_11_6,Functional,0,C,C,"메모에서 (ㄷ)에 해당하는 보람 있었던 일은 지역 봉사 단체의 초등학생 과학 교실에서 학습 도우미로 활동한 것이지, 과학 지식을 습득하기 위해 관련 단체에서 활동한 것이 아니다. 따라서 C가 적절하지 않다.

### ANSWER
C"
CSAT_korean_11_8,CSAT_korean_11_8,Functional,0,D,D,"D는 헌책 교환 행사가 새 책 구입을 촉진한다는 근거가 글감에 없고, 오히려 헌책 교환은 도서 구입 비용 절감과 관련되므로 기대 효과로 적절하지 않다. 나머지 보기들은 수집한 글감을 바탕으로 방안이나 기대 효과를 보완한 것으로 적절하다.

### ANSWER
D"
CSAT_korean_11_9,CSAT_korean_11_9,Functional,0,C,B,"### ANSWER
B"
KIIP_geography_56,KIIP_geography_56,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_57,KIIP_geography_57,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_58,KIIP_geography_58,Geography,0,D,D,"경상지역은 울산, 포항, 창원 등을 중심으로 중화학공업과 제조업이 크게 발달한 지역이다.

### ANSWER
D"
KIIP_geography_59,KIIP_geography_59,Geography,0,A,A,"구미는 전자 산업이 크게 발달한 대표적인 공업 도시이다.

### ANSWER
A"
KIIP_geography_60,KIIP_geography_60,Geography,0,A,A,"포항은 POSCO 제철소, 울산은 현대중공업 조선소와 현대자동차 공장으로 대표된다.

### ANSWER
A"
KIIP_geography_61,KIIP_geography_61,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_62,KIIP_geography_62,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_63,KIIP_geography_63,Geography,0,D,D,"### ANSWER
D"
KIIP_society_105,KIIP_society_105,Society,0,A,A,### ANSWER A
KIIP_society_106,KIIP_society_106,Society,0,C,C,"### ANSWER
C"
KIIP_society_107,KIIP_society_107,Society,0,A,A,"### ANSWER
A"
KIIP_society_108,KIIP_society_108,Society,0,A,A,"시내버스 도착 시간은 휴대전화 앱과 버스 정류장의 전광판을 통해 미리 확인할 수 있다.

### ANSWER
A"
KIIP_society_109,KIIP_society_109,Society,0,D,D,"교통카드는 지하철, 시내버스, 택시 요금 결제에 사용할 수 있지만, KTX는 별도의 승차권을 구매해야 하므로 교통카드로 이용할 수 없다.

### ANSWER
D"
KIIP_society_110,KIIP_society_110,Society,0,A,A,"### ANSWER
A"
KIIP_society_111,KIIP_society_111,Society,0,D,D,"### ANSWER
D"
KIIP_society_112,KIIP_society_112,Society,0,B,B,"### ANSWER
B"
TK_2022_7,TK_2022_7,Textual,0,B,B,"### ANSWER
B"
TK_2022_8,TK_2022_8,Textual,0,A,A,"### ANSWER
A"
TK_2022_9,TK_2022_9,Textual,0,A,A,"기간이 2022년 9월 1일부터 9월 30일까지이므로 한 달 동안 진행되는 행사입니다. 사진은 방문 제출이지 이메일이 아니고, 1980년 이전 사진이 대상이며, 참여 시 상품권을 받습니다.

### ANSWER
A"
TK_2022_10,TK_2022_10,Textual,0,B,B,"### ANSWER
B"
TK_2022_11,TK_2022_11,Textual,0,B,B,"### ANSWER
B"
TK_2022_12,TK_2022_12,Textual,0,A,A,"(나)가 주제를 도입하고, (가)가 “그러나”로 반전을 제시하며, (다)에서 전문가의 구체적 조언, (라)가 그 이유를 설명하므로 (나)-(가)-(다)-(라)가 자연스럽다.

### ANSWER
A"
TK_2022_13,TK_2022_13,Textual,0,D,D,"### ANSWER
D"
TK_2022_14,TK_2022_14,Textual,0,B,B,"### ANSWER
B"
PSAT_19_11,PSAT_19_11,Law,0,C,C,"C는 헌법 제46조에 따라 국회의원은 청렴 의무를 지고, 지위를 남용하여 재산상 권리·이익을 취득할 수 없다는 내용으로 옳다. A는 의원 수가 법률로 정해지므로 틀렸고, B는 면책특권의 범위가 국회 내부 책임에 한정되지 않으므로 틀렸으며, D는 임시회 요구가 재적의원 4분의 1 이상이므로 틀렸다.

### ANSWER
C"
PSAT_19_12,PSAT_19_12,Law,0,C,C,"국무회의는 헌법상 필수적 기관이고, 국유재산처분 기본계획은 헌법 제89조에 따라 심의 대상입니다. 국무위원의 정무직 및 의안 제출·소집 요구, 특정 직위의 출석 발언도 법률상 인정됩니다. 그러나 국민경제자문회의는 헌법에서 “둘 수 있다”고 규정한 임의적 자문기관이므로, 필수적 헌법기관이라는 설명은 옳지 않습니다.

### ANSWER
C"
PSAT_19_14,PSAT_19_14,Law,0,D,D,"### ANSWER
D"
PSAT_19_15,PSAT_19_15,Law,0,D,D,"### ANSWER
D"
PSAT_19_16,PSAT_19_16,Law,0,B,B,"### ANSWER
B"
PSAT_19_17,PSAT_19_17,Law,0,B,D,"### ANSWER
D"
PSAT_19_18,PSAT_19_18,Law,0,C,C,"헌법 제109조는 심리만 비공개할 수 있고 판결은 항상 공개해야 하므로 A는 오류, 대법원에는 대법관 아닌 법관을 둘 수 있으므로 B는 오류, 헌법 제110조 제4항에 따라 비상계엄하 군사재판의 단심제와 사형 선고 시 예외를 규정한 C가 옳다. 국회의원 선거소송은 선거소청을 거치지 않고 대법원이 관할하므로 D는 오류다.

### ANSWER
C"
PSAT_19_19,PSAT_19_19,Law,0,C,C,"### ANSWER
C"
PSE_history_17_1,PSE_history_17_1,History,0,A,A,"ㄱ은 설총, ㄴ은 최치원으로, 둘 다 신라 6두품 출신이다. 6두품은 골품제의 제약을 받아 관등 승진에서 중위제를 적용받았다. 최고 관직 독점은 진골, 자색 공복과 왕위 승계는 진골 이상의 특권이므로 해당되지 않는다.

### ANSWER
A"
PSE_history_17_2,PSE_history_17_2,History,0,B,B,"(가)는 미천왕 때 낙랑군을 차지한 시기(313년)이고, (다)는 장수왕 때 평양 천도(427년)와 한성 함락(475년)이다. 따라서 (나)는 4세기~5세기 전반의 고구려 상황이다. 태학 설립(ㄱ)은 소수림왕 때(372년), 신라를 도와 왜를 격퇴한 일(ㄹ)은 광개토왕 때(400년)로 이 시기에 해당한다. 진대법(ㄴ)은 고국천왕 때로 이보다 이르고, 천리장성(ㄷ)은 영류왕 때로 이보다 늦다.

### ANSWER
B"
PSE_history_17_3,PSE_history_17_3,History,0,A,A,"제시된 제도는 오가작통제로, 민호를 5가씩 통으로 묶어 통수와 이정을 두어 호구를 파악하고 상호 감시하게 한 것이다. 이를 통해 농민의 도망·이탈을 막고 부세와 군역을 안정적으로 확보하려는 목적이 있었다. 재지사족 중심의 향촌 자치 활성화나 향전 억제는 이 제도의 직접적 목적이 아니다.

### ANSWER
A"
PSE_history_17_4,PSE_history_17_4,History,0,D,D,"이 발의는 1923년 상하이에서 개최된 국민대표회의 소집을 제창한 내용이다. 국민대표회의에서는 독립운동 방략을 두고 창조파와 개조파가 대립하였다.

### ANSWER
D"
PSE_history_17_5,PSE_history_17_5,History,0,A,A,"### ANSWER
A"
PSE_history_17_6,PSE_history_17_6,History,0,C,C,"이 건의문은 1898년 독립협회가 만민공동회에서 결의한 ‘헌의 6조’이다. 이후 1899년 고종은 황제권 강화를 위해 원수부를 설치하였다. 독립신문 창간과 아관파천은 1896년, 군국기무처 개혁은 1894년으로 모두 이 건의문 이전의 일이다.

### ANSWER
C"
PSE_history_17_7,PSE_history_17_7,History,0,B,B,"이 기구는 고려 우왕 때 최무선의 건의로 설치된 화통도감이다. 1377년(우왕 3)에 직지심체요절이 흥덕사에서 간행되었으므로, 같은 왕대의 사실은 B이다.

### ANSWER
B"
PSE_history_17_8,PSE_history_17_8,History,0,C,C,"갑신정변(1884) 이후의 정세로, 조·청 상민수륙무역장정은 1882년에 체결되어 시기상 맞지 않다. 나머지는 모두 갑신정변 이후의 사실이다.

### ANSWER
C"
TK_2022_15,TK_2022_15,Textual,0,C,C,"### ANSWER
C"
TK_2022_16,TK_2022_16,Textual,0,B,B,"### ANSWER
B"
TK_2022_17,TK_2022_17,Textual,0,C,C,"### ANSWER
C"
TK_2022_18,TK_2022_18,Textual,0,D,D,"### ANSWER
D"
TK_2022_19,TK_2022_19,Textual,0,A,A,"### ANSWER
A"
TK_2022_20,TK_2022_20,Textual,0,C,C,"### ANSWER
C"
TK_2022_21,TK_2022_21,Textual,0,C,C,"인주시는 소방관 정신 건강 문제 해결을 위해 조사 실시, 상담사 파견, 심리 안정 프로그램 개발과 예산 확보를 계획했습니다. 따라서 C가 내용과 일치합니다.

### ANSWER
C"
TK_2022_22,TK_2022_22,Textual,0,A,A,"### ANSWER
A"
KIIP_tradition_30,KIIP_tradition_30,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_31,KIIP_tradition_31,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_32,KIIP_tradition_32,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_33,KIIP_tradition_33,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_34,KIIP_tradition_34,Tradition,0,D,D,"한복의 바지와 치마는 온돌 바닥에 앉아 생활하는 한국 전통 좌식 생활 방식에 맞춰 넉넉하고 편안하게 제작되었다.

### ANSWER
D"
KIIP_tradition_35,KIIP_tradition_35,Tradition,0,B,B,"2010년대 이후 한국 명절에는 자녀들이 고향을 찾는 대신, 부모님이 대도시에 사는 자녀를 찾아가는 ‘역귀성’ 현상이 늘고 있다.

### ANSWER
B"
KIIP_tradition_36,KIIP_tradition_36,Tradition,0,C,B,"### ANSWER
B"
KIIP_tradition_37,KIIP_tradition_37,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_38,KIIP_tradition_38,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_39,KIIP_tradition_39,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_40,KIIP_tradition_40,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_41,KIIP_tradition_41,Tradition,0,B,B,"설날에 아이들에게 새 옷을 입히는 것을 ‘설빔’이라고 합니다. 떡국은 음식, 세뱃돈은 돈, 윷놀이는 놀이이므로 정답은 설빔입니다.

### ANSWER
B"
KIIP_tradition_42,KIIP_tradition_42,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_43,KIIP_tradition_43,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_44,KIIP_tradition_44,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_45,KIIP_tradition_45,Tradition,0,A,A,"### ANSWER
A"
TK_2022_23,TK_2022_23,Textual,0,D,D,"### ANSWER
D"
TK_2022_24,TK_2022_24,Textual,0,A,A,"The headline says the drama’s popularity made the original book a bestseller, which matches option A.

### ANSWER
A"
TK_2022_25,TK_2022_25,Textual,0,C,C,"### ANSWER
C"
TK_2022_26,TK_2022_26,Textual,0,A,A,"### ANSWER
A"
TK_2022_27,TK_2022_27,Textual,0,D,D,"### ANSWER
D"
TK_2022_28,TK_2022_28,Textual,0,A,A,"### ANSWER
A"
TK_2022_29,TK_2022_29,Textual,0,B,C,"### ANSWER
C"
TK_2022_30,TK_2022_30,Textual,0,D,D,"가면 증후군은 성과를 내고도 자신의 진짜 실력 때문이 아니라고 의심하며 불안해하는 현상이므로, 빈칸에 가장 알맞은 표현은 ‘자신의 능력을 의심하면서’입니다.

### ANSWER
D"
Kedu_14_50,Kedu_14_50,Grammar,0,D,A,"근대국어에서는 중세국어의 ‘ㅸ’이 ‘w’로 변화한 것이 대표적인 음운 변화이다. 된소리 계열은 존재했고, 유성 마찰음은 중세국어의 특징이며 근대국어에서는 소실되었다. ‘ㅅ, ㅈ, ㅊ’ 뒤의 ‘ㅡ’가 ‘ㅣ’로 변하는 현상은 근대국어의 일반적 특징으로 보기 어렵다.

### ANSWER
A"
Kedu_14_51,Kedu_14_51,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_52,Kedu_14_52,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_53,Kedu_14_53,Grammar,0,C,B,"### ANSWER
B"
Kedu_14_54,Kedu_14_54,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_55,Kedu_14_55,Grammar,0,A,A,"""할 만하다""가 옳은 띄어쓰기이다.  
B는 ""너밖에 없다"", C는 ""올지를"", D는 ""채영신 씨는""으로 써야 한다.

### ANSWER
A"
Kedu_14_56,Kedu_14_56,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_57,Kedu_14_57,Grammar,0,B,B,"### ANSWER
B"
KIIP_geography_64,KIIP_geography_64,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_65,KIIP_geography_65,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_66,KIIP_geography_66,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_67,KIIP_geography_67,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_68,KIIP_geography_68,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_69,KIIP_geography_69,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_70,KIIP_geography_70,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_71,KIIP_geography_71,Geography,0,C,C,"### ANSWER
C"
CSAT_korean_11_10,CSAT_korean_11_10,Functional,0,A,A,"초고의 마지막 부분은 꽃살문의 의의를 정리한 뒤 개인적 감상을 쓰는 자리이다. A는 꽃살문이 ‘말해 주었다’는 의인법과 ‘백문이 불여일견’이라는 관용 표현을 사용했고, 문화재를 직접 보는 중요성을 깨달았다는 체험적 감상으로 앞 내용과 자연스럽게 이어진다. B는 ‘화려한 외모’가 본문의 ‘소박하고 단아함’과 맞지 않고 ‘자연’으로 주제가 벗어난다. C는 의인법이 없고, D는 관용 표현이 뚜렷하지 않으며 내용이 본문과 안 맞고, E는 의인법이 없고 꽃살문의 의미와 무관하다. 따라서 A가 가장 적절하다.

### ANSWER
A"
CSAT_korean_12_6,CSAT_korean_12_6,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_12_7,CSAT_korean_12_7,Functional,0,D,D,"(다)는 일정한 간격으로 센서를 부착해 누수를 즉시 탐지하는 기술을 설명하지만, 누수가 진행 중인 지점에 센서를 부착해 노후 수도관의 부식을 막는다는 내용은 자료와 맞지 않다. 따라서 적절하지 않은 것은 D이다.

### ANSWER
D"
CSAT_korean_12_8,CSAT_korean_12_8,Functional,0,B,B,"(나)는 정책 입안자를 대상으로 한 글이므로 Ⅲ은 구체적인 활성화 방안이어야 한다. 그런데 B는 ‘생활 체육 참여가 지역 발전에 미치는 영향’을 Ⅲ에 추가하자고 하는데, 이는 방안이 아니라 필요성이나 기대 효과에 해당하므로 부적절하다.

### ANSWER
B"
CSAT_korean_12_9,CSAT_korean_12_9,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_12_10,CSAT_korean_12_10,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_14_7,CSAT_korean_14_7,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_13_7,CSAT_korean_13_7,Functional,0,D,D,"### ANSWER
D"
TK_2022_31,TK_2022_31,Textual,0,D,D,"### ANSWER
D"
TK_2022_32,TK_2022_32,Textual,0,A,A,"### ANSWER
A"
TK_2022_33,TK_2022_33,Textual,0,D,D,"### ANSWER
D"
TK_2022_34,TK_2022_34,Textual,0,B,B,"### ANSWER
B"
TK_2022_35,TK_2022_35,Textual,0,D,D,"### ANSWER
D"
TK_2022_36,TK_2022_36,Textual,0,D,D,"호모 사피엔스는 네안데르탈인보다 신체나 뇌 용량이 작았지만, 높은 친화력으로 큰 집단을 이루어 생존에 성공했다는 내용이 핵심입니다.

### ANSWER
D"
TK_2022_37,TK_2022_37,Textual,0,B,B,"### ANSWER
B"
TK_2022_41,TK_2022_41,Textual,0,B,B,"### ANSWER
B"
KIIP_society_113,KIIP_society_113,Society,0,C,C,"### ANSWER
C"
KIIP_society_114,KIIP_society_114,Society,0,B,B,"### ANSWER
B"
KIIP_society_115,KIIP_society_115,Society,0,A,A,"### ANSWER
A"
KIIP_society_116,KIIP_society_116,Society,0,B,B,"### ANSWER
B"
KIIP_society_117,KIIP_society_117,Society,0,A,A,"### ANSWER
A"
KIIP_society_118,KIIP_society_118,Society,0,A,A,"### ANSWER
A"
KIIP_society_119,KIIP_society_119,Society,0,B,B,"### ANSWER
B"
KIIP_society_120,KIIP_society_120,Society,0,A,A,"### ANSWER
A"
KIIP_geography_72,KIIP_geography_72,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_73,KIIP_geography_73,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_74,KIIP_geography_74,Geography,0,D,B,"### ANSWER
B"
KIIP_geography_75,KIIP_geography_75,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_76,KIIP_geography_76,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_77,KIIP_geography_77,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_78,KIIP_geography_78,Geography,0,A,D,"제주도는 자연경관, 온난한 기후, 음식, 문화행사 등으로 유명하지만, 숙박비가 저렴하거나 교통이 편리한 것은 대표적 이유가 아니다.

### ANSWER
D"
KIIP_geography_79,KIIP_geography_79,Geography,0,C,C,"### ANSWER
C"
TK_2022_42,TK_2022_42,Textual,0,A,A,"### ANSWER
A"
TK_2022_43,TK_2022_43,Textual,0,C,C,"### ANSWER
C"
TK_2022_44,TK_2022_44,Textual,0,D,D,"### ANSWER
D"
TK_2022_45,TK_2022_45,Textual,0,A,A,"### ANSWER
A"
TK_2022_46,TK_2022_46,Textual,0,C,C,"### ANSWER
C"
KIIP_society_121,KIIP_society_121,Society,0,D,D,"### ANSWER
D"
KIIP_society_122,KIIP_society_122,Society,0,B,B,"### ANSWER
B"
KIIP_society_123,KIIP_society_123,Society,0,A,A,"### ANSWER
A"
KIIP_society_124,KIIP_society_124,Society,0,A,A,"보이스 피싱은 전화로 개인정보를 알아내 범죄에 이용하는 행위이므로 A가 정답입니다.

### ANSWER
A"
KIIP_society_125,KIIP_society_125,Society,0,B,B,"KBS는 공영방송으로, 시청자가 내는 TV 수신료를 주요 운영 재원으로 사용한다.

### ANSWER
B"
KIIP_society_126,KIIP_society_126,Society,0,D,B,"신문은 지하철역, 편의점, 대형 마트에서 구입할 수 있지만, 일반 버스 정류장에서는 신문을 판매하지 않습니다.

### ANSWER
B"
KIIP_society_127,KIIP_society_127,Society,0,C,C,"### ANSWER
C"
KIIP_society_128,KIIP_society_128,Society,0,A,A,"한국의 대표적인 지상파 TV 채널은 KBS, MBC, SBS, EBS입니다. TBS는 해당 목록에 포함되지 않습니다.

### ANSWER
A"
KIIP_tradition_46,KIIP_tradition_46,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_47,KIIP_tradition_47,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_48,KIIP_tradition_48,Tradition,0,A,A,"정월대보름에 연을 날리는 것은 나쁜 운과 액운을 날려보내는 풍습이다.

### ANSWER
A"
KIIP_tradition_49,KIIP_tradition_49,Tradition,0,B,B,"정월대보름은 음력 1월 15일이다.

### ANSWER
B"
KIIP_tradition_50,KIIP_tradition_50,Tradition,0,B,B,"정월대보름 아침에 일어나면 ""내 더위 사가라""라고 외치는 전통이 있다. 이는 여름철 더위를 피하려는 의미를 담고 있다.

### ANSWER
B"
KIIP_tradition_51,KIIP_tradition_51,Tradition,0,A,A,"정월대보름의 전통 음식은 오곡밥과 묵은 나물입니다.

### ANSWER
A"
KIIP_tradition_52,KIIP_tradition_52,Tradition,0,A,A,"정월대보름의 대표적인 풍습인 '부럼'은 호두, 밤, 땅콩 등을 이로 딱 소리가 나게 깨물어 먹는 것입니다. 이는 한 해 동안 부스럼이 나지 않기를 기원하는 의미가 있습니다.

### ANSWER
A"
KIIP_tradition_53,KIIP_tradition_53,Tradition,0,A,A,"정월대보름에 부럼(호두, 밤, 땅콩 등)을 깨 먹는 것은 한 해 동안 부스럼(피부병)이 나지 않고 이가 튼튼해지기를 기원하는 전통 풍습이다.

### ANSWER
A"
PSE_history_17_9,PSE_history_17_9,History,0,B,B,"### ANSWER
B"
PSE_history_17_10,PSE_history_17_10,History,0,C,B,"은병(활구)은 고려 시대에 사용된 화폐이다. 청해진은 통일신라, 이앙법은 조선 후기의 일이므로 해당되지 않고, 고려 때 시장을 감독하던 동시전 설치가 이 시기의 경제 상황으로 적절하다.

### ANSWER
B"
PSE_history_17_11,PSE_history_17_11,History,0,D,D,"### ANSWER
D"
PSE_history_17_12,PSE_history_17_12,History,0,D,D,"글의 내용은 1903년 하와이 이민, 사탕수수 농장, 사진 결혼, 한인합성협회 등을 가리키므로 ‘이곳’은 하와이이다. 하와이에서는 박용만이 대조선 국민군단을 창설하여 군사 양성 활동을 전개하였다.

### ANSWER
D"
