qid,category,answer,pred,response
Standard Nomenclature-73,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-74,Standard Nomenclature,C,C,"""타임 테이블""의 표준 전문 용어는 ""시간표""이며, 이는 시간별 일정을 나타내는 용어입니다. 다른 보기들은 시간표와 관련이 없습니다.

### ANSWER
C"
Standard Nomenclature-75,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-76,Standard Nomenclature,D,D,"클립은 거푸집이나 틀을 고정하는 장치를 의미하며, 표준 전문 용어로는 '틀집게'가 적절하다. 다른 보기들은 의미가 맞지 않거나 전문 용어가 아니다.

### ANSWER
D"
Standard Nomenclature-77,Standard Nomenclature,B,B,"### ANSWER
B"
Rare Words-343,Rare Words,D,D,"### ANSWER
D"
Rare Words-344,Rare Words,C,C,"The word refers to the skill of stubbornly forcing something unlikely to succeed until it is finally accomplished. This matches the meaning of ""악짓손.""

### ANSWER
C"
Rare Words-345,Rare Words,C,C,"뜸마을은 '뜸'이 몇 집씩 모여 있는 작은 마을을 뜻하는 말로, 전체적으로 작은 마을을 가리키는 단어입니다. 다른 보기들은 마을의 의미와 관련이 없습니다.

### ANSWER
C"
Rare Words-346,Rare Words,C,C,"점마을은 광산이나 도자기 같은 수공업장을 중심으로 형성된 옛 마을을 뜻하는 말입니다.

### ANSWER
C"
Rare Words-347,Rare Words,D,D,"### ANSWER
D"
Rare Words-348,Rare Words,B,B,"'가탈'은 일이 순조롭게 진행되지 못하게 막는 장애나 조건을 뜻하는 말입니다. 다른 보기들은 조개 껍데기, 가위로 자르기, 여가용 옷 등으로 의미가 맞지 않습니다. 따라서 정답은 '가탈'입니다.

### ANSWER
B"
Rare Words-349,Rare Words,D,D,"거탈은 ‘실상이 아닌 것을 사실인 것처럼 꾸며 드러내는 태도’를 뜻하는 말로, 겉으로만 드러난 태도를 의미합니다. 다른 선택지들은 이러한 의미를 지니지 않습니다. 따라서 정답은 D입니다.

### ANSWER
D"
Rare Words-350,Rare Words,E,E,"뒤안길은 ‘뒤쪽으로 난 길’이라는 뜻 외에, 비유적으로 세상의 관심 밖에 있어 쓸쓸한 생활이나 처지를 뜻합니다. 따라서 “다른 것에 가려서 관심을 끌지 못하는 쓸쓸한 생활이나 처지”라는 의미에 가장 알맞은 단어는 뒤안길입니다.

### ANSWER
E"
History-177,History,B,B,"광해군은 명나라와 후금 사이에서 어느 한쪽에 치우치지 않고 실리적인 중립 외교를 추구했습니다. 명나라의 요청으로 원병을 보내면서도 후금과도 교류를 유지하는 양면적 태도를 보였습니다. 이는 국가의 생존을 위한 현실적인 외교적 선택이었습니다.

### ANSWER
B"
History-178,History,D,D,"영조는 붕당 간의 과도한 대립과 폐해를 해결하기 위해 특정 당파에 치우치지 않고 인재를 고르게 등용하는 정책을 펼쳤다. 이것이 바로 탕평론이며, 영조와 정조 대에 걸쳐 탕평책으로 시행되었다. 따라서 정답은 탕평론이다.

### ANSWER
D"
History-179,History,C,C,"세도정치는 왕권이 약화되고 외척 등 특정 세력이 권력을 장악한 정치 형태를 말합니다.

### ANSWER
C"
History-180,History,D,D,"### ANSWER
D"
History-181,History,E,E,"신라에서 화엄 사상을 종파적으로 확립한 인물은 의상 대사이다. 그는 중국에서 화엄종을 배운 뒤 귀국하여 부석사를 중심으로 화엄종을 세웠다. 원효는 여러 불교 사상을 종합했지만 화엄종의 확립은 의상의 업적이다.

### ANSWER
E"
History-182,History,C,C,"팔만대장경은 고려 시대 몽골의 침입을 불력으로 막고자 부처님의 힘을 빌려 제작한 대장경입니다. 강화도에서 조판되었으며 현재 해인사에 보관되어 있습니다. 따라서 몽고의 침입을 막기 위한 염원으로 만든 것은 팔만대장경입니다.

### ANSWER
C"
History-183,History,E,E,"동학의 창시자는 최제우(崔濟愚)이며, 그는 '사람이 곧 하늘이다'라는 인내천 사상을 주창하였다. 보기의 최재우는 잘못된 표기이고, 정확한 이름은 최제우이다. 따라서 정답은 E이다.

### ANSWER
E"
History-184,History,A,A,"일제는 조선을 식민지로 지배하기 위한 기초 작업으로 토지조사사업을 통해 토지를 약탈하고 식민지 수탈 체제의 기반을 마련하였다. 이는 이후의 식민 통치 정책들을 시행하기 위한 토대가 되었다. 따라서 정답은 A이다.

### ANSWER
A"
Reading Comprehension-308,Reading Comprehension,C,C,"이 글은 저출산 문제를 해결하기 위해 보육 지원 정책만으로는 부족하며, 사회·문화적 양성평등 기반이 먼저 마련되어야 한다고 주장합니다. 또한 남성 육아휴직 활성화 등 가족과 직장의 책임을 남녀 모두에게 동등하게 적용해야 한다고 설명합니다. 따라서 중심 생각은 저출산 문제 해결을 위해 사회적 양성평등이 우선되어야 한다는 것입니다.

### ANSWER
C"
Reading Comprehension-309,Reading Comprehension,B,B,"시치미를 떼다는 본래 매의 주인을 알 수 없게 꼬리표를 떼는 행위에서 유래했지만, 오늘날에는 알고도 모르는 체하는 것을 뜻합니다.

### ANSWER
B"
Reading Comprehension-310,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-311,Reading Comprehension,C,C,"The passage focuses on the negative aspects of television debate programs, such as biased information delivery and functioning as a pseudo-public sphere. This corresponds to discussing their dysfunctions.

### ANSWER
C"
Reading Comprehension-312,Reading Comprehension,B,B,"이 글은 스마트폰 중독이 사회 문제임을 강조하고 있으며, 특히 청소년의 중독 비율이 성인보다 높다는 통계를 제시하고 있습니다. 따라서 이어질 내용은 스마트폰 중독이 왜 심각한 문제인지에 대한 설명이 자연스럽습니다. 다른 보기들은 글의 흐름과 관련이 적습니다.

### ANSWER
B"
Reading Comprehension-313,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-314,Reading Comprehension,A,A,"숲이 자연재해와 공해로부터 인간을 보호하는 여러 기능을 소개하고 있으며, 산사태 방지, 기후 보호, 시야 보호가 모두 인간 보호와 관련된 기능입니다. 따라서 글의 제목으로는 ‘인간을 보호하는 숲의 기능’이 가장 적절합니다.

### ANSWER
A"
Reading Comprehension-315,Reading Comprehension,C,C,"이 글은 물고기가 아가미를 통해 물속의 산소를 흡수하고 이산화탄소를 배출하는 전체 과정을 설명하고 있습니다. 새엽과 새판의 구조, 물의 흐름, 펌핑 메커니즘, 물 밖에서 질식하는 이유까지 모두 호흡 원리에 관한 내용입니다. 따라서 제목으로는 ‘물고기가 호흡하는 원리’가 가장 적절합니다.

### ANSWER
C"
Reading Comprehension-115,Reading Comprehension,B,B,"물을 천천히 마시라는 내용은 본문에 있지만, 아침 식사 후에 물을 마시라는 내용은 본문에 없습니다. 따라서 내용과 같지 않은 것은 B입니다.

### ANSWER
B"
Reading Comprehension-116,Reading Comprehension,C,C,"왕밍은 자신을 소개하고 농구를 좋아하는지 물은 뒤, 같이 농구하자며 전화번호를 남겼습니다. 이는 함께 농구할 친구를 찾으려는 목적을 보여줍니다. 다른 선택지는 글의 중심 내용과 맞지 않습니다.

### ANSWER
C"
Reading Comprehension-117,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-118,Reading Comprehension,A,A,"The passage introduces Yuka’s personal details such as nationality, age, job, hobbies, and boyfriend. This is best summarized as an introduction of a friend. The other options focus on narrower or incorrect actions. Therefore, the most suitable title is “제 친구를 소개합니다.”

### ANSWER
A"
Reading Comprehension-119,Reading Comprehension,A,A,"본문에서 유카 씨는 일요일마다 나와 함께 산에 간다고 했으므로, 일요일에 유카 씨와 같이 있다는 A가 내용과 일치합니다. 다른 보기는 토요일 등산, 매일 저녁 통화, 남자 친구의 직장 등 본문과 다릅니다.

### ANSWER
A"
Reading Comprehension-120,Reading Comprehension,D,D,"학교가 아주 크다고 했으므로 운동장도 넓은 것이 자연스럽습니다. ‘작다’는 반대이고, ‘높다’나 ‘나쁘다’는 운동장을 묘사하는 데 어울리지 않습니다. 따라서 가장 알맞은 말은 ‘넓어요’입니다.

### ANSWER
D"
Reading Comprehension-121,Reading Comprehension,A,A,"The sentence needs a verb meaning ""take a photo"" with the conditional form, and ""사진을 찍으면"" is the natural collocation. The other options do not fit the context of taking a picture.

### ANSWER
A"
Reading Comprehension-122,Reading Comprehension,C,C,"At a library, the most natural action involving books is borrowing (빌리다). The speaker says they came to the library for the first time and asks what to do, so they likely want to borrow a book. Buying, sending, or exchanging books do not fit the library context. Therefore, the correct choice is C.

### ANSWER
C"
History-185,History,E,E,"### ANSWER
E"
History-186,History,D,D,"### ANSWER
D"
History-187,History,E,E,"노사정 협의회(노사정위원회)는 1998년 김대중 정부 시기에 IMF 외환위기를 극복하기 위해 노동·경영·정부가 참여하는 사회적 대화 기구로 설치되었습니다. 또한 김대중 정부는 신자유주의적 구조조정과 금융·기업 개혁을 추진했습니다. 따라서 해당 정부는 김대중 정부입니다.

### ANSWER
E"
Loan Words-0,Loan Words,E,E,"언택트(untact)는 '접촉하지 않음'을 뜻하는 신조어로, 이를 순화한 우리말 표현은 '비대면'입니다. 다른 보기들은 의미가 맞지 않습니다.

### ANSWER
E"
Loan Words-1,Loan Words,C,C,"휴대폰과 핸드폰은 외래어나 일본식 표현으로, 이를 다듬은 순화어는 '휴대 전화'입니다. 다른 보기들은 전화의 종류나 특성을 나타내는 말로 순화어에 해당하지 않습니다.

### ANSWER
C"
Loan Words-2,Loan Words,D,D,"### ANSWER
D"
Loan Words-3,Loan Words,A,A,"### ANSWER
A"
Loan Words-4,Loan Words,E,E,"### ANSWER
E"
Rare Words-142,Rare Words,E,C,"""괭이잠""은 구슬을 박아 꾸민 옥비녀를 뜻하는 전통 비녀의 한 종류입니다. 다른 선택지들은 꾸러미, 장식적 표현 등으로 해당 의미를 지니지 않습니다.

### ANSWER
C"
Rare Words-143,Rare Words,E,D,"""설계한 구조나 형상을 규약에 따라 그린 도면""은 사전적으로 '마중그림'을 뜻한다. 다른 선택지들은 머릿그림, 밑그림, 선그림 등 다른 그림 유형을 가리킨다. 따라서 정답은 D이다.

### ANSWER
D"
Rare Words-144,Rare Words,D,D,"### ANSWER
D"
Rare Words-145,Rare Words,B,B,"갈치잠은 여러 사람이 좁은 방에서 모로 끼어 자는 잠을 뜻하는 순우리말입니다. 다른 보기들은 이와 관련된 의미를 갖지 않습니다.

### ANSWER
B"
Rare Words-146,Rare Words,C,C,"괭이잠은 깊이 들지 못하고 자주 깨면서 자는 잠을 뜻하는 순우리말입니다. 따라서 의미에 맞는 단어는 괭이잠입니다.

### ANSWER
C"
Rare Words-147,Rare Words,A,A,"The word ""알땅"" refers to bare, exposed land with no shelter from wind or rain. The prefix ""알-"" conveys the sense of being naked or unprotected, combined with ""땅"" meaning ground. The other options are verbs or unrelated terms. Thus, the correct choice is A.

### ANSWER
A"
Rare Words-148,Rare Words,B,B,"등걸잠은 옷을 입은 채 아무 데나 쓰러지거나 기대어 자는 잠을 뜻하는 말입니다. 겨울잠은 동물의 겨울잠, 그루잠은 깨어났다가 다시 자는 잠을 의미하므로 문제의 뜻과 맞지 않습니다. 따라서 가장 알맞은 단어는 등걸잠입니다.

### ANSWER
B"
Rare Words-149,Rare Words,D,D,"돌꼇잠은 이리저리 몸을 구르며 자는 잠을 뜻하는 단어입니다. 그루잠은 깨었다가 다시 든 잠을 의미하며, 나머지 보기는 잠과 관련이 없습니다. 따라서 정답은 D입니다.

### ANSWER
D"
Standard Nomenclature-78,Standard Nomenclature,C,C,"The standard Korean technical term for a crane is ""기중기,"" which matches option C. The other choices are unrelated terms.

### ANSWER
C"
Standard Nomenclature-79,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-80,Standard Nomenclature,B,B,"""케이스 바이 케이스""는 영어 ""case by case""를 의미하며, 각 사례를 개별적으로 처리한다는 뜻입니다. 한국어 표준 전문 용어로는 ""사례별""이 가장 적절합니다. 다른 보기들은 의미가 전혀 다릅니다.

### ANSWER
B"
Standard Nomenclature-81,Standard Nomenclature,A,A,"""Color match"" refers to matching colors, and the standard professional term in Korean is ""색 배합"" (color combination/mixing). The other options—두 배, 현장 배합, 털 배색, 공 배급—do not correspond to the standard terminology for color matching. Therefore, the correct choice is A.

### ANSWER
A"
Standard Nomenclature-82,Standard Nomenclature,C,C,"컨설턴트(consultant)는 조언과 상담을 제공하는 전문가를 뜻하므로, 표준 전문 용어로는 ‘상담사’가 가장 적절하다. 다른 선택지들은 의미가 맞지 않는다.

### ANSWER
C"
Standard Nomenclature-83,Standard Nomenclature,B,B,"The question asks for the correct standard professional term for ""calendar"" in Korean. The standard term is ""달력"" (calendar). The other options are unrelated words or phrases. Therefore, the correct choice is B.

### ANSWER
B"
Standard Nomenclature-84,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-85,Standard Nomenclature,B,B,"제비뽑기는 추첨을 뜻하는 표준적인 전문 용어로, 다른 보기들은 이와 관련 없는 표현이거나 비표준어입니다.

### ANSWER
B"
General Knowledge-96,General Knowledge,D,E,"K-Pop 아이돌 그룹은 1세대부터 시작해 현재 5세대까지 활동하고 있으므로, 빈칸에 들어갈 말은 5입니다.

### ANSWER
E"
General Knowledge-97,General Knowledge,C,C,"Girls On Top은 보아, 태연, 효연, 윈터, 슬기로 구성된 SM 프로젝트 그룹입니다. 태연과 효연은 소녀시대, 윈터는 aespa, 슬기는 Red Velvet으로 그룹 활동을 했습니다. 보아는 데뷔부터 솔로 가수로 활동하며 그룹 활동을 한 적이 없습니다. 따라서 조건에 해당하는 아티스트는 보아입니다.

### ANSWER
C"
General Knowledge-98,General Knowledge,D,D,"EXID의 곡 ""위 아래""는 멤버 하니의 팬캠이 입소문을 타며 역주행하여 그룹의 해체를 막은 곡입니다. 다른 보기들은 이 사건과 관련이 없습니다.

### ANSWER
D"
General Knowledge-99,General Knowledge,C,C,"강남스타일은 2012년에 발표된 싸이의 뮤직비디오로, 유튜브에서 K-Pop 뮤직비디오 중 가장 높은 조회수를 기록하고 있습니다. 다른 보기들의 뮤직비디오도 높은 조회수를 기록했지만 강남스타일을 넘지 못했습니다. 따라서 빈칸에 들어갈 말은 '강남스타일'입니다.

### ANSWER
C"
General Knowledge-100,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-101,General Knowledge,B,B,"The drama ""W (더블유)"" aired for 16 episodes, while the other listed dramas have different episode counts. Therefore, the correct choice is B.

### ANSWER
B"
General Knowledge-102,General Knowledge,E,E,"안나(Anna)는 쿠팡플레이 오리지널 드라마로, 이후 일부 지역에서 넷플릭스에 공개되었지만 넷플릭스 오리지널 콘텐츠는 아닙니다. 나머지 보기들은 모두 넷플릭스 오리지널 한국 드라마입니다.

### ANSWER
E"
General Knowledge-103,General Knowledge,D,A,"### ANSWER
A"
Loan Words-126,Loan Words,C,C,"### ANSWER
C"
Loan Words-127,Loan Words,D,D,"""전원""은 한자어 '全員'으로 '모든 사람'을 뜻하며, 이를 순화한 우리말은 '모두'입니다. 다른 선택지들은 의미가 맞지 않습니다.

### ANSWER
D"
Loan Words-128,Loan Words,E,E,"### ANSWER
E"
Loan Words-129,Loan Words,A,A,"일조(一助)는 ‘한 가지 도움’이라는 뜻으로, 순화어는 ‘도움’이 적절하다. 다른 선택지들은 각각 다른 한자어의 순화어에 해당하므로 정답이 아니다.

### ANSWER
A"
Loan Words-130,Loan Words,B,B,"일석(日夕)은 한자어로 ‘날이 저물 무렵’을 뜻하며, 순화어는 ‘저녁’이다. ‘저녁놀’은 저녁 하늘의 노을을 가리키는 말로 의미가 다르다. 따라서 일석의 알맞은 순화어는 ‘저녁’이다.

### ANSWER
B"
Loan Words-131,Loan Words,E,E,"""일동(一同)""은 ""모든 사람"" 또는 ""전원""을 뜻하는 한자어입니다. 이를 순화한 우리말 표현은 ""모두""가 가장 알맞습니다. 다른 선택지들은 의미가 맞지 않습니다.

### ANSWER
E"
Loan Words-132,Loan Words,C,C,"""인저리""는 영어 ""injury""에서 온 외래어로, 순화어는 ""부상""입니다. 따라서 정답은 C입니다.

### ANSWER
C"
Loan Words-133,Loan Words,A,A,"### ANSWER
A"
Rare Words-351,Rare Words,A,A,"### ANSWER
A"
Rare Words-352,Rare Words,E,C,"### ANSWER
C"
Rare Words-353,Rare Words,E,E,"화수분은 무엇을 넣든 계속해서 나오는 신비한 그릇을 뜻하며, 재물이 끊임없이 나오는 보물단지의 의미를 가집니다. 다른 보기들은 끝부분, 손수건, 잠수부, 함수율로 의미가 맞지 않습니다. 따라서 정답은 E입니다.

### ANSWER
E"
Rare Words-354,Rare Words,C,C,"### ANSWER
C"
Rare Words-355,Rare Words,C,C,"애송이는 ‘어린 티가 나는 사람’을 뜻하는 단어로, 경험이 없고 어린 느낌이 드는 사람을 가리킵니다. 다른 선택지들은 각각 반복, 동물, 늦게 시작한 사람, 빛나는 물건을 뜻하므로 의미가 맞지 않습니다.

### ANSWER
C"
Rare Words-356,Rare Words,E,E,"### ANSWER
E"
Rare Words-357,Rare Words,C,C,"올가미는 새끼나 노로 옭아 고리를 만들어 짐승을 잡는 도구이며, 비유적으로 사람을 속여 넘어뜨리려는 수단이나 술책을 뜻합니다. 따라서 두 의미를 모두 가진 단어는 '올가미'입니다.

### ANSWER
C"
Rare Words-358,Rare Words,B,B,"가락지는 손가락에 끼는 장식용 고리이면서, 기둥머리나 막대기 둘레를 감는 쇠 테를 뜻하기도 하는 단어입니다.

### ANSWER
B"
Loan Words-5,Loan Words,E,E,"펜네임(pen name)은 글을 쓸 때 본명 대신 쓰는 이름을 뜻하므로, 이를 순화한 우리말은 ‘필명’이다. 다른 보기들은 의미가 맞지 않는다.

### ANSWER
E"
Loan Words-6,Loan Words,D,D,"### ANSWER
D"
Loan Words-7,Loan Words,B,B,"### ANSWER
B"
Loan Words-8,Loan Words,D,D,"테이블클로스는 영어 'tablecloth'에서 온 말로, 식탁을 덮는 천을 뜻합니다. 이에 해당하는 순화어는 '식탁보'입니다. 다른 선택지들은 의미가 맞지 않습니다.

### ANSWER
D"
Loan Words-9,Loan Words,E,E,"### ANSWER
E"
Loan Words-10,Loan Words,A,A,"### ANSWER
A"
Loan Words-11,Loan Words,A,A,"카운트다운은 발사나 경기 시작 전에 숫자를 거꾸로 세는 일을 뜻하는 외래어입니다. 국립국어원에서는 이를 순화어로 ‘초읽기’로 다듬었습니다. ‘초읽기’는 초를 읽는다는 뜻으로 카운트다운의 의미를 잘 전달합니다. 다른 보기들은 카운트다운과 관련이 없습니다.

### ANSWER
A"
Loan Words-12,Loan Words,A,A,"### ANSWER
A"
General Knowledge-104,General Knowledge,A,A,"달의 연인 - 보보경심 려는 단일 시즌으로 제작된 드라마이며, 나머지 작품들은 모두 시즌제로 이어졌다. 따라서 시즌제가 아닌 것은 A이다.

### ANSWER
A"
General Knowledge-105,General Knowledge,A,A,"Doctor Cha Jung-sook aired on JTBC, so option A is correct. The other pairings are mismatched: You're the Best Lee Soon-shin is KBS2, My Husband Got a Family is KBS2, Reply 1994 is tvN, and Miss Hammurabi is JTBC.

### ANSWER
A"
General Knowledge-106,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-107,General Knowledge,E,B,"### ANSWER
B"
General Knowledge-108,General Knowledge,D,D,"전지현 배우는 '베를린', '내 여자친구를 소개합니다', '엽기적인 그녀', '도둑들'에 출연했지만, '8월의 크리스마스'에는 출연하지 않았다. 이 영화는 심은하와 한석규가 주연한 작품이다.

### ANSWER
D"
General Knowledge-109,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-110,General Knowledge,B,A,"### ANSWER
A"
General Knowledge-111,General Knowledge,A,A,"### ANSWER
A"
Loan Words-134,Loan Words,C,C,"### ANSWER
C"
Loan Words-135,Loan Words,A,A,"요동(搖動)은 '흔들리거나 움직임'을 뜻하는 한자어로, 이를 순화한 우리말은 '흔들림'입니다. 다른 보기들은 의미가 맞지 않습니다.

### ANSWER
A"
Loan Words-136,Loan Words,A,A,"양자(陽子)는 양성자(陽性子)의 다른 표현으로, 현대 표준어에서는 주로 ‘양성자’로 순화하여 사용합니다. 다른 보기들은 ‘양자’의 의미와 관련이 없습니다. 따라서 알맞은 답은 양성자입니다.

### ANSWER
A"
Loan Words-137,Loan Words,E,E,"### ANSWER
E"
Loan Words-138,Loan Words,D,D,"""수하""는 한자어 ""垂下""에서 온 말로, 아래로 드리워지거나 처지는 것을 의미합니다. 따라서 이를 순화한 우리말로는 ""처짐""이 가장 알맞습니다. 다른 선택지들은 ""수하""의 의미와 관련이 없습니다.

### ANSWER
D"
Loan Words-139,Loan Words,C,C,"### ANSWER
C"
Loan Words-140,Loan Words,E,E,"""세팅""은 영어 'setting'에서 온 외래어로, 기기나 장비를 설치하거나 배치하는 의미로 쓰입니다. 이에 해당하는 순화어는 ""설치""입니다. 다른 선택지들은 의미상 관련이 없거나 외래어입니다.

### ANSWER
E"
Loan Words-141,Loan Words,B,B,"서비스 차지는 영어 'service charge'에서 온 말로, 우리말로 순화하면 '봉사료'가 알맞습니다. 다른 선택지들은 의미가 전혀 다릅니다.

### ANSWER
B"
Reading Comprehension-123,Reading Comprehension,D,E,"### ANSWER
E"
Reading Comprehension-124,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-125,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-126,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-127,Reading Comprehension,C,C,"""서울에서 부산까지 가는 기차""에서 '까지'는 도착 지점을 나타내므로 자연스럽습니다. 또한 ""90쪽까지 쓰는 거예요""에서도 범위의 끝을 나타내는 '까지'가 알맞습니다. 다른 선택지들은 문맥상 어색합니다. 따라서 정답은 C입니다.

### ANSWER
C"
Reading Comprehension-128,Reading Comprehension,D,D,"The particle '와' fits both blanks naturally: ""아버지와 많이 닮았어요"" means ""I resemble my father a lot,"" and ""딸기와 복숭아를 좋아해요"" means ""likes strawberries and peaches."" The other particles do not work in both contexts. Therefore, the correct answer is D.

### ANSWER
D"
Reading Comprehension-129,Reading Comprehension,B,C,"The speaker is responding to a question about a deadline, so they need to express their intention to send the document by 12 o’clock. Past tense and imperative forms do not fit this context. “보낼게요” is the natural way to promise or state one’s plan to do something. Therefore, the correct answer is C.

### ANSWER
C"
Reading Comprehension-130,Reading Comprehension,C,C,"The question asks about a weekend plan, so a future intention or decision is needed. “하기로 했어요” means “decided to do,” which fits the context of making plans with a friend. The other options refer to past actions or experiences, so they are not appropriate.

### ANSWER
C"
Reading Comprehension-316,Reading Comprehension,B,B,"기사는 폭염과 열대야 속에서 도서관을 찾는 시민들이 늘고, 도서관이 더위를 피해 책을 읽을 수 있는 휴식 공간을 제공한다는 내용이다. 이는 책 읽기와 무더위 피하기를 동시에 할 수 있다는 의미이므로 ‘책 읽고, 더위도 피하고 일석이조’가 제목으로 가장 적절하다.

### ANSWER
B"
Reading Comprehension-317,Reading Comprehension,C,C,"이 글은 교육과 학문의 관계를 논하기 전에 먼저 ‘교육’이라는 개념 자체를 검토해야 한다고 주장합니다. 개념의 모호함을 피하기 위해서는 교육의 본질을 먼저 살펴보아야 한다는 점을 강조하고 있습니다. 따라서 글을 쓴 목적은 교육의 본질에 대한 검토를 주장하는 것입니다.

### ANSWER
C"
Reading Comprehension-318,Reading Comprehension,D,C,"이 글은 특정 해외 영화가 상영관과 관객을 독점하면서 한국영화가 상영 기회를 얻지 못하는 상황을 지적하고, 다양한 영화가 상영될 수 있는 환경을 만들기 위해 정부가 나서야 한다고 주장합니다. 특히 한국영화가 열악한 처지에 놓여 있음을 강조하며 이를 지원해야 한다는 논지를 펴고 있습니다. 따라서 글을 쓴 목적은 상대적으로 어려움을 겪는 한국영화를 지원하자는 주장입니다.

### ANSWER
C"
Reading Comprehension-319,Reading Comprehension,A,A,"㉠ '기우에 불과했음'은 '걱정할 필요가 없는 일이었음'을 뜻한다. 본문에서 소리가 영화의 예술적 가치를 손상시킬 것이라는 우려가 실제로는 근거 없었음이 드러났다. 따라서 '쓸데없는 걱정이었음'이 가장 알맞다.

### ANSWER
A"
Reading Comprehension-320,Reading Comprehension,B,A,"""판을 치다""는 어떤 현상이나 말이 사회 전반에 널리 퍼져 기세를 떨치는 것을 뜻하는 관용 표현입니다. 본문에서는 막말과 센말이 사회 전반에서 흔하게 사용되고 있음을 말하고 있습니다. 또한 부드러운 말로는 느낌이 전달되지 않아 더 자극적인 말을 쓰게 된다는 내용이 이어지므로, 이는 말이 널리 쓰이고 있음을 의미합니다. 따라서 ㉠의 의미로 가장 알맞은 것은 ""널리 쓰이다""입니다.

### ANSWER
A"
Reading Comprehension-321,Reading Comprehension,D,C,"### ANSWER
C"
Reading Comprehension-322,Reading Comprehension,A,A,"(가)는 공연 전체의 배경과 기대를 소개하는 도입부이다. (라)는 본 공연에 앞선 DJ의 사전 무대를 설명하므로 (가) 다음에 온다. (다)는 막이 열리고 김정운이 등장하여 본 공연이 시작되는 장면이다. (나)는 앙코르 무대와 마지막 곡을 다루므로 공연의 마지막 순서이다. 따라서 올바른 순서는 (가)-(라)-(다)-(나)이다.

### ANSWER
A"
Reading Comprehension-323,Reading Comprehension,B,B,"이 글은 금지 약물 문제를 근본적으로 해결하지 않고, 적은 벌금이나 출전 정지 같은 임시방편으로 넘기려는 태도를 비판하고 있습니다. 이는 문제를 회피하거나 사실을 덮으려는 행동을 뜻하는 ‘눈 가리고 아웅’과 가장 잘 어울립니다. 다른 속담들은 상황과 맞지 않습니다.

### ANSWER
B"
Standard Nomenclature-86,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-87,Standard Nomenclature,E,E,"총장(總長)은 ‘전체 길이’를 뜻하는 한자어로, 표준 전문 용어에서는 이를 순화한 ‘총길이’가 올바른 표현이다. 다른 보기들은 길이와 관련 없는 용어이거나 표준 전문 용어로 쓰이지 않는다. 따라서 문제에서 묻는 총장의 표준 전문 용어는 ‘총길이’이다.

### ANSWER
E"
Standard Nomenclature-88,Standard Nomenclature,B,E,"### ANSWER
E"
Standard Nomenclature-89,Standard Nomenclature,A,A,"차출하다는 특정 임무를 위해 사람을 가려 뽑아 보내는 의미로, 선택의 뜻이 포함된 ""뽑아내다""가 가장 적절한 표준 전문 용어입니다. ""보내다""는 선택의 의미가 없어 부적절하며, 나머지 보기는 뜻이 전혀 다릅니다.

### ANSWER
A"
Standard Nomenclature-90,Standard Nomenclature,D,D,"찌찌는 일상적이고 구어적인 표현으로, 표준 전문 용어는 ‘젖’입니다. 다른 보기들은 착유 행위나 미생물 등 다른 의미를 나타냅니다. 따라서 올바른 정답은 D입니다.

### ANSWER
D"
Standard Nomenclature-91,Standard Nomenclature,D,B,"집시 스커트는 길이가 긴 스커트로, 활동성을 위해 트임이 있는 형태를 말하므로 표준 전문 용어는 '트임치마'이다. 다른 보기는 속치마, 외래어 표기, 해조류 등으로 해당하지 않는다.

### ANSWER
B"
Standard Nomenclature-92,Standard Nomenclature,C,C,"지급 미필금은 아직 지급하지 않은 금액을 뜻하므로, 표준 전문 용어는 ‘미지급금’이다. 선지급은 미리 지급하는 것이고, 미지급은 상태를 나타내는 표현이다. 따라서 정답은 C이다.

### ANSWER
C"
Standard Nomenclature-93,Standard Nomenclature,E,E,"""주니어""는 영어 'junior'에서 온 외래어로, 표준 전문 용어로는 '청소년'이 올바른 표현이다. 다른 보기들은 의미상 전혀 관련이 없다. 따라서 정답은 E이다.

### ANSWER
E"
Rare Words-150,Rare Words,A,A,"'선바람'은 차려입고 나선 그대로의 차림새를 뜻하는 말입니다. 다른 보기들은 의미가 전혀 다릅니다. 따라서 정답은 '선바람'입니다.

### ANSWER
A"
Rare Words-151,Rare Words,A,A,"""한물""은 농산물이나 해산물이 제철에 한창 많이 나올 때를 뜻하는 단어입니다. 다른 선택지들은 해당 의미와 맞지 않습니다.

### ANSWER
A"
Rare Words-152,Rare Words,A,A,"""일머리""는 일을 해 나가는 방법이나 요령, 절차의 줄거리를 뜻하는 단어입니다. 다른 선택지들은 의미가 맞지 않으므로 정답은 A입니다.

### ANSWER
A"
