qid,license_name,subject,answer,pred,response
1701,한의사,내과학1,B,C,"### ANSWER
C"
1702,한의사,내과학1,E,E,"### ANSWER
E"
1703,한의사,내과학1,D,D,"### ANSWER
D"
1286,법무사,민사집행법,B,A,"### ANSWER
A"
1287,법무사,민사집행법,A,A,"### ANSWER
A"
1288,법무사,민사집행법,C,C,"### ANSWER
C"
1289,법무사,민사집행법,B,B,"### ANSWER
B"
1704,한의사,내과학1,B,B,"### ANSWER
B"
1705,한의사,내과학1,C,C,"### ANSWER
C"
1706,한의사,내과학1,B,B,"### ANSWER
B"
1707,한의사,내과학1,C,C,"### ANSWER
C"
1290,법무사,민사집행법,E,E,"### ANSWER
E"
1291,법무사,민사집행법,B,E,"### ANSWER
E"
1292,법무사,민사집행법,E,E,"### ANSWER
E"
1293,법무사,민사집행법,B,B,"### ANSWER
B"
1708,한의사,내과학1,B,B,"### ANSWER
B"
1709,한의사,내과학1,B,B,"### ANSWER
B"
1710,한의사,내과학1,C,C,"### ANSWER
C"
1711,한의사,내과학1,A,A,"### ANSWER
A"
1712,한의사,내과학1,B,B,"### ANSWER
B"
1713,한의사,내과학1,A,E,"### ANSWER
E"
1714,한의사,내과학1,A,A,"### ANSWER
A"
1715,한의사,내과학1,D,D,"### ANSWER
D"
396,공인노무사,경제학원론,D,,[EMPTY_RESPONSE]
397,공인노무사,경제학원론,B,B,"### ANSWER
B"
398,공인노무사,경제학원론,D,D,"생산함수 Q=√(2K+L)은 K와 L의 선형결합을 제곱근 취한 형태로, 등량곡선은 K=(Q²-L)/2로 기울기가 항상 -1/2인 직선(완전대체재적 성격)입니다. 이런 경우 한계기술대체율이 일정하므로, 등비용선의 기울기(요소가격비율)와 다르면 비용최소화는 모서리해(한 요소만 사용)에서 발생합니다.

### ANSWER
D"
399,공인노무사,경제학원론,C,C,"### ANSWER
C"
1294,법무사,민사집행법,E,E,"### ANSWER
E"
1295,법무사,민사집행법,B,A,"### ANSWER
A"
1296,법무사,민사집행법,E,C,"결론적으로, 부동산 인도 및 부당이득반환청구가 하나의 집행권원에 기초한 경우, 집행비용액확정결정이 없더라도 그 집행비용을 해당 강제경매절차에서 추심할 수 있다는 것이 대법원 판례의 취지이므로, C의 설명은 이와 반대로 서술되어 있어 옳지 않다.

### ANSWER
C"
1297,법무사,민사집행법,E,C,"### ANSWER
C"
1716,한의사,내과학1,E,E,"### ANSWER
E"
1717,한의사,내과학1,E,E,"### ANSWER
E"
1718,한의사,내과학1,E,E,"### ANSWER
E"
1719,한의사,내과학1,A,A,"### ANSWER
A"
1720,한의사,내과학1,A,A,"IgE 매개 제1형 과민반응(즉시형 과민반응)으로 히스타민과 류코트리엔이 유리되어 발생하는 대표적 질환은 기관지천식이다.

### ANSWER
A"
1721,한의사,내과학1,D,D,"### ANSWER
D"
1722,한의사,내과학1,D,D,"### ANSWER
D"
1723,한의사,내과학1,D,D,"### ANSWER
D"
400,공인노무사,경제학원론,B,B,"가격 하락 시 기펜재는 수요량이 감소하는 것이 특징이므로 ㄱ은 옳은 설명입니다. 완전보완재는 대체효과가 0이고 소득효과가 전체효과와 같으므로 ㄴ은 틀린 설명입니다. 열등재는 소득효과가 음(-)이지만 대체효과가 이를 상쇄할 수 있어 일반적으로 수요곡선이 우하향하며, 기펜재만이 예외적으로 우상향하므로 ㄷ도 틀린 설명입니다. 정상재는 대체효과와 소득효과가 모두 같은 방향으로 작용해 수요량을 증가시키므로 ㄹ은 옳은 설명입니다.

### ANSWER
B"
401,공인노무사,경제학원론,C,C,"Nash 균형을 찾기 위해 각 전략 조합에서 상대방 전략이 고정되었을 때 최선의 대응인지 확인합니다.

B국이 중간 보조금을 선택했을 때, A국의 보수는 높은(400), 중간(550), 낮은(300)이므로 A국의 최선 대응은 중간 보조금입니다.

A국이 중간 보조금을 선택했을 때, B국의 보수는 높은(300), 중간(500), 낮은(350)이므로 B국의 최선 대응은 중간 보조금입니다.

따라서 (중간, 중간) 전략 조합에서 양국 모두 이탈할 유인이 없으므로 이는 내쉬균형입니다.

### ANSWER
C"
402,공인노무사,경제학원론,C,C,"### ANSWER
C"
403,공인노무사,경제학원론,B,B,"거래량과 가격은 MAC_A=MAC_B 조건과 총방류권(100) 제약으로 구합니다.

Q_A+Q_B=100, 100−Q_A=120−Q_B=p 이므로 p=60, Q_A=40, Q_B=60.

초기 배분은 각각 50이므로 A는 10을 판매하고 B는 10을 구매합니다. 따라서 거래량은 10, 가격은 60입니다.

### ANSWER
B"
1298,법무사,민사집행법,C,C,"### ANSWER
C"
1299,법무사,민사집행법,B,B,"### ANSWER
B"
1300,법무사,민사집행법,D,D,"공유물분할판결에 따른 경매는 공유물 전부를 매각하여 대가를 분배하기 위한 형식적 경매로서, 지분경매를 전제로 한 민사집행법 제139조(다른 공유자에 대한 통지)가 적용되지 않는다는 것이 판례의 입장입니다. 따라서 D는 옳지 않은 설명입니다.

### ANSWER
D"
1301,법무사,민사집행법,C,C,"### ANSWER
C"
1724,한의사,내과학1,C,C,"### ANSWER
C"
1725,한의사,내과학1,C,C,"### ANSWER
C"
1726,한의사,내과학1,D,D,"### ANSWER
D"
1727,한의사,내과학1,E,E,"### ANSWER
E"
2646,세무사,세법학개론,D,,[EMPTY_RESPONSE]
2647,세무사,세법학개론,A,,[EMPTY_RESPONSE]
2648,세무사,세법학개론,A,,[EMPTY_RESPONSE]
2649,세무사,세법학개론,E,,[EMPTY_RESPONSE]
1728,한의사,내과학1,A,A,"### ANSWER
A"
1729,한의사,내과학1,C,C,"### ANSWER
C"
1730,한의사,내과학1,E,E,"### ANSWER
E"
1731,한의사,내과학1,D,D,"### ANSWER
D"
1302,법무사,민사집행법,E,B,"### ANSWER
B"
1303,법무사,민사집행법,B,B,"### ANSWER
B"
1304,법무사,민사집행법,E,E,"### ANSWER
E"
1305,법무사,민사집행법,C,C,"### ANSWER
C"
1732,한의사,내과학1,A,A,"### ANSWER
A"
1733,한의사,내과학1,C,C,"### ANSWER
C"
1734,한의사,내과학1,D,D,"### ANSWER
D"
1735,한의사,내과학1,E,E,"### ANSWER
E"
2650,세무사,세법학개론,E,E,"### ANSWER
E"
2651,세무사,세법학개론,B,C,"### ANSWER
C"
2652,세무사,세법학개론,B,C,"### ANSWER
C"
2653,세무사,세법학개론,E,E,"부가가치세 과세대상 여부를 검토하면: ㄱ은 대가관계 없는 회비·찬조비로 과세대상이 아니며, ㄴ은 면세재화라도 운반용역 자체는 별도의 과세용역이므로 과세대상, ㄷ은 골프장 입회금 중 반환하지 않는 부분은 실질적으로 용역제공의 대가로 보아 과세대상, ㄹ은 계약만료 후에도 실질적으로 임대용역을 계속 제공하고 소송에서 승소해 받은 임대료 상당액도 과세대상에 해당한다. 따라서 ㄴ, ㄷ, ㄹ이 과세대상이다.

### ANSWER
E"
404,공인노무사,경제학원론,C,C,"### ANSWER
C"
405,공인노무사,경제학원론,A,A,"효용함수가 콥-더글라스 형태이므로 X재 지출은 소득의 1/3, Y재 지출은 2/3이 됩니다. Py=2Px이므로 X=(1/3)I/Px, Y=(2/3)I/(2Px)=(1/3)I/Px로 두 수요량이 같아집니다. 따라서 소득 증가 시 증가분도 동일하고, 다른 선택지들은 콥-더글라스 특성상 성립하지 않습니다.

### ANSWER
A"
406,공인노무사,경제학원론,A,A,"### ANSWER
A"
407,공인노무사,경제학원론,A,A,"### ANSWER
A"
1736,한의사,내과학1,D,D,"### ANSWER
D"
1737,한의사,내과학1,B,B,"### ANSWER
B"
1738,한의사,내과학1,B,B,"### ANSWER
B"
1739,한의사,내과학1,E,E,"### ANSWER
E"
1740,한의사,내과학1,E,E,"### ANSWER
E"
1741,한의사,내과학1,C,C,"### ANSWER
C"
1742,한의사,내과학2,B,A,"### ANSWER
A"
1743,한의사,내과학2,C,C,"### ANSWER
C"
408,공인노무사,경제학원론,C,C,"### ANSWER
C"
409,공인노무사,경제학원론,A,A,"### ANSWER
A"
410,공인노무사,경제학원론,D,D,"조세부과 전 균형에서 Q=5, P=22(완전탄력적 수요이므로 소비자 가격은 22로 고정).

조세부과 후: 생산자가 받는 가격 = P-2, 새 공급함수 Q=1/2(P-2)-6. 소비자가격은 여전히 22이므로 Q=1/2(20)-6=4.

- A: 거래량 4 → 옳음
- B: 조세수입 = 2×4=8 → 옳음
- C: 생산자잉여 감소 = 25-16=9 → 옳음
- E: 완전탄력적 수요이므로 소비자가격 불변, 조세는 전부 생산자 부담 → 옳음
- D: 자중손실 = 생산자잉여 감소분(9) - 조세수입(8) = 1. 즉 자중손실(1)은 생산자잉여 감소분(9)과 일치하지 않음 → 틀림

### ANSWER
D"
411,공인노무사,경제학원론,E,E,"CPI(소비자물가지수)는 소비자가 구매하는 상품과 서비스 바스켓의 가격 변화를 측정하며, 여기에는 수입재의 가격도 포함됩니다. 환율 변화로 인한 수입재 가격 변동은 실제로 CPI에 반영되므로, ""반영되지 않는다""는 설명은 옳지 않습니다.

### ANSWER
E"
1744,한의사,내과학2,C,C,"### ANSWER
C"
1745,한의사,내과학2,A,D,"### ANSWER
D"
1746,한의사,내과학2,E,E,"### ANSWER
E"
1747,한의사,내과학2,D,D,"### ANSWER
D"
1306,법무사,민사집행법,E,D,"가장 옳지 않은 것은 확정일자를 갖춘 임차인들 사이의 우열관계와 선순위 가압류권자와의 관계에 대한 설명이 대법원 판례의 취지와 다르게 서술된 D입니다. 확정일자 임차인 상호간에는 순위에 따라 순차 배당되어야 하나, 선순위 가압류권자와의 관계에서는 채권액에 비례한 평등배당이 이루어지는 것이지, 임차인이 무조건 가압류권자에게 우선권을 주장할 수 없다는 설명 자체가 결론이 부정확하게 서술되어 있습니다.

### ANSWER
D"
1307,법무사,민사집행법,D,D,"민사집행법상 상계 관련 대법원 판례에 따르면, 피압류채권이 장래에 발생할 채권으로서 압류의 효력 발생 당시 아직 발생하지 않은 경우에도 위 상계적상에 관한 법리(자동채권이 수동채권보다 먼저 또는 동시에 변제기에 도달하는 경우 상계를 허용하는 법리)는 동일하게 적용됩니다. 따라서 D는 판례의 입장과 반대로 서술되어 가장 옳지 않은 설명입니다.

### ANSWER
D"
1308,법무사,민사집행법,D,D,"판례상 임금 등 채권의 최우선변제권은 원본채권에만 인정되고, 그 지연손해금 채권에는 인정되지 않는다고 보는 것이 대법원의 입장이다. D는 이와 반대로 지연손해금에도 최우선변제권이 인정된다고 서술하고 있어 옳지 않다.

### ANSWER
D"
1309,법무사,부동산등기법,B,D,"### ANSWER
D"
1748,한의사,내과학2,D,D,"### ANSWER
D"
1749,한의사,내과학2,A,A,"### ANSWER
A"
1750,한의사,내과학2,B,B,"### ANSWER
B"
1751,한의사,내과학2,C,C,"### ANSWER
C"
412,공인노무사,경제학원론,D,D,"D는 예상치 못한 인플레이션이 발생하면 채무자에게 이익을 주고 채권자에게 손해를 주는 것이 옳은 설명이므로, 제시된 내용은 반대로 되어 있어 틀린 설명입니다.

### ANSWER
D"
413,공인노무사,경제학원론,B,B,"### ANSWER
B"
414,공인노무사,경제학원론,E,E,"### ANSWER
E"
415,공인노무사,경제학원론,E,E,"### ANSWER
E"
1752,한의사,내과학2,E,E,"### ANSWER
E"
1753,한의사,내과학2,A,A,"### ANSWER
A"
1754,한의사,내과학2,E,E,"### ANSWER
E"
1755,한의사,내과학2,D,B,"### ANSWER
B"
1310,법무사,부동산등기법,C,A,"### ANSWER
A"
1311,법무사,부동산등기법,C,D,"### ANSWER
D"
1312,법무사,부동산등기법,D,D,"### ANSWER
D"
1313,법무사,부동산등기법,D,C,"농지법상 농지에 대한 시효취득 소유권이전등기시에도 농지취득자격증명이 필요하다는 것이 대법원 판례의 입장이므로, 이를 불필요하다고 서술한 C가 옳지 않다.

### ANSWER
C"
1756,한의사,내과학2,A,A,"### ANSWER
A"
1757,한의사,내과학2,E,E,"### ANSWER
E"
1758,한의사,내과학2,D,D,"### ANSWER
D"
1759,한의사,내과학2,A,A,"### ANSWER
A"
416,공인노무사,경제학원론,A,A,"먼델-플레밍 모형에서 고정환율제, 완전한 자본이동성 하에서:
- ㄱ: 정부지출 증가 시 IS곡선이 우측이동, 이자율 상승압력으로 자본유입 발생, 환율유지를 위해 정부가 개입하여 통화량이 증가하고 결국 국민소득이 증가함 - 옳음
- ㄴ: 정부지출 증가로 이자율 상승압력이 발생하면 자본유입이 일어나 환율하락(자국화폐 강세)압력이 생기고, 고정환율 유지를 위해 정부가 외환을 매입하여 외환보유고가 증가함 - 옳음
- ㄷ: 고정환율제에서는 통화정책이 무력화됨(완전한 자본이동성 하에서 통화량 증가는 외환보유고 감소로 상쇄됨) - 틀림
- ㄹ: 평가절상은 수출가격 상승, 수입가격 하락으로 순수출을 감소시킴 - 틀림

### ANSWER
A"
417,공인노무사,경제학원론,B,B,"정부지출승수 = 1/(1-0.8) = 5 → ㄱ 옳음. 조세승수 = -0.8/(1-0.8) = -4 → ㄴ 틀림. 균형소득 Y = 0.8Y - 60 + 300 + 200 → Y = 2200으로 완전고용소득(2000)보다 크므로 확장갭이 존재 → ㄷ 틀림. 총생산갭 = |2200-2000| = 200 → ㄹ 옳음.

### ANSWER
B"
418,공인노무사,경제학원론,E,E,"균제상태에서 K, Y는 유효노동 성장률(n+g=2%)로 성장하고, 유효노동 1단위당 변수들은 0% 성장합니다. 노동자 1인당 생산량(Y/L)은 2-(-3)=5%로 맞습니다. 그러나 노동자 1인당 자본량(K/L)도 같은 논리로 2-(-3)=5%가 되어야 하므로, 3%라는 것은 틀렸습니다.

### ANSWER
E"
419,공인노무사,경제학원론,D,D,"### ANSWER
D"
1314,법무사,부동산등기법,B,B,"### ANSWER
B"
1315,법무사,부동산등기법,C,D,"### ANSWER
D"
1316,법무사,부동산등기법,E,D,"### ANSWER
D"
1317,법무사,부동산등기법,D,D,"### ANSWER
D"
2654,세무사,세법학개론,D,D,"### ANSWER
D"
2655,세무사,세법학개론,E,E,"### ANSWER
E"
2656,세무사,세법학개론,E,E,"### ANSWER
E"
2657,세무사,세법학개론,D,D,"이 문제는 임대료(실제 수령액)와 간주임대료를 각각 계산해야 합니다.

**1) 임대료(월세) 합계**
- 1층: 5,000,000원 × 6개월(7~12월) = 30,000,000원
- 2층: 3,000,000원 × 6개월(7~12월) = 18,000,000원
- 3층: 1,000,000원 × 2개월(7~8월, 계약종료 8.15) = 2,000,000원
→ 합계 = 50,000,000원

**2) 간주임대료 (보증금 × 임대일수 × 3.5% / 366)**
- 1층: 91,500,000 × 184 × 0.035 / 366 = 1,610,000원
- 2층: 45,750,000 × 184 × 0.035 / 366 = 805,000원
- 3층: 30,500,000 × 45 × 0.035 / 366 = 131,250원
→ 합계 = 2,546,250원

**과세표준 총액 = 50,000,000 + 2,546,250 = 52,546,250원**

### ANSWER
D"
1318,법무사,부동산등기법,D,E,"### ANSWER
E"
1319,법무사,부동산등기법,D,D,"### ANSWER
D"
1320,법무사,부동산등기법,C,D,"### ANSWER
D"
1321,법무사,부동산등기법,B,C,"### ANSWER
C"
1760,한의사,내과학2,C,C,"### ANSWER
C"
1761,한의사,내과학2,C,C,"### ANSWER
C"
1762,한의사,내과학2,B,E,"### ANSWER
E"
1763,한의사,내과학2,E,E,"### ANSWER
E"
420,공인노무사,경제학원론,B,B,"IS-LM 모형에서 LM곡선이 수직선이면 화폐수요가 이자율에 대해 완전 비탄력적임을 의미합니다. 이 경우 확장적 재정정책으로 IS곡선이 우측으로 이동해도 이자율만 상승하고 국민소득은 변하지 않아 완전한 구축효과가 나타납니다. 나머지 선택지들은 유동성함정, 피구효과, IS-LM 형태에 대한 설명이 부정확합니다.

### ANSWER
B"
421,공인노무사,경제학원론,D,D,"### ANSWER
D"
422,공인노무사,경제학원론,C,C,"### ANSWER
C"
423,공인노무사,경제학원론,E,E,"### ANSWER
E"
424,공인노무사,경제학원론,D,D,"B국에서 X재의 노동투입량은 4, Y재는 6이므로 Px/Py = 4/6 = 2/3이 되어야 합니다. 즉, X재의 Y재에 대한 상대가격은 2/3이지 3/2이 아닙니다. 따라서 D가 옳지 않은 설명입니다.

### ANSWER
D"
425,공인노무사,경제학원론,C,C,"### ANSWER
C"
426,공인노무사,경제학원론,A,A,"잠재GDP 1,500을 달성하기 위해 IS-LM 균형에서 G를 300에서 60으로 낮춰야 하며, 이는 80% 감소에 해당합니다.

### ANSWER
A"
427,공인노무사,경제학원론,D,D,"단기 필립스곡선에서 β가 클수록 곡선이 더 가팔라져 인플레이션을 낮추기 위한 실업률 증가가 작아지므로 오히려 희생비율은 작아집니다(ㄱ 틀림). 유가상승 등 공급충격은 ν_t>0으로 곡선을 상방 이동시키므로 ㄴ은 옳습니다. 오쿤의 법칙(실업률↓ ⇔ 총생산↑)과 결합하면 인플레이션과 총생산 사이에 양의 관계가 도출되므로 ㄷ도 옳습니다. 기대인플레이션이 고정된 상태에서 인플레이션을 낮추려면 실업률이 상승해야 하므로 ㄹ도 옳습니다.

### ANSWER
D"
1764,한의사,내과학2,E,E,"심한 수족냉증(0.5°C 차이), 설사, 식욕저하와 함께 엉덩이 부위 발달·가슴 부위 취약이라는 체형적 특징은 소음인(少陰人) 체질의 전형적 특징입니다. 소음인은 비위(脾胃)의 양기가 약해 속이 차가운 경향이 있으며, 이런 심한 이한(裏寒) 증상(설사, 냉증)이 동반될 때는 오수유와 부자를 포함한 강한 온리(溫裏) 처방이 필요합니다.

### ANSWER
E"
1765,한의사,내과학2,B,C,"### ANSWER
C"
1766,한의사,내과학2,E,D,"### ANSWER
D"
1767,한의사,내과학2,B,D,"### ANSWER
D"
1322,법무사,부동산등기법,B,C,"한국 등기법상 부기등기 여부를 검토하면:

- ㄱ. 소유권 외의 권리를 목적으로 하는 권리에 관한 등기(예: 전세권에 대한 저당권) → **부기등기** (O)
- ㄴ. 소유권에 대한 처분제한 등기 → 주등기 (X)
- ㄷ. 이해관계인의 승낙이 없는 권리변경등기 → 승낙이 없으므로 주등기로 처리 (X)
- ㄹ. 신탁등기 → **부기등기** (O)
- ㅁ. 가등기에 의한 본등기 → 가등기와 동일한 순위번호를 가지는 주등기 형식 (X)
- ㅂ. 일부 말소된 경우의 말소회복등기(일부말소회복) → **부기등기** (O)

따라서 부기등기에 해당하는 것은 ㄱ, ㄹ, ㅂ으로 총 3개이다.

### ANSWER
C"
1323,법무사,부동산등기법,D,B,"### ANSWER
B"
1324,법무사,부동산등기법,D,B,"부동산등기 실무상 근저당권의 기초가 되는 기본계약상 채권자지위 양도(계약인수)를 원인으로 근저당권이전등기를 신청하는 경우, 등기원인증서인 계약양도계약서에 채무자의 표시나 날인이 반드시 있어야 하는 것은 아니라는 것이 등기예규·선례의 태도입니다. 물상보증인의 승낙은 불요하며, 확정 전에는 피담보채권 자체가 아닌 계약상의 지위가 이전되는 것이므로 E와 같이 ""피담보채권""의 양도를 이유로 등기신청할 수 있다는 표현은 부정확합니다.

### ANSWER
B"
1325,법무사,부동산등기법,C,C,"가압류등기의 말소등기(ㄱ)는 법원의 촉탁에 의해 이루어지므로 당사자가 공동으로 신청할 수 없습니다. 미등기 건물의 소유권보존등기(ㄷ)는 부동산등기법상 원칙적으로 소유자의 단독신청 사항이므로 甲과 乙이 공동으로 신청할 수 없고, 이 경우 乙은 甲을 대위하여 신청해야 합니다. 반면 공동신청에 의한 등기의 경정등기(ㄴ)와 제한물권의 말소회복등기(ㄹ)는 등기권리자와 등기의무자의 공동신청이 가능합니다.

### ANSWER
C"
428,공인노무사,경제학원론,A,A,"### ANSWER
A"
429,공인노무사,경제학원론,E,E,"E는 근로외소득(A) 증가가 대체효과를 유발한다고 설명하는데, A의 변화는 소득효과만 발생시키고 대체효과는 없으므로 옳지 않은 설명입니다.

### ANSWER
E"
430,공인노무사,경제학원론,E,E,"E

### ANSWER
E"
431,공인노무사,경제학원론,E,E,"### ANSWER
E"
1326,법무사,부동산등기법,D,D,"### ANSWER
D"
1327,법무사,부동산등기법,C,B,"### ANSWER
B"
1328,법무사,부동산등기법,A,A,"### ANSWER
A"
1329,법무사,부동산등기법,D,D,"공동저당 대위등기는 민법 제368조 제2항에 의해 선순위저당권자를 등기의무자, 차순위저당권자를 등기권리자로 하여 공동신청하지만, (4)에 기록할 ""채무자""는 등기의무자(박강남)가 아니라 원래 근저당권의 채무자인 ""김서초""를 기록해야 한다. 등기의무자와 채무자는 별개의 개념이므로 D는 옳지 않다.

### ANSWER
D"
432,공인노무사,경제학원론,E,E,"### ANSWER
E"
433,공인노무사,경제학원론,D,D,"### ANSWER
D"
434,공인노무사,경제학원론,D,D,"### ANSWER
D"
435,공인회계사,경영학,C,C,"### ANSWER
C"
436,공인회계사,경영학,B,B,"### ANSWER
B"
437,공인회계사,경영학,C,C,"명목집단법(c)은 토론을 제한하는 특징이 맞고, 불공정성 해소 방법으로 준거인물 변경(b)도 타당합니다. a는 X이론이 아닌 Y이론의 가정이며, d는 분배적 공정성이 아닌 절차적 공정성에 대한 설명이므로 옳지 않습니다.

### ANSWER
C"
438,공인회계사,경영학,D,D,"### ANSWER
D"
439,공인회계사,경영학,E,E,"### ANSWER
E"
1768,한의사,내과학2,C,C,"### ANSWER
C"
1769,한의사,내과학2,A,D,"한의학적 사상체질 관점에서, ""살집이 견실하고 용모와 말하는 기운이 의젓하다""는 표현은 태음인의 전형적 체형과 기상을 나타냅니다. 만성 피로, 집중력 저하, 수면장애, 소화불량(더부룩함), 묽은 변 등은 태음인의 간대폐소(肝大肺小) 체질에서 나타나는 전형적 증상 패턴과 부합하며, 이에 대한 대표 처방은 열다한소탕입니다.

### ANSWER
D"
1770,한의사,내과학2,D,D,"### ANSWER
D"
1771,한의사,내과학2,A,E,"### ANSWER
E"
1772,한의사,내과학2,A,D,"### ANSWER
D"
1773,한의사,내과학2,D,D,"### ANSWER
D"
1774,한의사,침구학,B,B,"### ANSWER
B"
1775,한의사,침구학,D,D,"### ANSWER
D"
440,공인회계사,경영학,A,A,"### ANSWER
A"
441,공인회계사,경영학,D,D,"### ANSWER
D"
442,공인회계사,경영학,E,E,"### ANSWER
E"
443,공인회계사,경영학,D,D,"### ANSWER
D"
1776,한의사,침구학,C,C,"### ANSWER
C"
1777,한의사,침구학,D,D,"### ANSWER
D"
1778,한의사,침구학,C,C,"### ANSWER
C"
1779,한의사,침구학,E,E,"### ANSWER
E"
444,공인회계사,경영학,C,C,"### ANSWER
C"
445,공인회계사,경영학,A,A,"### ANSWER
A"
446,공인회계사,경영학,B,B,"### ANSWER
B"
447,공인회계사,경영학,D,D,"### ANSWER
D"
1780,한의사,침구학,D,B,"### ANSWER
B"
1781,한의사,침구학,C,C,"### ANSWER
C"
1782,한의사,침구학,C,C,"### ANSWER
C"
1783,한의사,침구학,D,D,"### ANSWER
D"
1784,한의사,침구학,E,E,"매선요법은 실(선)과 같은 의료용 물질을 체내에 삽입하여 지속적인 자극을 주는 치료법으로, 반복적으로 악화되는 만성 통증에 지속적 효과를 주기 위해 사용됩니다.

### ANSWER
E"
1785,한의사,침구학,A,A,"### ANSWER
A"
1786,한의사,침구학,B,B,"### ANSWER
B"
1787,한의사,침구학,E,E,"수술 부위가 오래 아물지 않고 짓무르는 경우는 양기 부족으로 인한 만성 창양(瘡瘍)에 해당하며, 이런 경우 부자(附子)를 사용한 격부자구가 양기를 도와 상처 치유를 촉진하는 데 적합한 간접구법입니다.

### ANSWER
E"
2658,세무사,세법학개론,C,C,"주어진 자료를 분석하면:

**직접귀속분**
- 상품 포장지(음식점업 전용): 7,000,000×10% = 700,000원 공제
- 냉장고(정육점업 전용): 불공제
- 배송료(사용처 구분 가능): 음식점업 70회분(700,000원)×10% = 70,000원 공제, 정육점업 30회분 불공제

→ 직접귀속 공제세액 = 700,000 + 70,000 = **770,000원**

**공통매입세액(임차료+전기료=12,000,000원, VAT 1,200,000원)**
확정신고 시에는 해당 과세기간(1월~6월) 전체 공급가액 비율로 안분해야 함.
- 전체 과세기간 과세비율 = 6억/(6억+14억) = 30%
- 4~6월 공통매입세액 공제액 = 1,200,000×30% = **360,000원**

**예정신고기간 공통매입세액 정산(재계산)**
- 예정신고 시 공제액: 1,000,000-600,000=400,000원 (당시 비율 40%)
- 확정신고 시 전체기간 비율(30%) 적용 재계산액: 1,000,000×30%=300,000원
- 차이(추가 불공제 전환): 400,000-300,000=100,000원 → 확정신고 시 차감

**최종 공제세액**
770,000 + 360,000 - 100,000 = **1,030,000원**

### ANSWER
C"
2659,세무사,세법학개론,B,,[EMPTY_RESPONSE]
2660,세무사,세법학개론,C,C,"### ANSWER
C"
2661,세무사,세법학개론,B,B,"### ANSWER
B"
1788,한의사,침구학,D,D,"### ANSWER
D"
1789,한의사,침구학,B,B,"### ANSWER
B"
1790,한의사,침구학,B,B,"### ANSWER
B"
1791,한의사,침구학,B,B,"### ANSWER
B"
448,공인회계사,경영학,C,C,"### ANSWER
C"
449,공인회계사,경영학,E,E,"### ANSWER
E"
450,공인회계사,경영학,A,A,"### ANSWER
A"
451,공인회계사,경영학,A,E,"### ANSWER
E"
1792,한의사,침구학,A,A,"### ANSWER
A"
1793,한의사,침구학,C,C,"환자는 1년 전 우측 가슴 외상 후 첫 번째 갈비뼈 부정유합이 있으며, 차렷 자세(어깨를 뒤로 젖히는 동작)에서 요골동맥 박동이 약해지는 것은 쇄골과 첫 번째 갈비뼈 사이 공간이 좁아져 나타나는 늑쇄증후군의 대표적인 유발검사(military brace test)입니다.

### ANSWER
C"
1794,한의사,침구학,D,D,"### ANSWER
D"
1795,한의사,침구학,A,A,"### ANSWER
A"
1796,한의사,침구학,A,A,"### ANSWER
A"
1797,한의사,침구학,D,D,"### ANSWER
D"
1798,한의사,침구학,B,B,"### ANSWER
B"
1799,한의사,침구학,E,E,"### ANSWER
E"
2662,세무사,세법학개론,D,E,"### ANSWER
E"
2663,세무사,회계학개론,C,C,"### ANSWER
C"
2664,세무사,회계학개론,B,C,"### ANSWER
C"
2665,세무사,회계학개론,A,A,"투자활동 현금흐름 계산: 취득 시 현금유출 ₩100,000, 처분 시 현금유입 ₩70,000(장부금액 ₩60,000 + 처분이익 ₩10,000)이 발생하여 순효과는 ₩30,000의 순현금흐름 변동으로 나타난다.

### ANSWER
A"
1800,한의사,침구학,A,A,"### ANSWER
A"
1801,한의사,침구학,E,E,"### ANSWER
E"
1802,한의사,침구학,A,A,"### ANSWER
A"
1803,한의사,침구학,C,C,"### ANSWER
C"
1804,한의사,침구학,B,B,"### ANSWER
B"
1805,한의사,침구학,D,D,"### ANSWER
D"
1806,한의사,침구학,C,C,"### ANSWER
C"
1807,한의사,침구학,A,A,"A

### ANSWER
A"
1808,한의사,침구학,E,E,"### ANSWER
E"
1809,한의사,침구학,C,C,"### ANSWER
C"
1810,한의사,침구학,B,A,"### ANSWER
A"
1811,한의사,침구학,A,A,"### ANSWER
A"
1812,한의사,침구학,C,C,"### ANSWER
C"
1813,한의사,침구학,B,B,"### ANSWER
B"
1814,한의사,보건의약관계법규,A,A,"### ANSWER
A"
1815,한의사,보건의약관계법규,A,A,"### ANSWER
A"
1330,법무사,부동산등기법,E,D,"### ANSWER
D"
1331,법무사,부동산등기법,E,E,"### ANSWER
E"
1332,법무사,부동산등기법,C,E,"회사의 합병은 포괄승계에 해당하여 등기신청 시 토지거래허가증이 필요하지 않지만, 회사의 분할은 특정 재산의 개별적 이전에 해당하므로 분할을 원인으로 하는 소유권이전등기 신청 시에도 토지거래허가 대상 토지인 경우에는 허가증을 첨부해야 합니다. 따라서 ""회사분할을 원인으로 하는 소유권이전등기 신청의 경우에는 토지거래허가증이 필요없다""는 설명은 옳지 않습니다.

### ANSWER
E"
1333,법무사,부동산등기법,B,,[EMPTY_RESPONSE]
1816,한의사,보건의약관계법규,C,C,"### ANSWER
C"
