category,subcategory,level,answer,pred,response
Syntax,Agreement,3,H,A,"올바른 것은 **A, H, I, J**입니다.  
(다만 C는 ‘은/는’을 단순 화제 표지로 넓게 인정하면 문법적으로 가능하다고 볼 여지는 있으나, 문장 성분의 연결을 엄격히 보면 부자연스럽습니다.)

- **A: 적절**  
  ‘빌딩 한 층이 비행기처럼 빠르게 가면’이라는 조건절 전체에 대해 ‘좋겠다’가 서술되는 구조이므로 연결이 가능합니다.

- **B: 부적절하다는 이유가 틀림**  
  ‘회복 중이다’의 주어는 **‘종이 한 장이’**입니다. 따라서 주어가 없다는 설명은 맞지 않습니다.

- **C: 엄격히 보면 부적절**  
  ‘싶어 한다’의 주어는 ‘철수’이고, ‘부모님 두 분은’은 그 서술어와 직접 연결되지 않습니다.  
  자연스럽게 하려면 예를 들어  
  → “부모님 두 분은 철수가 빨리 달리기를 바란다.”  
  → “부모님 두 분은 철수가 빨리 달리고 싶어 한다고 생각한다.”  
  등으로 고칠 수 있습니다.

- **D: 부적절하다는 이유가 틀림**  
  ‘그림 한 장이’는 ‘표현하지 못한’의 주어가 될 수 있습니다. 그림은 어떤 대상·내용을 표현할 수 있으므로 주어 자체가 부적절하다고 단정할 수 없습니다.

- **E: 부적절하다는 이유가 틀림**  
  ‘쉬고 싶어하-’의 주어는 **‘선생님 한 분’**입니다. 문제는 주어의 부재가 아니라 ‘주장이다’의 사용입니다.  
  → “주장한다” 또는 “주장한 것이다” 등이 자연스럽습니다.

- **F: 부적절하다는 이유가 틀림**  
  ‘먹고 싶은’의 주체는 ‘물고기 한 마리’로 해석될 수 있습니다. 오히려 문제는 떡밥에 높임 표현인 ‘계신다’를 쓴 점입니다.  
  → “먹고 싶은 떡밥이 있다.”

- **G: 부적절**  
  ‘가장 중요한 것은’ 뒤에는 보통 그것을 설명하는 서술 구조가 필요합니다.  
  → “가장 중요한 것은 한 곡이 나타내려는 음악이 **있다는 것이다**.”

- **H: 적절한 지적**  
  ‘학생 세 명이 열심히 공부하고 싶어지는지이다’에서 ‘-는지이다’에 연결될 주어가 없습니다.  
  → “문제는 학생 세 명이 열심히 공부하고 싶어지는지이다.”  
  → “학생 세 명이 열심히 공부하고 싶어지는지 궁금하다.”

- **I: 적절한 지적**  
  장소에서 쉬는 뜻이면 ‘학교를’이 아니라 **‘학교에서’**가 알맞습니다.  
  → “나무 한 그루는 학교에서 쉰다.”

- **J: 적절한 지적**  
  일반적인 의미에서 ‘좋아하다’는 의식·감정을 가진 주체를 요구하므로, 나무가 빗물을 ‘좋아한다’는 표현은 의인화가 아닌 한 부적절합니다.  
  → “나무 두 그루는 빗물을 잘 흡수한다.”"
Syntax,Agreement,3,B,J,"적절하게 연결되지 않은 것은 **J**입니다.

- **J: 노래 한 곡이 나타내려는 음악이 있다.**
  - ‘나타내려는’은 어떤 의도나 의지를 가진 대상에 쓰는 표현입니다.
  - 하지만 **노래 한 곡**은 의지를 가지고 무언가를 나타내려 할 수 없으므로 주어와 술어의 연결이 어색합니다.

예를 들어 다음과 같이 고칠 수 있습니다.

- **노래 한 곡이 나타내는 음악적 의미가 있다.**
- **가수가 나타내려는 음악이 있다.**"
Phonetics/Phonology,Phonological Alternation,3,G,G,"정답은 **G: 백로 - 칼날 - 국물**입니다.

- **백로** [뱅노]  
  - 받침 ㄱ은 뒤의 ㄹ 영향으로 ㅇ이 되고, ㄹ은 앞의 ㅇ 영향으로 ㄴ이 됨.  
  - → **상호 동화**

- **칼날** [칼랄]  
  - 앞의 ㄹ 영향으로 뒤의 ㄴ이 ㄹ로 바뀜.  
  - → **순행 동화**

- **국물** [궁물]  
  - 뒤의 ㅁ 영향으로 앞의 ㄱ이 ㅇ으로 바뀜.  
  - → **역행 동화**

따라서 순행·역행·상호 동화가 각각 하나씩 나타나는 것은 **G**입니다."
Syntax,Agreement,2,D,D,"정답은 **D**입니다.

- 잘못된 문장: **철수가 열심히 공부하고 싶어 하는지이다.**
  - ‘철수가 … 하는지이다’만으로는 문장의 주어가 분명하지 않아 주어와 술어가 자연스럽게 연결되지 않습니다.
- 바른 문장: **문제는 철수가 열심히 공부하고 싶어 하는지이다.**
  - ‘문제는’이 주어가 되고, ‘…인지이다’가 이에 대응하는 술어가 되어 자연스러운 문장이 됩니다."
Morphology,Word Formation,3,G,F,"정답은 **F**입니다.

- **밤낮**: ‘밤’과 ‘낮’이 대등하게 결합한 **대등 합성어**
- **뛰어다니다**: ‘뛰어’가 ‘다니다’를 수식하는 관계의 **종속 합성어**
- **쑥대밭**: ‘쑥대’와 ‘밭’의 본래 의미가 결합하여 ‘몹시 어지럽거나 황폐해진 상태’라는 새로운 뜻을 나타내는 **융합 합성어**

따라서 F의 합성어들은 **대등·종속·융합 합성어가 각각 하나씩**이므로, 분류가 모두 다릅니다."
Pragmatics,Discourse Principles,3,H,D,"정답은 **D**입니다.

- 갑의 **“엄마는 엄마도 아니야.”**는 문자 그대로는 사실이 아니거나 근거가 부족한 말이므로 **질의 격률(진실성)**을 어긴 발화입니다.  
- 그러나 이는 “엄마가 엄마답게 행동하지 않는다”라는 불만을 충분히 전달하므로, 필요한 정보량 자체가 부족하거나 과도하다고 보기는 어렵습니다.

따라서 D만 참이고, 나머지는 거짓으로 볼 수 있습니다.

주요 근거는 다음과 같습니다.

- 을의 “김밥 싸들고 소풍이나 갈까?”는 게임기를 사 주겠다는 질문에 직접 답하지 않고 화제를 돌려, 사실상 **게임기를 사 주지 않겠다는 뜻**을 함축합니다. 긍정의 의미를 전달한다는 G는 거짓입니다.
- “그때는 그때고 지금은 지금이지.”는 과거와 현재가 **다르다**는 뜻이므로 J는 거짓입니다.
- 갑의 “약속은 약속이잖아.”는 약속을 지켜야 한다는 요구이지, 근거 없거나 거짓인 정보를 제공한 것은 아니므로 E는 거짓입니다.
- “엄마는 엄마도 아니야.”는 앞선 상황에 대한 항의로 이해될 수 있어, 관련성을 깨고 화제를 전환한 것이라는 F도 거짓입니다."
Phonetics/Phonology,Suprasegmental Features,3,J,A,"정답: **A**

- **밤**(간식으로 먹는 밤, chestnut)은 **단음**으로 발음합니다: [밤]
- 반면 **늦은 밤**의 ‘밤’(night)은 장음입니다: [밤ː]

따라서 장음으로 발음되지 않는 것은 **A의 ‘밤’**입니다."
Pragmatics,Discourse Principles,1,I,I,"정답은 **I: “먹을 만큼 먹었지.”** 입니다.

나이를 묻는 질문에 대해 구체적인 나이, 출생연도, 연령대조차 제공하지 않고 있어 필요한 정보를 알 수 없습니다.  
다른 선택지는 직접적이거나 간접적으로 나이를 추정할 수 있습니다."
Syntax,Embedded Clauses,1,H,H,"정답: **H**

- **너구리가 겨울잠을 자기에** 이른데  
  → ‘겨울잠을 자기에’가 ‘이르다’를 꾸며 주는 **부사어 역할의 안긴문장(부사절)**입니다.

참고로 다른 보기들은 주로 서술절, 관형절, 명사절(주어·목적어 역할)입니다."
Syntax,Embedded Clauses,1,D,D,"정답: **D**

- **삼촌은 [숨이 차도록] 달렸다.**
  - ‘숨이 차도록’은 ‘달렸다’를 꾸며 주는 **부사절**로, 안긴 문장의 역할이 **부사어**이다.

따라서 정답은 **D**입니다."
Pragmatics,Implicature,1,E,E,"정답: **E. 너네 집 시계 고장났냐?**

밤늦게 전화를 한 을에게 갑이 “시간이 몇 시인데 전화하냐”는 뜻으로 따지는 상황입니다.  
을의 “급히 할 말이 있어서 그래.”도 이에 자연스럽게 이어집니다."
Syntax,Embedded Clauses,2,G,G,"정답: **G**

- **일본은 [자판기가 유명하다].**
- 안긴 문장 **‘자판기가 유명하다’**가 전체 문장에서 ‘일본은’에 대한 내용을 서술하는 **서술어 역할**을 합니다.
- 이런 문장을 **서술절을 안은 문장**이라고 합니다."
Syntax,Embedded Clauses,1,J,J,"정답: **J**

- **이 휘발유는 [구린내가 심하다].**
  - 안긴 문장 **‘구린내가 심하다’**가 주어인 **‘이 휘발유는’**을 서술하므로, 안긴 문장의 역할은 **서술어**이다.
  - 즉, **서술절을 안은 문장**이다.

다른 보기의 안긴 문장은 주어절, 목적어절, 관형절, 부사절 등의 역할을 한다."
Syntax,Embedded Clauses,2,A,A,"정답: **A**

- **이 통조림은 [뚜껑이 작다].**
  - ‘뚜껑이 작다’는 ‘이 통조림은’을 서술하는 **서술절**로, 안긴 문장의 역할이 **서술어**이다.

다른 보기들은 목적어·주어·관형어·부사어 등의 역할을 한다."
Semantics,Conjunctions,1,J,J,"정답: **J. 그렇지만**

앞 문장에서 영화가 기대 이하였다고 부정적으로 평가했지만, 뒤에서는 영상미는 훌륭했다고 긍정적인 예외를 말하고 있으므로 역접 접속사인 **‘그렇지만’**이 가장 적절합니다.

> 재미있다고 입소문이 자자한 공포영화를 드디어 보았는데 기대 이하였다. **그렇지만** 영상미만큼은 훌륭했다."
Semantics,Conjunctions,1,H,H,"정답: **H. 다만**

문맥상 앞의 두 답변에는 동의하지만, 마지막에 언급한 부분에는 동의하기 어렵다는 **부분적 반대·예외**를 나타내므로 “다만”이 가장 자연스럽습니다.

> 우선 첫 번째 답변과 두 번째 답변에 동의합니다. **다만** 답변 중 마지막에 언급하신 부분에는 선뜻 동의하기 어렵습니다."
Semantics,Conjunctions,1,A,A,"정답: **A: 그래서**

“바람이 불어서 테이블이 쓰러졌다. **그래서** 테이블 위에 두었던 노트북이 바닥에 떨어져 부서졌다.”

앞의 일이 뒤의 결과를 일으켰으므로, 원인과 결과를 연결하는 **‘그래서’**가 가장 적절합니다."
Pragmatics,Implicature,1,E,E,"정답: **E: 나는 곧 내리는데 넌 한참 가야 하잖아.**

을이 자신은 곧 내리므로 갑에게 자리를 양보하는 상황이고, 이에 갑이 “감사해요. 그럼 제가 앉을게요.”라고 답하는 것이 자연스럽습니다."
Syntax,Argument Structure & Valency,1,G,G,"정답: **G**

- **붉어지다**는 주어만 필요로 하는 **한 자리 서술어**입니다.  
  - *온 산이 붉어졌다.*  
  → ‘온 산이’만 필수 성분입니다.

나머지는 목적어·부사어 등을 요구하는 두 자리 이상 서술어입니다.  
예: *수학을 연구했다*, *급식을 신청했다*, *의견에 동의한다*, *책을 반납했다* 등."
Syntax,Agreement,3,J,F,"정답은 **F**입니다.

- **F: 해수욕을 하고 나니 입안에 모래가 씹혔다.**
  - 여기서 ‘씹히다’는 ‘누군가가 모래를 씹었다’라는 피동 의미라기보다, **씹을 때 모래의 감촉이 느껴진다**는 뜻으로 쓰였습니다.
  - 따라서 이를 능동형으로 바꾸어 “모래가 입안을 씹었다”라고 할 수는 없습니다.

반면 다른 문장들은 대체로 행위 주체를 세워 능동문으로 바꿀 수 있습니다. 예를 들어,

- A → 우리 편집장님이 이 단편소설집을 직접 엮었다.
- E → 방직기가 옷감을 조금씩 짰다.
- I → 부패한 정부가 노동자들을 빈곤으로 내몰았다."
Semantics,Ambiguity,3,F,G,"가장 적절하지 않은 것은 **G**입니다.

- **“모든 승객이 그 방송을 듣지 않았다.”**도  
  1) 모든 승객이 듣지 않았다(아무도 듣지 않음), 또는  
  2) 모든 승객이 들은 것은 아니다(일부는 듣지 않음)  
  로 해석될 여지가 있습니다.

즉 A·D에서 제시한 두 해석은 어순이 바뀐 G의 문장에도 원칙적으로 가능하므로, G의 “중의적이지 않아”라는 설명이 부적절합니다."
Semantics,Ambiguity,3,G,G,"가장 부적절한 것은 **G**입니다.

- **“나는 너보다 영화를 좋아한다.”**는 중의적입니다.  
  1. **나는 너보다 영화를 더 좋아한다.**  
     → 내가 너보다 영화를 더 좋아한다.
  2. **나는 너보다 영화를 더 좋아한다.**  
     → 나는 ‘너’보다 ‘영화’를 더 좋아한다.

즉, ‘너보다’가 **비교 대상의 주어**인지, 또는 **영화와 대비되는 대상**인지에 따라 뜻이 달라질 수 있으므로, “중의적이지 않다”는 설명은 부적절합니다."
Semantics,Word Relationships,2,D,D,"정답: **D**

문장 속의 다른 부분인 **고래**를 활용하면 빈칸에는 **고래고래**가 들어갈 수 있습니다.

- 고래들이 **고래고래** 노래를 불렀다.
- **고래고래**: 소리를 높여 크게 지르는 모양

제시된 **왁자지껄**도 시끄러운 모습을 뜻하지만, 문장 속 다른 부분에서 찾아 만든 단어가 아니므로 조건에 맞지 않습니다."
Syntax,Embedded Clauses,2,H,A,"문장 그대로라면 **정답이 하나가 아닙니다.**  
안긴 문장 안에 또 다른 안긴 문장이 들어 있어 그것을 꾸미는 구조가 **없는 것**은 적어도 다음과 같습니다.

- **A**: `미련 … 더하고 기억 … 덜어낸`이 ‘옛날’을 꾸밈 → 안긴 문장 1개
- **C**: `둥근 해가 … 떴다고`가 ‘말했는데’에 안김 → 내부에 또 다른 안긴 문장 없음
- **G**: `세상을 가르쳐 준`이 ‘삼촌’을 꾸밈 → 안긴 문장 1개
- **H**: `오늘 놓아 버린`이 ‘관계’를 꾸밈 → 안긴 문장 1개

반면 중첩 구조가 있는 대표적인 것은 다음과 같습니다.

- **B**: `[어제 먹었던] 고기 반찬이 맛있었다고`
- **D**: `[내 품 속에 있던] 네가 말해 준`
- **E**: `[내가 어제 먹은] 빵을 구워 준`
- **F**: `[풀칠하기도 어려운] 우리 집이 지긋지긋하다고`
- **I**: `[밝게 빛나는] 눈빛이 영원할 것이라고`
- **J**: `[그가 울면서 말했던] 것을 말한다고`

따라서 선택지가 하나여야 하는 문제라면 **문항 표현이나 선택지에 오류가 있을 가능성**이 큽니다."
Pragmatics,Discourse Principles,3,H,C,"정답: **C**

“동생이 공부는 잘해요?”라는 질문에 “애는 착해요.”라고 답한 것은 공부 실력에 관한 직접적인 정보를 주지 않고, 의도적으로 정보량이 적은 답을 통해 **공부는 잘하지 못한다는 부정적 평가를 직접 말하기 꺼리는 태도**를 드러낸 것이다."
Pragmatics,Discourse Principles,1,A,A,"정답: **A**

“규칙은 규칙입니다.”는 요청에 대해 직접적으로 “안 됩니다”라고 말하지는 않지만, 규칙상 예외를 둘 수 없다는 점을 암시하여 **기한 연장이 불가능함**을 전달합니다. 이는 요청자가 기대하는 직접적이고 충분한 답변을 주지 않는 방식, 즉 정보량의 격률을 의도적으로 충분히 충족하지 않는 방식으로 이해할 수 있습니다."
Pragmatics,Discourse Principles,1,C,C,"정답: **C**

“눈이 많이 오네요, 아버지”는 질문에 직접적으로 “가겠다/못 가겠다”라고 답하지 않고, 폭설 때문에 가기 어렵다는 뜻을 간접적으로 전달합니다. 따라서 표면적으로는 질문과의 **관련성 격률을 고의로 위반**하여 함축을 만들어 내는 반응으로 볼 수 있습니다."
Pragmatics,Speech Acts,3,I,A,"옳게 연결된 것은 **A, I**입니다.

- **A**: “손님, 뭘로 드릴까요?” → 손님의 선택을 유도하는 **청유**
- **I**: “언제 이렇게 컸대?” → 실제 시점을 묻기보다 놀라움과 감탄을 나타내는 **감정 표현**

참고로,
- “아니 이게 누구야?”는 실제 질문이라기보다 놀라움의 감정 표현이고,
- “아랫층에 살던 꼬마구나!”는 알아차린 사실을 말하는 진술에 가깝습니다."
Morphology,Verbal Conjugation,3,H,A,"<보기>의 세 분류에 따라 나누면 ‘종류가 다른 것’이 하나만 나오지 않습니다.

| 분류 | 해당 항목 |
|---|---|
| 어간만 바뀜 | A 고와(곱다), C 도와(돕다), D 지어(짓다), G 그어(긋다), I 물어(묻다), J 걸어(걷다) |
| 어간과 어미가 모두 바뀜 | B 흘러(흐르다), E 눌러(누르다), F 퍼(푸다), H 노래(노랗다) |
| 어미만 바뀜 | 없음 |

따라서 제시된 문제는 **정답이 하나가 되도록 구성되지 않았습니다.**  
특히 **F(푸다)**와 **H(노랗다)**만 따로 다른 유형인 것이 아니라, **B·E도 어간과 어미가 함께 바뀌는 활용**으로 볼 수 있습니다."
Morphology,Verbal Conjugation,3,H,B,"불규칙 활용 용언이 **아닌 것**은 다음입니다.

- **B: 공부하여 (공부하다)** — 규칙 활용  
- **H: 부수어 (부수다)** — 규칙 활용  

따라서 정답은 **B, H**입니다.

참고로 **G의 ‘흐르러’는 잘못된 활용**이며, ‘흐르다’는 르 불규칙 활용을 하므로 **‘흘러’**가 맞습니다."
Phonetics/Phonology,Phonological Constraints,3,H,D,"정답은 **D**입니다.

- **D**: 이중모음 **‘ㅢ’가 중성에 와도 종성 자음이 올 수 있습니다.**
  - 예: **흰**[ㅎ+ㅢ+ㄴ], **흴**[ㅎ+ㅢ+ㄹ]
- 따라서 “‘ㅢ’가 중성에 오면 종성에는 자음이 올 수 없다”는 설명은 한국어 음운론적 제약에 맞지 않습니다."
Phonetics/Phonology,Phonological Constraints,2,D,D,"정답: **D. 다쳐 [다처]**

‘다쳐’는 ‘다치어’에서 모음 ‘ㅣ’와 ‘ㅓ’가 결합하여 ‘ㅕ’로 줄어든 경우로, **모음과 모음 사이의 배열 제약**과 관련된다.  

반면 나머지는 모두 형태소 경계 등에서 자음과 자음이 만날 때 일어나는 경음화, 축약, ‘ㅎ’ 탈락 등의 현상과 관련된 예들이다."
Phonetics/Phonology,Phonological Constraints,3,C,C,"정답: **C (연구, 엽서)**

- **요리(料理)**: ‘료리’에서 두음법칙으로 ㄹ이 탈락 → 적용
- **연습(練習)**: ‘련습’에서 ㄹ → ㄴ → 적용
- **여행(旅行)**: ‘려행’에서 ㄹ 탈락 → 적용
- **유행(流行)**: ‘류행’에서 ㄹ 탈락 → 적용
- **연구(研究), 엽서(葉書)**: 원래 첫소리가 ㄹ 또는 ㄴ이 아니므로 두음법칙이 적용되지 않음."
Phonetics/Phonology,Suprasegmental Features,3,A,C,"정답: **C (돈, 무, 배, 감)**

- 공(놀이의 공): 단음  
- 간(음식의 간): 단음  
- 눈(눈을 뜨다): 단음  
- 돈(화폐): **[돈ː]**  
- 무(채소): **[무ː]**  
- 배(과일): **[배ː]**  
- 감(과일): **[감ː]**"
Semantics,Semantic Compatibility,3,F,F,"옳은 것은 **1개**입니다.

- **“신기”의 경험주역이다.** → 사또가 철갑상어 알을 보고 신기함을 느끼는 주체이므로 옳습니다.

나머지 역할들은 사또와 관계없습니다.

따라서 정답은 **F: 1**입니다."
Morphology,POS & Morphemes,3,J,,"정답은 **제시된 선택지 중에는 없습니다.**

작은따옴표 안의 형태소들은

- 들(들리다의 어근)
- 로(조사)
- 는(조사)
- 에게(조사)
- 었(어미)
- 짓(짓다의 어근)
- 을(조사)

로, 모두 **단독으로 쓰이기 어렵고 다른 형태소와 결합해야 하는 의존 형태소**입니다. 따라서 공통점은 **(ㄹ)**입니다.

하지만 (ㄹ)만 묶은 선택지는 없으므로 문제나 선택지에 오류가 있습니다.

또한 실질적 의미/문법적 의미는 섞여 있고, 음운 환경에 따른 형태 변화 여부도 모두 동일하지 않으므로 다른 항목들은 공통점이 될 수 없습니다."
Semantics,Semantic Compatibility,3,E,I,"알맞은 것은 없습니다.

- [해외]는 “떠나”의 **출발점**이 아니라 **도착점(목적지)**이다.
- [명절]은 [차례]를 지내는 **시간**이다.
- [고물가], [상술]은 효과가 없었던 이유에 해당한다.
- 나머지도 제시된 역할 관계와 맞지 않는다.

따라서 정답은 **I: 0**입니다."
Semantics,Semantic Compatibility,3,J,G,"옳은 것은 없습니다.

- 기준치역은 **[귀족]** 자체가 아니라 ‘귀족이나 식자층의 **[자녀]들**’이다.
- 무시의 출발점은 **[피렌체]**가 아니라 ‘피렌체의 인문주의 **[학자]들**’이다.
- [라틴어]는 ‘배우다’의 대상이며, 도움이 된 원인과 관련될 뿐 도움의 도착점·내용역은 아니다.
- 나머지도 제시된 역할 관계와 맞지 않는다.

따라서 **0개**, 정답은 **G**입니다."
Pragmatics,Discourse Principles,1,J,J,"정답은 **J**입니다.

- “세수도 겨우 했어.”는 ‘아침을 먹었는지’에 직접 답하지 않고, 너무 바빠서 세수조차 겨우 했다는 상황을 제시합니다.
- 따라서 질문과 직접 관련된 정보를 주지 않는 듯하여 **관련성의 격률을 표면적으로 위반**합니다.
- 하지만 그 함축은 “세수도 겨우 했는데 아침을 먹을 여유는 없었다”, 즉 **아침 식사를 하지 못했다**는 것입니다."
Syntax,Agreement,1,F,F,"정답: **F**

- **A: 먹고 있다** → **현재/진행**  
  현재 밥을 먹는 행위가 진행 중임.

- **B: 갔었다** → **과거/완료**  
  ‘어제’ 박물관에 가는 일이 과거에 이미 끝났음을 나타냄.

- **C: 사용해 왔다** → **현재/완료**  
  과거부터 지금까지 한글을 계속 사용해 온 경험·지속을 나타냄.  

따라서 **A-(현재/진행), B-(과거/완료), C-(현재/완료)**인 **F**가 적절합니다."
Pragmatics,Discourse Principles,3,D,F,"정답: **F**

- 갑은 민영이네 집의 **구체적인 위치**를 묻고 있습니다.
- 을의 “어딘가엔 있겠지.”는 위치를 알고 있다는 근거 없이 막연하게 말한 것으로, 사실성·근거성을 지켜야 하는 **질의 격률(진실성의 격률)**을 어긴 사례입니다."
Syntax,Agreement,2,J,J,"정답: **J. ㅁ[얘]**

“얘”는 부모님이 대화 상대인 ‘나’를 부르는 말이므로, ㄱ[나]와 동일한 대상을 가리킵니다."
Semantics,Inter-sentence Relations,3,H,H,"정답: **H. ㅂ**

ㅂ의 “우리 집에도 한 마리가 있는데, **그것도**”는 앞에서 서술한 개체와 **같은 종류이지만 다른 개체**를 가리킵니다.  
나머지 문장들은 앞서 언급된 동일한 동물 한 마리의 특징·습성 등을 이어서 설명하고 있습니다."
Syntax,Agreement,2,B,B,"정답: **B. ㄱ-ㄷ**

- ㄱ[나]: 서울대공원에 처음 온 ‘아이’, 즉 글의 화자
- ㄷ[얘]: 부모님이 “얘”라고 부르는 대상이므로 글의 화자인 아이

따라서 ㄱ과 ㄷ은 모두 같은 아이를 가리킵니다.  
참고로 ㅂ[애]는 기린을 가리키며, ㅁ[저어]는 머뭇거리는 말소리(감탄사)에 가깝습니다."
Syntax,Agreement,1,I,I,"정답: **I**

> 이 물건이 정말 네 것이라면, 그렇다는 증거를 보여봐라.

‘보여봐라’는 ‘보이다’가 아니라 **‘보여 주다’의 준말**로, 상대에게 증거를 제시하라는 능동 표현입니다.

나머지는 실려가다, 들리다, 쫓겨나다, 바뀌다, 먹히다, 닫히다, 베이다, 얽히다, 밀려나다 등 피동 표현이 포함되어 있습니다."
Semantics,Semantic Compatibility,1,E,E,"정답: **E: 주어가 의미적으로 서술어에 적절하지 않다.**

- 주어: **철수가 산 책 한 권**
- 서술어: **달렸다**

‘달리다’는 보통 사람이나 동물처럼 스스로 움직일 수 있는 대상이 주어가 되어야 합니다. 그런데 ‘책 한 권’은 스스로 달릴 수 없으므로 의미상 부자연스럽습니다."
Syntax,Agreement,3,G,G,"정답: **G**

<보기>의 “총장님은 … 드셨다”에는 주체인 ‘총장님’을 높이는 **주체 높임법**이 쓰였습니다.  
- ‘총장님’: ‘님’을 통한 높임
- ‘드셨다’: ‘드시다’, ‘-시-’를 통한 주체 높임

G의 “어린애가 따로 없으십니다”도 ‘-으시-’를 사용하여 상대방(주체)을 높이는 **주체 높임법**입니다.

다른 보기들은 객체 높임(‘모시다’), 상대 높임(‘합니다’, ‘하세요’) 또는 간접 높임 등에 해당합니다."
Syntax,Agreement,1,C,C,"<보기>에는 **주체 높임법**이 쓰였습니다.  
- 김승지라는 **분**  
- 잘하**셨다** → 주체인 김승지를 높임

따라서 같은 종류의 높임법이 쓰인 문장은 **C, F**입니다.

- **C**: 임금이 … 바라보**시**기만 했다. → ‘임금’을 주체로 높임  
- **F**: 얼른 들어 오**셔**. → 들어오는 사람(주체)을 높임  

다만 일반적인 객관식에서 하나만 고르도록 되어 있다면, 보통 **C**를 정답으로 의도했을 가능성이 큽니다. F의 ‘오셔’도 형태상 주체 높임 선어말 어미 ‘-시-’가 포함되어 있어 엄밀히는 같은 종류의 높임법입니다."
Syntax,Agreement,1,H,A,"<보기>의 **‘보이시더니, 되셨다’**는 주체인 ‘작은어머님’을 높이는 **주체 높임법**입니다.

그런데 제시된 보기 중 주체 높임법이 쓰인 문장은 하나만이 아닙니다.

- **A**: 만나**실** → (이산가족을 만나는 사람을 높임) 주체 높임
- **D**: 하**셨**잖아요 → ‘말한 사람’을 높임, 주체 높임
- **H**: 버드나무님이**셔** → ‘버드나무’를 높여 표현한 주체 높임

따라서 문항의 조건만으로는 **A, D, H가 모두 해당**하므로 단일 정답 문제로는 성립하기 어렵습니다.

참고로  
- **B, F**는 객체 높임(‘드리다’, ‘모시다’)이고,  
- **G**의 ‘나으세요’는 주어인 ‘어떤 것’을 높이는 꼴이 되어 일반적으로 어색합니다."
Semantics,Word Relationships,1,A,A,"정답: **A: 옭혔다**

“시계에 머리카락이 감겼다”는 머리카락이 시계에 **얽히거나 휘감겼다**는 뜻이므로, 문맥상 **옭혔다**가 가장 유사합니다."
Semantics,Word Relationships,3,F,F,"정답: **F. 소홀한**

“데면데면한”은 관심이나 정성이 부족하고 무심한 태도를 뜻합니다.  
지문에서는 “모든 일에 데면데면한”이라고 했으므로, 일을 **소홀히 하는** 성품이라는 의미가 가장 가깝습니다."
Semantics,Word Relationships,3,H,H,"정답: **H: 우애가**

“띠앗”은 주로 **형제자매 사이의 우애나 정**을 뜻합니다.  
따라서 “띠앗이 좋기로 유명했다”는 서로 사이가 매우 좋고 화목했다는 의미입니다."
Semantics,Word Relationships,2,E,E,"정답: **E: 수도**

지문의 “수양”은 산중에서 마음과 몸을 닦고 정신적·도덕적으로 자신을 갈고닦는다는 뜻입니다. 이와 가장 유사한 단어는 **수도(修道)**입니다."
Semantics,Word Relationships,2,C,C,"정답: **C: 보관**

문맥에서 “유물을 안전하게 수장하다”는 유물을 안전한 곳에 **보관하거나 보존한다**는 뜻입니다."
Syntax,Ellipsis,3,I,I,"올바르지 않은 것은 **I**이다.

일본어 외래어 표기에서는 일본어의 무성 파열음 계열(カ·キ·ク·ケ·コ 등)을 보통

- **어두에서는** ㄱ 계열: カ→가, キ→기
- **어중에서는** ㅋ 계열: カ→카, キ→키

로 적는다.

따라서 **기타큐슈**의 첫 음절 `기`는 어두의 キ를 적은 것이지만, 같은 キ가 어중에 오면 일반적으로 `키`로 적는다. 실제로 `기타큐슈`의 `큐`도 어중의 キュ를 적은 것이다."
Semantics,Conjunctions,2,F,F,"정답: **F**

빈칸에는 **“반면”**이 가장 자연스럽습니다.

> 이 원두로 내린 커피에서는 신맛과 과일 향기가 난다. **반면** 저 원두로 커피를 내리면 쓴맛과 견과류 향이 나기도 한다.

앞에서는 한 원두의 향미 특성을, 뒤에서는 다른 원두의 상반된 향미 특성을 제시하고 있으므로 **대조를 나타내는 ‘반면’**이 적절합니다. “그래도”는 앞내용을 인정하면서도 기대와 다른 결과를 말할 때 주로 쓰이므로 이 문맥에는 맞지 않습니다."
Semantics,Conjunctions,3,I,I,"정답: **I**

앞문장의 “모레까지 정해서 발표해야 한다”는 촉박한 기한 때문에, 뒤문장에서 지민이가 “급하게” 자료를 찾아 발표 준비를 시작한 것으로 이어집니다. 따라서 원인과 결과를 연결하는 **“그래서”**가 자연스럽습니다.

> 기말 보고서 작성 계획을 모레까지 정해서 발표해야 한다. **그래서** 지민이는 급하게 관심 있는 주제의 책을 몇 권 대출하고 해당 분야 논문을 훑어보며 발표 준비를 시작했다.

“반면”은 서로 대비되는 내용을 연결할 때 쓰므로 여기에는 적절하지 않습니다."
Semantics,Conjunctions,1,B,B,"정답: **B**

“어제부로 바쁜 일을 모두 마무리하고 푹 쉬고 있었다. **그런데** 끝낸 일에 문제가 생겨서 수습하느라 다시 바빠지고 말았다.”

앞문장의 ‘푹 쉬고 있었다’는 상황과 뒤문장의 ‘다시 바빠졌다’는 상황이 예상 밖으로 전환되므로, 화제를 전환하거나 뜻밖의 상황을 덧붙일 때 쓰는 **“그런데”**가 자연스럽습니다.

다른 선택지는 연결사의 의미 관계가 맞지 않습니다. 예를 들어 “그러므로”는 앞내용의 결과를, “왜냐하면”은 앞내용의 원인을 제시해야 하며, “다만”은 제한·예외를 나타내므로 제시된 문장들과 어울리지 않습니다."
