qid,category,answer,pred,response
Loan Words-107,Loan Words,C,C,"부진(不進)은 ‘나아가지 못함, 진척이 없음’을 뜻하는 한자어로, 순화어는 ‘제자리’입니다.

### ANSWER
C"
Loan Words-108,Loan Words,A,A,"### ANSWER
A"
Loan Words-109,Loan Words,E,B,"### ANSWER
B"
Rare Words-311,Rare Words,D,D,"### ANSWER
D"
Rare Words-312,Rare Words,A,A,"### ANSWER
A"
Rare Words-313,Rare Words,B,B,"### ANSWER
B"
Rare Words-314,Rare Words,B,B,"### ANSWER
B"
Rare Words-315,Rare Words,D,D,"### ANSWER
D"
Rare Words-316,Rare Words,E,E,"### ANSWER
E"
Rare Words-317,Rare Words,A,A,"### ANSWER
A"
Rare Words-318,Rare Words,B,B,"### ANSWER
B"
Reading Comprehension-131,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-132,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-133,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-134,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-135,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-136,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-137,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-138,Reading Comprehension,B,B,"### ANSWER
B"
General Knowledge-88,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-89,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-90,General Knowledge,B,B,"주간 아이돌의 첫 방송 게스트는 인피니트였습니다.

### ANSWER
B"
General Knowledge-91,General Knowledge,C,C,"00z 라인은 2020년 뮤직뱅크 스페셜 무대에서 레드벨벳의 ""Psycho""를 커버했다. 보기 중 ""Psyco""가 이를 가리킨다.

### ANSWER
C"
General Knowledge-92,General Knowledge,D,E,"### ANSWER
E"
General Knowledge-93,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-94,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-95,General Knowledge,C,C,"### ANSWER
C"
Reading Comprehension-139,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-140,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-141,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-142,Reading Comprehension,C,A,"### ANSWER
A"
Reading Comprehension-143,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-144,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-145,Reading Comprehension,B,B,"The passage explains how the internet lets people do tasks like sending mail, shopping, and transferring money from home, making daily life easier and more convenient. Therefore, the correct choice is B.

### ANSWER
B"
Reading Comprehension-146,Reading Comprehension,D,D,D
Reading Comprehension-292,Reading Comprehension,C,C,"본문에서 이 접시는 종이를 한 장씩 벗겨 여러 번 사용할 수 있고, 물과 세제 없이 설거지가 가능하며, 친환경 재료로 만들어져 환경을 해치지 않고, 야외에서 편리하다고 했다. 하지만 ‘일회용품’이라고는 볼 수 없으므로 C는 장점이 아니다.

### ANSWER
C"
Reading Comprehension-293,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-294,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-295,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-296,Reading Comprehension,C,C,"이 문장은 문이 열리는 구조가 손님 맞이 방식과 연결됨을 소개하는 역할을 한다. 따라서 바로 뒤에 나오는 한옥과 아파트의 손님 맞이 예문 앞, 즉 (다)에 들어가는 것이 자연스럽다.

### ANSWER
C"
Reading Comprehension-297,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-298,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-299,Reading Comprehension,B,B,"(가)에서 편안함을 느끼는 사람을 좋아한다고 한 뒤, (다)에서 어떤 사람이 그런 사람인지 질문하고 예를 든다. 이어서 (나)의 “그런데”가 사회학자들의 ‘유사성의 원칙’을 대조적으로 소개하므로 (가)-(다)-(나) 순서가 자연스럽고, (라)는 결론으로 뒤에 온다.

### ANSWER
B"
Rare Words-126,Rare Words,D,D,"### ANSWER
D"
Rare Words-127,Rare Words,A,A,"### ANSWER
A"
Rare Words-128,Rare Words,C,C,"### ANSWER
C"
Rare Words-129,Rare Words,E,E,"### ANSWER
E"
Rare Words-130,Rare Words,B,B,"‘연필이나 계산기 따위를 쓰지 아니하고 머릿속으로 하는 계산’을 뜻하는 단어는 ‘주먹셈’이다.

### ANSWER
B"
Rare Words-131,Rare Words,D,D,"### ANSWER
D"
Rare Words-132,Rare Words,B,B,"### ANSWER
B"
Rare Words-133,Rare Words,A,A,"### ANSWER
A"
Standard Nomenclature-54,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-55,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-56,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-57,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-58,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-59,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-60,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-61,Standard Nomenclature,C,C,"### ANSWER
C"
History-153,History,D,D,"### ANSWER
D"
History-154,History,B,B,"대한민국임시정부는 1919년 3·1운동 이후 중국 상하이에 세워진 독립운동의 중심 기구이다.

### ANSWER
B"
History-155,History,E,E,"### ANSWER
E"
History-156,History,A,A,"### ANSWER
A"
History-157,History,D,D,"### ANSWER
D"
History-158,History,E,E,"### ANSWER
E"
History-159,History,E,E,"### ANSWER
E"
History-160,History,D,D,"### ANSWER
D"
Rare Words-319,Rare Words,E,E,"### ANSWER
E"
Rare Words-320,Rare Words,D,D,"### ANSWER
D"
Rare Words-321,Rare Words,D,D,"### ANSWER
D"
Rare Words-322,Rare Words,D,D,"### ANSWER
D"
Rare Words-323,Rare Words,A,A,"### ANSWER
A"
Rare Words-324,Rare Words,B,B,"### ANSWER
B"
Rare Words-325,Rare Words,A,A,"### ANSWER
A"
Rare Words-326,Rare Words,D,D,"### ANSWER
D"
General Knowledge-96,General Knowledge,D,E,"### ANSWER
E"
General Knowledge-97,General Knowledge,C,C,"Girls On Top 멤버 중 보아는 그룹 활동 경력이 없는 솔로 아티스트입니다.

### ANSWER
C"
General Knowledge-98,General Knowledge,D,D,"### ANSWER
D"
General Knowledge-99,General Knowledge,C,C,"Gangnam Style (PSY) was released in 2012 and remains the most-viewed K-pop music video on YouTube among those released before 2021.

### ANSWER
C"
General Knowledge-100,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-101,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-102,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-103,General Knowledge,D,A,"### ANSWER
A"
General Knowledge-104,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-105,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-106,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-107,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-108,General Knowledge,D,D,"### ANSWER
D"
General Knowledge-109,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-110,General Knowledge,B,A,"### ANSWER
A"
General Knowledge-111,General Knowledge,A,A,"### ANSWER
A"
Reading Comprehension-300,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-301,Reading Comprehension,C,C,"글은 경쟁자가 발전과 성공에 도움을 주며, 적이 아닌 동반자로 여겨야 한다는 내용입니다. C는 경쟁자가 있으면 배우고 노력하기 어렵다고 하여 글의 내용과 반대입니다.

### ANSWER
C"
Reading Comprehension-302,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-303,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-304,Reading Comprehension,D,D,"동양인과 서양인의 지각 경향을 반대로 서술한 A·B·C는 본문과 다르고, 본문의 첫 문장과 일치하는 D가 정답이다.

### ANSWER
D"
Reading Comprehension-305,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-306,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-307,Reading Comprehension,C,C,"### ANSWER
C"
Rare Words-134,Rare Words,A,A,"허리쉼은 허리를 쓰다가 쉬며 피로를 푸는 것을 뜻하는 말로, 문제의 의미와 일치한다.

### ANSWER
A"
Rare Words-135,Rare Words,D,D,"""허물""은 살갗에서 저절로 벗겨지는 꺼풀을 뜻하는 단어입니다.

### ANSWER
D"
Rare Words-136,Rare Words,D,D,"### ANSWER
D"
Rare Words-137,Rare Words,E,A,"### ANSWER
A"
Rare Words-138,Rare Words,D,D,"'떠는잠'은 머리를 꾸미는 장식용 비녀의 한 종류를 뜻한다.

### ANSWER
D"
Rare Words-139,Rare Words,A,A,"### ANSWER
A"
Rare Words-140,Rare Words,C,C,"### ANSWER
C"
Rare Words-141,Rare Words,E,E,"### ANSWER
E"
History-161,History,D,D,"### ANSWER
D"
History-162,History,D,D,"### ANSWER
D"
History-163,History,B,A,"### ANSWER
A"
History-164,History,A,A,"박은식이 쓴 《한국통사》는 일본의 침략 과정을 민족주의적 관점에서 서술한 역사책이다.

### ANSWER
A"
History-165,History,B,B,"정인보는 1910년 중국으로 건너가 동양학을 연구하며 박은식, 신채호 등과 동제사를 조직해 독립운동에 힘썼다.

### ANSWER
B"
History-166,History,E,E,"### ANSWER
E"
History-167,History,D,D,"### ANSWER
D"
History-168,History,D,D,"### ANSWER
D"
Loan Words-110,Loan Words,A,A,"### ANSWER
A"
Loan Words-111,Loan Words,D,A,"### ANSWER
A"
Loan Words-112,Loan Words,B,C,"### ANSWER
C"
Loan Words-113,Loan Words,A,A,"### ANSWER
A"
Loan Words-114,Loan Words,D,D,"### ANSWER
D"
Loan Words-115,Loan Words,A,A,"### ANSWER
A"
Loan Words-116,Loan Words,D,D,"""피니시(finish)""는 명사로 '끝'이나 '마무리'를 뜻하므로, 보기 중 명사인 '끝'이 알맞다.

### ANSWER
D"
Loan Words-117,Loan Words,E,E,"### ANSWER
E"
History-169,History,C,C,"### ANSWER
C"
History-170,History,E,E,"### ANSWER
E"
History-171,History,E,E,"### ANSWER
E"
History-172,History,D,D,"### ANSWER
D"
History-173,History,B,B,"최충헌은 무신 정권을 확립하고 최씨 정권을 세운 인물로, 문벌 귀족의 향락과 실정, 무신 차별로 인한 무신 정권의 성립 과정에서 중심 역할을 했다.

### ANSWER
B"
History-174,History,D,D,"### ANSWER
D"
History-175,History,C,C,"### ANSWER
C"
History-176,History,C,C,"### ANSWER
C"
Reading Comprehension-308,Reading Comprehension,C,C,"글은 저출산 문제 해결을 위해 보육 지원 확대보다 사회·문화적 양성평등 기반이 먼저 마련되어야 한다고 주장한다.

### ANSWER
C"
Reading Comprehension-309,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-310,Reading Comprehension,D,D,"글은 비판을 피하거나 듣지 않으면 문제가 커진다고 했으므로, 이어서 비판을 올바르게 받아들이는 방법을 설명하는 것이 자연스럽다.

### ANSWER
D"
Reading Comprehension-311,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-312,Reading Comprehension,B,B,"The text highlights smartphone addiction as a serious social problem, especially among youth, and provides statistics. The natural continuation would be to explain why this addiction is so serious.

### ANSWER
B"
Reading Comprehension-313,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-314,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-315,Reading Comprehension,C,C,"### ANSWER
C"
Standard Nomenclature-62,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-63,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-64,Standard Nomenclature,A,A,"""트리포트""는 영어 ""tree pot""에서 온 외래어로, 표준 전문 용어는 ""화분""이다.

### ANSWER
A"
Standard Nomenclature-65,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-66,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-67,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-68,Standard Nomenclature,E,E,"통상(通常)은 ‘보통’과 같은 의미이므로, 올바른 표준 전문 용어는 ‘보통’이다.

### ANSWER
E"
Standard Nomenclature-69,Standard Nomenclature,A,A,"### ANSWER
A"
Reading Comprehension-147,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-148,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-149,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-150,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-151,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-152,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-153,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-154,Reading Comprehension,C,C,"### ANSWER
C"
Rare Words-327,Rare Words,A,A,"### ANSWER
A"
Rare Words-328,Rare Words,E,B,"### ANSWER
B"
Rare Words-329,Rare Words,C,C,"### ANSWER
C"
Rare Words-330,Rare Words,C,C,"### ANSWER
C"
Rare Words-331,Rare Words,C,C,"### ANSWER
C"
Rare Words-332,Rare Words,E,E,"### ANSWER
E"
Rare Words-333,Rare Words,C,C,"### ANSWER
C"
Rare Words-334,Rare Words,D,D,"### ANSWER
D"
General Knowledge-112,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-113,General Knowledge,D,D,"Kim Eun-sook wrote *The Glory*, *Mr. Sunshine*, *Secret Garden*, and *A Gentleman's Dignity*. *Signal* was written by Kim Eun-hee, not Kim Eun-sook.

### ANSWER
D"
General Knowledge-114,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-115,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-116,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-117,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-118,General Knowledge,D,D,"태연은 호텔 델루나, 더킹 투하츠, 너희들은 포위됐다, 그 겨울 바람이 분다의 OST에 참여했지만, 도깨비 OST에는 참여하지 않았다.

### ANSWER
D"
General Knowledge-119,General Knowledge,B,B,"### ANSWER
B"
Standard Nomenclature-70,Standard Nomenclature,C,C,"### ANSWER
C"
Standard Nomenclature-71,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-72,Standard Nomenclature,B,B,"""타파하다"" means to break down or eliminate (e.g., old customs, barriers). Among the choices, ""없애다"" (to eliminate/remove) is the closest standard equivalent.

### ANSWER
B"
Standard Nomenclature-73,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-74,Standard Nomenclature,C,C,"### ANSWER
C"
Standard Nomenclature-75,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-76,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-77,Standard Nomenclature,B,B,"### ANSWER
B"
Reading Comprehension-155,Reading Comprehension,D,D,"A, B, C는 본문에서 직접 확인할 수 있는 내용이다. D의 “외래어 사용을 줄이고 한글을 사용해야 한다”는 본문에 없는 권고이므로 내용과 다르다.

### ANSWER
D"
Reading Comprehension-156,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-157,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-158,Reading Comprehension,D,D,"The notice informs residents about a scheduled elevator inspection, asking them to cooperate despite inconvenience. The key is understanding the schedule and planning accordingly. Option D correctly reflects this: a resident of 102dong realizes the inspection is on Monday and plans to leave before 10 AM. The other options misinterpret the notice (e.g., daily outages, two-day inspections, or unrelated complaints).

### ANSWER
D"
Reading Comprehension-159,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-160,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-161,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-162,Reading Comprehension,A,A,"### ANSWER
A"
Rare Words-142,Rare Words,E,D,"### ANSWER
D"
Rare Words-143,Rare Words,E,D,"""설계한 구조나 형상을 규약에 따라 그린 도면""은 순우리말로 '마중그림'에 해당한다. 다른 보기들은 머릿그림(책 머리 장식), 밑그림(스케치), 선그림(선으로만 그린 그림), 마련그림(준비용 그림) 등으로 의미가 다르다.

### ANSWER
D"
Rare Words-144,Rare Words,D,D,"### ANSWER
D"
Rare Words-145,Rare Words,B,B,"### ANSWER
B"
Rare Words-146,Rare Words,C,C,"### ANSWER
C"
Rare Words-147,Rare Words,A,A,"### ANSWER
A"
Rare Words-148,Rare Words,B,B,"### ANSWER
B"
Rare Words-149,Rare Words,D,D,"### ANSWER
D"
History-177,History,B,B,"### ANSWER
B"
History-178,History,D,D,"영조는 붕당의 폐해를 없애기 위해 탕평론을 실시하여 여러 당파를 고르게 등용하고자 하였다.

### ANSWER
D"
History-179,History,C,C,"### ANSWER
C"
History-180,History,D,D,"### ANSWER
D"
History-181,History,E,E,"### ANSWER
E"
History-182,History,C,C,"The object made to pray for protection against Mongol invasions is the Tripitaka Koreana (팔만대장경), carved during the Goryeo period.

### ANSWER
C"
History-183,History,E,E,"동학의 창시자는 최제우이며, 인내천 사상을 주장하였다.

### ANSWER
E"
History-184,History,A,A,"### ANSWER
A"
History-185,History,E,E,"### ANSWER
E"
History-186,History,D,D,"### ANSWER
D"
History-187,History,E,E,"### ANSWER
E"
Loan Words-0,Loan Words,E,E,"### ANSWER
E"
Loan Words-1,Loan Words,C,C,"### ANSWER
C"
Loan Words-2,Loan Words,D,D,"### ANSWER
D"
Loan Words-3,Loan Words,A,A,"### ANSWER
A"
Loan Words-4,Loan Words,E,E,"### ANSWER
E"
Loan Words-118,Loan Words,D,D,"### ANSWER
D"
Loan Words-119,Loan Words,D,D,"### ANSWER
D"
Loan Words-120,Loan Words,A,E,"### ANSWER
E"
Loan Words-121,Loan Words,B,B,"### ANSWER
B"
Loan Words-122,Loan Words,A,A,"### ANSWER
A"
Loan Words-123,Loan Words,D,D,"### ANSWER
D"
Loan Words-124,Loan Words,A,D,"'지나라시'는 지게로 짐을 나르는 일을 뜻하는 방언으로, 순화어는 '짐나르기'입니다.

### ANSWER
D"
Loan Words-125,Loan Words,E,E,"조언(助言)은 ‘도움말’로 순화하여 쓸 수 있습니다.

### ANSWER
E"
Rare Words-150,Rare Words,A,A,"### ANSWER
A"
Rare Words-151,Rare Words,A,A,"### ANSWER
A"
Rare Words-152,Rare Words,A,A,"### ANSWER
A"
Rare Words-153,Rare Words,D,D,"### ANSWER
D"
Rare Words-154,Rare Words,E,E,"### ANSWER
E"
Rare Words-155,Rare Words,E,E,"### ANSWER
E"
Rare Words-156,Rare Words,A,A,"### ANSWER
A"
Rare Words-157,Rare Words,D,D,"### ANSWER
D"
Standard Nomenclature-78,Standard Nomenclature,C,C,"크레인(crane)의 올바른 표준 전문 용어는 '기중기'입니다.

### ANSWER
C"
Standard Nomenclature-79,Standard Nomenclature,E,E,"큐시트(cue sheet)는 방송 프로그램의 진행 순서와 내용을 기록한 표로, 표준 전문 용어는 ""진행표""입니다.

### ANSWER
E"
Standard Nomenclature-80,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-81,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-82,Standard Nomenclature,C,C,"### ANSWER
C"
Standard Nomenclature-83,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-84,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-85,Standard Nomenclature,B,B,"### ANSWER
B"
Loan Words-5,Loan Words,E,E,"### ANSWER
E"
Loan Words-6,Loan Words,D,D,"### ANSWER
D"
Loan Words-7,Loan Words,B,B,"### ANSWER
B"
Loan Words-8,Loan Words,D,D,"### ANSWER
D"
Loan Words-9,Loan Words,E,E,"### ANSWER
E"
Loan Words-10,Loan Words,A,A,"### ANSWER
A"
Loan Words-11,Loan Words,A,A,"### ANSWER
A"
Loan Words-12,Loan Words,A,A,"### ANSWER
A"
Reading Comprehension-316,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-317,Reading Comprehension,C,C,"The passage emphasizes that before discussing the link between education and scholarship, we must first examine what education itself is; otherwise, conceptual ambiguity prevents progress. Thus, the purpose is to argue for examining the essence of education.

### ANSWER
C"
Reading Comprehension-318,Reading Comprehension,D,C,"### ANSWER
C"
Reading Comprehension-319,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-320,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-321,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-322,Reading Comprehension,A,A,"(가)는 공연 전체를 소개하는 도입부이고, (라)는 본 공연 전 DJ 무대, (다)는 본 공연 시작, (나)는 앙코르 순서이다.

### ANSWER
A"
Reading Comprehension-323,Reading Comprehension,B,B,"### ANSWER
B"
General Knowledge-120,General Knowledge,D,D,"### ANSWER
D"
General Knowledge-121,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-122,General Knowledge,D,D,"### ANSWER
D"
General Knowledge-123,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-124,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-125,General Knowledge,E,A,"### ANSWER
A"
General Knowledge-126,General Knowledge,C,D,"### ANSWER
D"
General Knowledge-127,General Knowledge,B,B,"### ANSWER
B"
Rare Words-335,Rare Words,D,D,"### ANSWER
D"
Rare Words-336,Rare Words,B,B,"### ANSWER
B"
Rare Words-337,Rare Words,C,C,"### ANSWER
C"
Rare Words-338,Rare Words,A,A,"작살비는 ‘매우 굵고 세차게 쏟아지는 비’를 뜻하는 표준어입니다.

### ANSWER
A"
Rare Words-339,Rare Words,D,D,"### ANSWER
D"
Rare Words-340,Rare Words,D,D,"### ANSWER
D"
Rare Words-341,Rare Words,B,B,"""모가치""는 몫으로 돌아오는 물건을 뜻하는 고유어입니다.

### ANSWER
B"
Rare Words-342,Rare Words,E,B,"### ANSWER
B"
Reading Comprehension-163,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-164,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-165,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-166,Reading Comprehension,D,D,"이 글은 한옥과 아파트의 문이 열리는 방향 차이를 통해 집안과 집밖 중 어디를 더 중요하게 여기는지, 즉 사고방식이 드러난다고 설명한다. 손님 접대 방식은 이를 보여주는 한 예일 뿐이다. 따라서 제목으로 가장 적절한 것은 ‘대문이 열리는 방향에 나타난 사고방식’이다.

### ANSWER
D"
Reading Comprehension-167,Reading Comprehension,C,A,"### ANSWER
A"
Reading Comprehension-168,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-169,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-170,Reading Comprehension,B,B,"### ANSWER
B"
Rare Words-158,Rare Words,C,C,"### ANSWER
C"
Rare Words-159,Rare Words,C,C,"### ANSWER
C"
Rare Words-160,Rare Words,C,C,"### ANSWER
C"
Rare Words-161,Rare Words,B,E,"### ANSWER
E"
Rare Words-162,Rare Words,B,B,"### ANSWER
B"
Rare Words-163,Rare Words,B,B,"### ANSWER
B"
Rare Words-164,Rare Words,A,A,"""뜬금""은 일정하게 정해지지 않고 시세에 따라 달라지는 값을 뜻하는 단어입니다.

### ANSWER
A"
Rare Words-165,Rare Words,D,D,"### ANSWER
D"
Standard Nomenclature-86,Standard Nomenclature,B,B,"### ANSWER
B"
Standard Nomenclature-87,Standard Nomenclature,E,E,"### ANSWER
E"
Standard Nomenclature-88,Standard Nomenclature,B,E,"### ANSWER
E"
Standard Nomenclature-89,Standard Nomenclature,A,A,"### ANSWER
A"
Standard Nomenclature-90,Standard Nomenclature,D,D,"### ANSWER
D"
Standard Nomenclature-91,Standard Nomenclature,D,B,"### ANSWER
B"
Standard Nomenclature-92,Standard Nomenclature,C,C,"### ANSWER
C"
Standard Nomenclature-93,Standard Nomenclature,E,E,"### ANSWER
E"
Reading Comprehension-324,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-325,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-326,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-327,Reading Comprehension,B,B,"### ANSWER
B"
Reading Comprehension-328,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-329,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-330,Reading Comprehension,D,D,"### ANSWER
D"
Reading Comprehension-331,Reading Comprehension,D,D,"### ANSWER
D"
General Knowledge-128,General Knowledge,A,A,"### ANSWER
A"
General Knowledge-129,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-130,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-131,General Knowledge,D,D,"### ANSWER
D"
General Knowledge-132,General Knowledge,E,E,"### ANSWER
E"
General Knowledge-133,General Knowledge,B,B,"### ANSWER
B"
General Knowledge-134,General Knowledge,C,C,"### ANSWER
C"
General Knowledge-135,General Knowledge,A,A,"### ANSWER
A"
Loan Words-126,Loan Words,C,C,"### ANSWER
C"
Loan Words-127,Loan Words,D,D,"### ANSWER
D"
Loan Words-128,Loan Words,E,E,"### ANSWER
E"
Loan Words-129,Loan Words,A,A,"### ANSWER
A"
Loan Words-130,Loan Words,B,B,"### ANSWER
B"
Loan Words-131,Loan Words,E,E,"### ANSWER
E"
Loan Words-132,Loan Words,C,C,"인저리는 영어 ""injury""의 외래어로, 순화어는 ""부상""입니다.

### ANSWER
C"
Loan Words-133,Loan Words,A,A,"### ANSWER
A"
Rare Words-166,Rare Words,C,C,"### ANSWER
C"
Rare Words-167,Rare Words,A,A,"### ANSWER
A"
Rare Words-168,Rare Words,C,C,"### ANSWER
C"
Rare Words-169,Rare Words,D,D,"### ANSWER
D"
Rare Words-170,Rare Words,E,E,"### ANSWER
E"
Rare Words-171,Rare Words,B,B,"### ANSWER
B"
Rare Words-172,Rare Words,A,A,"### ANSWER
A"
Rare Words-173,Rare Words,B,B,"### ANSWER
B"
Rare Words-343,Rare Words,D,D,"### ANSWER
D"
Rare Words-344,Rare Words,C,C,"### ANSWER
C"
Rare Words-345,Rare Words,C,C,"### ANSWER
C"
Rare Words-346,Rare Words,C,C,"### ANSWER
C"
Rare Words-347,Rare Words,D,A,"### ANSWER
A"
Rare Words-348,Rare Words,B,B,"### ANSWER
B"
Rare Words-349,Rare Words,D,D,"### ANSWER
D"
Rare Words-350,Rare Words,E,E,"### ANSWER
E"
Loan Words-13,Loan Words,C,C,"### ANSWER
C"
Loan Words-14,Loan Words,E,E,"### ANSWER
E"
Loan Words-15,Loan Words,C,C,"### ANSWER
C"
Loan Words-16,Loan Words,C,C,"### ANSWER
C"
Loan Words-17,Loan Words,A,A,"### ANSWER
A"
Loan Words-18,Loan Words,E,E,"집하(集荷)는 짐을 한곳으로 모아들이는 일을 뜻하므로, 순화어로는 ‘모음’이 가장 적절합니다.

### ANSWER
E"
Loan Words-19,Loan Words,D,D,"### ANSWER
D"
Loan Words-20,Loan Words,E,D,"### ANSWER
D"
Loan Words-21,Loan Words,A,A,"""접속 도로""는 어려운 한자어 표현으로, 이를 쉽게 다듬은 순화어는 ""연결 도로""가 가장 알맞다. ""연결로""는 주로 고속도로 진출입로를 뜻하는 별개의 표현이므로 정답은 A이다.

### ANSWER
A"
Reading Comprehension-171,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-172,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-173,Reading Comprehension,C,C,"### ANSWER
C"
Reading Comprehension-174,Reading Comprehension,A,A,"### ANSWER
A"
Reading Comprehension-175,Reading Comprehension,C,C,"(라)가 주제를 제시하고, (가)가 구체적인 방법, (다)가 그 이유, (나)가 결과 순서를 설명하므로 올바른 순서는 (라)-(가)-(다)-(나)입니다.

### ANSWER
C"
