qid,id,category,trial,answer,pred,response
Kedu_geography_8,Kedu_geography_8,Geography,0,C,C,"### ANSWER
C"
Kedu_geography_9,Kedu_geography_9,Geography,0,B,B,"통영은 경상남도에 위치한다.

### ANSWER
B"
KHB_66_1,KHB_66_1,History,0,D,D,"### ANSWER
D"
KHB_66_2,KHB_66_2,History,0,A,A,"### ANSWER
A"
KIIP_tradition_116,KIIP_tradition_116,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_117,KIIP_tradition_117,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_118,KIIP_tradition_118,Tradition,0,C,D,"### ANSWER
D"
KIIP_tradition_119,KIIP_tradition_119,Tradition,0,A,A,"### ANSWER
A"
KHB_66_3,KHB_66_3,History,0,C,C,"### ANSWER
C"
KHB_66_4,KHB_66_4,History,0,B,B,"### ANSWER
B"
KHB_66_5,KHB_66_5,History,0,A,A,"### ANSWER
A"
KHB_66_6,KHB_66_6,History,0,A,A,"### ANSWER
A"
KIIP_tradition_120,KIIP_tradition_120,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_121,KIIP_tradition_121,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_122,KIIP_tradition_122,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_123,KIIP_tradition_123,Tradition,0,B,B,"### ANSWER
B"
PSAT_19_10,PSAT_19_10,Law,0,D,D,"### ANSWER
D"
PSAT_19_11,PSAT_19_11,Law,0,C,C,"### ANSWER
C"
PSAT_19_12,PSAT_19_12,Law,0,C,C,"### ANSWER
C"
PSAT_19_14,PSAT_19_14,Law,0,D,D,"### ANSWER
D"
KHB_66_7,KHB_66_7,History,0,D,D,"### ANSWER
D"
KHB_66_8,KHB_66_8,History,0,D,D,"### ANSWER
D"
KHB_66_9,KHB_66_9,History,0,A,A,"### ANSWER
A"
KHB_66_10,KHB_66_10,History,0,D,D,"### ANSWER
D"
KIIP_tradition_124,KIIP_tradition_124,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_125,KIIP_tradition_125,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_126,KIIP_tradition_126,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_127,KIIP_tradition_127,Tradition,0,C,C,"### ANSWER
C"
KHB_66_11,KHB_66_11,History,0,B,B,"### ANSWER
B"
KHB_66_12,KHB_66_12,History,0,D,D,"### ANSWER
D"
KHB_66_13,KHB_66_13,History,0,C,B,"### ANSWER
B"
KHB_66_14,KHB_66_14,History,0,A,A,"### ANSWER
A"
KIIP_tradition_128,KIIP_tradition_128,Tradition,0,B,A,"### ANSWER
A"
KIIP_tradition_129,KIIP_tradition_129,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_130,KIIP_tradition_130,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_131,KIIP_tradition_131,Tradition,0,A,A,"### ANSWER
A"
PSAT_19_15,PSAT_19_15,Law,0,D,D,"### ANSWER
D"
PSAT_19_16,PSAT_19_16,Law,0,B,B,"### ANSWER
B"
PSAT_19_17,PSAT_19_17,Law,0,B,B,"### ANSWER
B"
PSAT_19_18,PSAT_19_18,Law,0,C,C,"### ANSWER
C"
KHB_66_15,KHB_66_15,History,0,C,C,"### ANSWER
C"
KHB_66_16,KHB_66_16,History,0,C,C,"### ANSWER
C"
KHB_66_17,KHB_66_17,History,0,B,B,"### ANSWER
B"
KHB_66_18,KHB_66_18,History,0,A,A,"### ANSWER
A"
KIIP_tradition_132,KIIP_tradition_132,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_133,KIIP_tradition_133,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_134,KIIP_tradition_134,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_135,KIIP_tradition_135,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_136,KIIP_tradition_136,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_137,KIIP_tradition_137,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_138,KIIP_tradition_138,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_139,KIIP_tradition_139,Tradition,0,A,A,"### ANSWER
A"
KHB_66_19,KHB_66_19,History,0,B,B,"### ANSWER
B"
KHB_66_20,KHB_66_20,History,0,B,B,"### ANSWER
B"
KHB_66_21,KHB_66_21,History,0,D,B,"### ANSWER
B"
KHB_66_22,KHB_66_22,History,0,B,A,"### ANSWER
A"
KIIP_tradition_140,KIIP_tradition_140,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_141,KIIP_tradition_141,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_142,KIIP_tradition_142,Tradition,0,D,D,"### ANSWER
D"
KIIP_tradition_143,KIIP_tradition_143,Tradition,0,B,B,"### ANSWER
B"
PSAT_19_19,PSAT_19_19,Law,0,C,C,"### ANSWER
C"
PSAT_19_20,PSAT_19_20,Law,0,A,A,"### ANSWER
A"
PSAT_19_21,PSAT_19_21,Law,0,B,B,"### ANSWER
B"
PSAT_19_22,PSAT_19_22,Law,0,B,B,"### ANSWER
B"
KIIP_tradition_144,KIIP_tradition_144,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_145,KIIP_tradition_145,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_146,KIIP_tradition_146,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_147,KIIP_tradition_147,Tradition,0,B,B,"### ANSWER
B"
KHB_66_23,KHB_66_23,History,0,D,C,"### ANSWER
C"
KHB_66_24,KHB_66_24,History,0,C,D,"### ANSWER
D"
KHB_66_25,KHB_66_25,History,0,C,C,"### ANSWER
C"
KHB_66_26,KHB_66_26,History,0,A,C,"### ANSWER
C"
PSAT_19_23,PSAT_19_23,Law,0,D,A,"### ANSWER
A"
PSAT_19_25,PSAT_19_25,Law,0,D,D,"### ANSWER
D"
PSAT_20_1,PSAT_20_1,Law,0,D,D,"### ANSWER
D"
PSAT_20_2,PSAT_20_2,Law,0,B,B,"### ANSWER
B"
KIIP_tradition_148,KIIP_tradition_148,Tradition,0,B,A,"### ANSWER
A"
KIIP_tradition_149,KIIP_tradition_149,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_150,KIIP_tradition_150,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_151,KIIP_tradition_151,Tradition,0,A,A,"### ANSWER
A"
KHB_66_27,KHB_66_27,History,0,C,A,"### ANSWER
A"
KHB_66_28,KHB_66_28,History,0,C,C,"### ANSWER
C"
KHB_66_29,KHB_66_29,History,0,B,C,"### ANSWER
C"
KHB_66_30,KHB_66_30,History,0,B,B,"### ANSWER
B"
KIIP_tradition_152,KIIP_tradition_152,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_153,KIIP_tradition_153,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_154,KIIP_tradition_154,Tradition,0,A,A,"The proverb literally states that a close neighbor is better than a distant cousin, emphasizing the value of nearby relationships over distant family ties.

### ANSWER
A"
KIIP_tradition_155,KIIP_tradition_155,Tradition,0,A,A,"### ANSWER
A"
KHB_66_31,KHB_66_31,History,0,D,D,"### ANSWER
D"
KHB_66_32,KHB_66_32,History,0,C,C,"### ANSWER
C"
KHB_66_33,KHB_66_33,History,0,B,B,"### ANSWER
B"
KHB_66_34,KHB_66_34,History,0,D,B,"### ANSWER
B"
KIIP_tradition_156,KIIP_tradition_156,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_157,KIIP_tradition_157,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_158,KIIP_tradition_158,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_159,KIIP_tradition_159,Tradition,0,A,A,"### ANSWER
A"
KHB_66_35,KHB_66_35,History,0,A,A,"### ANSWER
A"
KHB_66_36,KHB_66_36,History,0,A,A,"### ANSWER
A"
KHB_66_37,KHB_66_37,History,0,D,D,"### ANSWER
D"
KHB_66_38,KHB_66_38,History,0,A,A,"### ANSWER
A"
KIIP_tradition_160,KIIP_tradition_160,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_161,KIIP_tradition_161,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_1,Kedu_tradition_1,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_2,Kedu_tradition_2,Tradition,0,C,C,"### ANSWER
C"
Kedu_14_51,Kedu_14_51,Grammar,0,B,B,"### ANSWER
B"
Kedu_14_52,Kedu_14_52,Grammar,0,A,A,"한글 겹받침 'ㄹㄱ'은 일반적으로 자음 앞에서 [ㄱ]으로 발음되며, 용언 어간에서 'ㄱ' 앞에 올 때만 예외적으로 [ㄹ]로 발음됩니다. '읽지'는 뒤에 오는 자음이 'ㅈ'이므로 일반 규칙에 따라 [익찌]로 발음해야 하며, [일찌]는 표준 발음이 아닙니다. 반면 '흙과'는 명사이므로 일반 규칙이 적용되어 [흑꽈]가 맞는 표준 발음입니다.

### ANSWER
A"
Kedu_14_53,Kedu_14_53,Grammar,0,C,C,"### ANSWER
C"
Kedu_14_54,Kedu_14_54,Grammar,0,B,B,"### ANSWER
B"
KHB_66_39,KHB_66_39,History,0,C,C,"### ANSWER
C"
KHB_66_40,KHB_66_40,History,0,C,C,"### ANSWER
C"
KHB_66_41,KHB_66_41,History,0,D,D,"### ANSWER
D"
KHB_66_42,KHB_66_42,History,0,B,B,"### ANSWER
B"
Kedu_tradition_3,Kedu_tradition_3,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_4,Kedu_tradition_4,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_5,Kedu_tradition_5,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_6,Kedu_tradition_6,Tradition,0,D,D,"### ANSWER
D"
Kedu_14_55,Kedu_14_55,Grammar,0,A,A,"### ANSWER
A"
Kedu_14_56,Kedu_14_56,Grammar,0,D,D,"### ANSWER
D"
Kedu_14_57,Kedu_14_57,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_1,Kedu_15_1,Grammar,0,B,B,"형태소는 최소의 의미 단위인데, '좁쌀'의 'ㅂ'은 그 자체로 독립적인 의미를 가진 형태소가 아니라 역사적 흔적(사이시옷 유사 현상)일 뿐이므로 형태소의 예로 옳지 않다.

### ANSWER
B"
KHB_66_43,KHB_66_43,History,0,C,C,"### ANSWER
C"
KHB_66_44,KHB_66_44,History,0,D,D,"### ANSWER
D"
KHB_66_45,KHB_66_45,History,0,A,A,"### ANSWER
A"
KHB_66_47,KHB_66_47,History,0,A,A,"### ANSWER
A"
Kedu_tradition_7,Kedu_tradition_7,Tradition,0,C,C,"Answer C describes 단오/여름 관련 풍습(쑥, 익모초는 더위를 이겨내기 위한 것으로 정월 대보름과 관련 없음).

### ANSWER
C"
Kedu_tradition_8,Kedu_tradition_8,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_9,Kedu_tradition_9,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_10,Kedu_tradition_10,Tradition,0,A,A,"비파는 현악기(찰현/발현악기)이고, 나발·나각·태평소는 모두 관악기(취악기)에 해당한다.

### ANSWER
A"
KHB_66_48,KHB_66_48,History,0,D,D,"### ANSWER
D"
Kedu_history_1,Kedu_history_1,History,0,D,D,"### ANSWER
D"
Kedu_history_2,Kedu_history_2,History,0,C,C,"동대문(흥인지문), 서대문(돈의문), 남대문(숭례문), 북대문(숙정문) 순서로 나열된 C가 방향과 명칭이 올바르게 짝지어져 있다.

### ANSWER
C"
Kedu_history_3,Kedu_history_3,History,0,D,D,"### ANSWER
D"
Kedu_tradition_11,Kedu_tradition_11,Tradition,0,D,D,"Kkokdugaksi noreum (꼭두각시놀음) is a traditional Korean puppet show, not a mask dance drama, unlike the other options which are all mask dance performances (talchum).

### ANSWER
D"
Kedu_tradition_12,Kedu_tradition_12,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_13,Kedu_tradition_13,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_14,Kedu_tradition_14,Tradition,0,C,C,"### ANSWER
C"
PSAT_20_3,PSAT_20_3,Law,0,D,D,"### ANSWER
D"
PSAT_20_4,PSAT_20_4,Law,0,C,C,"### ANSWER
C"
PSAT_20_5,PSAT_20_5,Law,0,B,B,"한국 헌법 제53조 제3항에 따르면 대통령은 법률안의 일부에 대해서만 재의를 요구하거나 법률안을 수정하여 재의를 요구할 수 없습니다. 즉, 전부 아니면 전무의 방식으로만 재의를 요구할 수 있습니다. B는 ""법률안의 일부에 대하여 재의를 요구할 수 있다""고 하여 헌법 규정과 반대로 서술하고 있으므로 옳지 않은 설명입니다.

### ANSWER
B"
PSAT_20_6,PSAT_20_6,Law,0,A,A,"### ANSWER
A"
Kedu_15_2,Kedu_15_2,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_3,Kedu_15_3,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_4,Kedu_15_4,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_5,Kedu_15_5,Grammar,0,A,A,"### ANSWER
A"
Kedu_history_4,Kedu_history_4,History,0,B,B,"### ANSWER
B"
Kedu_history_5,Kedu_history_5,History,0,B,B,"### ANSWER
B"
Kedu_history_6,Kedu_history_6,History,0,D,D,"### ANSWER
D"
Kedu_history_7,Kedu_history_7,History,0,A,A,"### ANSWER
A"
Kedu_history_8,Kedu_history_8,History,0,C,C,"### ANSWER
C"
Kedu_history_9,Kedu_history_9,History,0,B,B,"### ANSWER
B"
Kedu_history_10,Kedu_history_10,History,0,B,B,"### ANSWER
B"
Kedu_history_11,Kedu_history_11,History,0,A,A,"### ANSWER
A"
Kedu_tradition_15,Kedu_tradition_15,Tradition,0,A,A,"오금당기기는 손으로 상대방의 오금을 잡아당기는 기술로 손 기술에 해당하며, 발 기술로 분류되지 않는다. 나머지 앞무릎치기(손기술), 들배지기(허리기술), 밭다리걸기(다리기술)는 올바르게 연결되어 있다.

### ANSWER
A"
Kedu_tradition_16,Kedu_tradition_16,Tradition,0,D,D,"D

### ANSWER
D"
Kedu_tradition_17,Kedu_tradition_17,Tradition,0,C,B,"### ANSWER
B"
Kedu_tradition_18,Kedu_tradition_18,Tradition,0,B,B,"### ANSWER
B"
PSAT_20_7,PSAT_20_7,Law,0,A,A,"### ANSWER
A"
PSAT_20_8,PSAT_20_8,Law,0,D,D,"### ANSWER
D"
PSAT_20_9,PSAT_20_9,Law,0,B,B,"### ANSWER
B"
PSAT_20_10,PSAT_20_10,Law,0,C,C,"### ANSWER
C"
Kedu_history_12,Kedu_history_12,History,0,A,A,"A(남산지구는 불교 유적과 유물이 산재한 지역으로, 신라의 궁궐터는 월성지구에 해당한다)가 잘못된 연결이다.

### ANSWER
A"
Kedu_history_13,Kedu_history_13,History,0,D,D,"### ANSWER
D"
Kedu_history_14,Kedu_history_14,History,0,B,B,"### ANSWER
B"
Kedu_history_15,Kedu_history_15,History,0,A,A,"### ANSWER
A"
Kedu_tradition_19,Kedu_tradition_19,Tradition,0,D,D,"D

### ANSWER
D"
Kedu_tradition_20,Kedu_tradition_20,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_21,Kedu_tradition_21,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_22,Kedu_tradition_22,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_23,Kedu_tradition_23,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_24,Kedu_tradition_24,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_25,Kedu_tradition_25,Tradition,0,C,D,"### ANSWER
D"
Kedu_tradition_26,Kedu_tradition_26,Tradition,0,C,C,"### ANSWER
C"
Kedu_history_16,Kedu_history_16,History,0,B,B,"### ANSWER
B"
Kedu_history_17,Kedu_history_17,History,0,D,D,"### ANSWER
D"
Kedu_history_18,Kedu_history_18,History,0,A,A,"### ANSWER
A"
Kedu_history_19,Kedu_history_19,History,0,A,A,"### ANSWER
A"
Kedu_history_20,Kedu_history_20,History,0,B,A,"### ANSWER
A"
Kedu_history_21,Kedu_history_21,History,0,B,B,"### ANSWER
B"
Kedu_history_22,Kedu_history_22,History,0,D,D,"규방(閨房)은 여성들의 거처를 의미하며 서원 건축물과 관련이 없다. 서원은 사당, 강당, 동재·서재로 구성된다.

### ANSWER
D"
Kedu_history_23,Kedu_history_23,History,0,A,A,"직지심체요절은 유네스코 세계기록유산으로 등재된 것이며, 인류무형문화유산이 아니다.

### ANSWER
A"
Kedu_tradition_27,Kedu_tradition_27,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_28,Kedu_tradition_28,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_29,Kedu_tradition_29,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_30,Kedu_tradition_30,Tradition,0,A,A,"### ANSWER
A"
PSAT_20_11,PSAT_20_11,Law,0,C,C,"### ANSWER
C"
PSAT_20_12,PSAT_20_12,Law,0,B,B,"### ANSWER
B"
PSAT_20_13,PSAT_20_13,Law,0,C,C,"### ANSWER
C"
PSAT_20_14,PSAT_20_14,Law,0,D,D,"### ANSWER
D"
Kedu_15_6,Kedu_15_6,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_7,Kedu_15_7,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_8,Kedu_15_8,Grammar,0,C,A,"### ANSWER
A"
Kedu_15_9,Kedu_15_9,Grammar,0,C,C,"한국어 음운변동에서 ㉢순행동화는 앞소리가 뒤소리에 영향을 주는 것이고, ㉣역행동화는 뒤소리가 앞소리에 영향을 주는 것입니다. '달님[달림]'은 앞의 ㄹ이 뒤의 ㄴ을 ㄹ로 바꾸는 순행동화이고, '밭이[바치]'는 뒤의 모음 ㅣ의 영향으로 앞의 ㄷ이 ㅈ으로 바뀌는 구개음화로 역행동화에 해당합니다. 따라서 C가 두 예시 모두 정확하게 대응됩니다.

### ANSWER
C"
Kedu_history_24,Kedu_history_24,History,0,B,B,"### ANSWER
B"
Kedu_history_25,Kedu_history_25,History,0,C,C,"### ANSWER
C"
Kedu_history_26,Kedu_history_26,History,0,C,C,"### ANSWER
C"
Kedu_history_27,Kedu_history_27,History,0,D,D,"### ANSWER
D"
PSAT_20_15,PSAT_20_15,Law,0,B,B,"### ANSWER
B"
PSAT_20_16,PSAT_20_16,Law,0,D,D,"### ANSWER
D"
PSAT_20_17,PSAT_20_17,Law,0,D,D,"### ANSWER
D"
PSAT_20_18,PSAT_20_18,Law,0,B,B,"B

### ANSWER
B"
Kedu_tradition_31,Kedu_tradition_31,Tradition,0,C,C,"C

### ANSWER
C"
Kedu_tradition_32,Kedu_tradition_32,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_33,Kedu_tradition_33,Tradition,0,B,A,"### ANSWER
A"
Kedu_tradition_34,Kedu_tradition_34,Tradition,0,A,B,"B가 정답입니다. 오행에서 수(水)는 방위상 북(北)에 해당하며, 색으로는 흑(黑)을 나타냅니다. 나머지는 화(火)-남(南)-적(赤), 목(木)-동(東)-청(靑), 금(金)-서(西)-백(白)이 올바른 연결입니다.

### ANSWER
B"
Kedu_history_28,Kedu_history_28,History,0,B,B,"### ANSWER
B"
Kedu_history_29,Kedu_history_29,History,0,C,C,"### ANSWER
C"
Kedu_history_30,Kedu_history_30,History,0,B,B,"청산별곡은 고려시대 고려가요이며, 나머지는 신라시대 향가입니다.

### ANSWER
B"
Kedu_history_31,Kedu_history_31,History,0,B,B,"### ANSWER
B"
Kedu_tradition_35,Kedu_tradition_35,Tradition,0,A,C,"### ANSWER
C"
Kedu_tradition_36,Kedu_tradition_36,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_37,Kedu_tradition_37,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_38,Kedu_tradition_38,Tradition,0,B,B,"### ANSWER
B"
Kedu_history_32,Kedu_history_32,History,0,C,C,"### ANSWER
C"
Kedu_history_33,Kedu_history_33,History,0,D,D,"### ANSWER
D"
Kedu_history_34,Kedu_history_34,History,0,C,C,"### ANSWER
C"
Kedu_history_35,Kedu_history_35,History,0,A,A,"새마을운동은 정부(관 주도) 주도로 시작되었으며 민간주도로 기획된 것이 아니다.

### ANSWER
A"
Kedu_tradition_39,Kedu_tradition_39,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_40,Kedu_tradition_40,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_41,Kedu_tradition_41,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_42,Kedu_tradition_42,Tradition,0,B,B,"### ANSWER
B"
PSAT_20_19,PSAT_20_19,Law,0,D,D,"### ANSWER
D"
PSAT_20_20,PSAT_20_20,Law,0,A,A,"### ANSWER
A"
PSAT_20_21,PSAT_20_21,Law,0,A,D,"### ANSWER
D"
PSAT_20_22,PSAT_20_22,Law,0,C,C,"### ANSWER
C"
Kedu_history_36,Kedu_history_36,History,0,C,C,"### ANSWER
C"
Kedu_history_37,Kedu_history_37,History,0,B,B,"몽유도원도는 비단(견본)에 그린 수묵담채화로 알려져 있으며, 화선지에 그렸다는 설명은 옳지 않다.

### ANSWER
B"
Kedu_history_38,Kedu_history_38,History,0,C,C,"### ANSWER
C"
Kedu_history_39,Kedu_history_39,History,0,C,C,"### ANSWER
C"
Kedu_15_10,Kedu_15_10,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_11,Kedu_15_11,Grammar,0,B,B,"'입학생'의 표준 발음은 [이팍쌩]입니다. ㅂ+ㅎ이 결합해 ㅍ으로 축약되는 유기음화가 한 번, 그리고 '생'의 ㅅ이 앞의 ㄱ 받침 영향으로 경음화되어 쌩이 되는 것이 또 한 번, 총 2회의 음운변동이 나타납니다.

### ANSWER
B"
Kedu_15_12,Kedu_15_12,Grammar,0,D,D,"㉣ 않는다[안는다]는 ㅎ탈락 현상인데, 막는[망는]은 비음화(ㄱ→ㅇ) 현상으로 서로 다른 음운변동입니다.

### ANSWER
D"
Kedu_15_13,Kedu_15_13,Grammar,0,C,C,"### ANSWER
C"
Kedu_tradition_43,Kedu_tradition_43,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_44,Kedu_tradition_44,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_45,Kedu_tradition_45,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_46,Kedu_tradition_46,Tradition,0,B,B,"### ANSWER
B"
Kedu_tradition_47,Kedu_tradition_47,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_48,Kedu_tradition_48,Tradition,0,C,C,"### ANSWER
C"
Kedu_tradition_49,Kedu_tradition_49,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_50,Kedu_tradition_50,Tradition,0,B,B,"### ANSWER
B"
Kedu_history_40,Kedu_history_40,History,0,A,A,"조선왕조실록은 연월일 순서로 기록한 편년체 역사서이며(ㄱ 옳음), 사초는 초초-중초-정초의 세 단계를 거쳐 완성되었다(ㄴ 옳음). 그러나 실록청은 왕이 승하한 후에 설치되어 편찬을 시작했으므로 ㄷ은 틀렸고, 실록은 정치적 사실뿐 아니라 다양한 내용을 포함하므로 ㄹ도 틀렸다.

### ANSWER
A"
Kedu_history_41,Kedu_history_41,History,0,C,C,"### ANSWER
C"
Kedu_history_42,Kedu_history_42,History,0,A,A,"### ANSWER
A"
Kedu_history_43,Kedu_history_43,History,0,B,B,"### ANSWER
B"
Kedu_15_14,Kedu_15_14,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_15,Kedu_15_15,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_16,Kedu_15_16,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_17,Kedu_15_17,Grammar,0,C,C,"### ANSWER
C"
Kedu_history_44,Kedu_history_44,History,0,B,B,"### ANSWER
B"
PSE_history_13_1,PSE_history_13_1,History,0,B,B,"### ANSWER
B"
PSE_history_13_2,PSE_history_13_2,History,0,D,D,"### ANSWER
D"
PSE_history_13_3,PSE_history_13_3,History,0,B,B,"### ANSWER
B"
Kedu_tradition_51,Kedu_tradition_51,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_52,Kedu_tradition_52,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_53,Kedu_tradition_53,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_54,Kedu_tradition_54,Tradition,0,C,C,"### ANSWER
C"
PSAT_20_23,PSAT_20_23,Law,0,B,B,"### ANSWER
B"
PSAT_20_24,PSAT_20_24,Law,0,A,A,"### ANSWER
A"
PSAT_20_25,PSAT_20_25,Law,0,C,A,"### ANSWER
A"
PSAT_21_1,PSAT_21_1,Law,0,C,C,"### ANSWER
C"
Kedu_15_18,Kedu_15_18,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_19,Kedu_15_19,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_20,Kedu_15_20,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_21,Kedu_15_21,Grammar,0,A,A,"### ANSWER
A"
PSAT_21_2,PSAT_21_2,Law,0,C,C,"### ANSWER
C"
PSAT_21_3,PSAT_21_3,Law,0,C,C,"### ANSWER
C"
PSAT_21_5,PSAT_21_5,Law,0,B,B,"### ANSWER
B"
PSAT_21_6,PSAT_21_6,Law,0,C,C,"### ANSWER
C"
Kedu_tradition_55,Kedu_tradition_55,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_56,Kedu_tradition_56,Tradition,0,A,A,"### ANSWER
A"
Kedu_tradition_57,Kedu_tradition_57,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_58,Kedu_tradition_58,Tradition,0,B,B,"### ANSWER
B"
PSE_history_13_4,PSE_history_13_4,History,0,A,A,"### ANSWER
A"
PSE_history_13_5,PSE_history_13_5,History,0,A,A,"### ANSWER
A"
PSE_history_13_6,PSE_history_13_6,History,0,B,B,"### ANSWER
B"
PSE_history_13_7,PSE_history_13_7,History,0,D,D,"### ANSWER
D"
Kedu_tradition_59,Kedu_tradition_59,Tradition,0,B,B,"인왕제색도(仁王霽色圖)는 정선(鄭敾)의 대표작으로, 김홍도의 작품이 아니다. 나머지는 김홍도의 진경산수화 및 풍속화 작품이다.

### ANSWER
B"
Kedu_tradition_60,Kedu_tradition_60,Tradition,0,D,D,"### ANSWER
D"
Kedu_tradition_61,Kedu_tradition_61,Tradition,0,A,A,"### ANSWER
A"
CSAT_korean_07_6,CSAT_korean_07_6,Functional,0,C,C,"### ANSWER
C"
PSAT_21_7,PSAT_21_7,Law,0,D,D,"### ANSWER
D"
PSAT_21_8,PSAT_21_8,Law,0,D,D,"### ANSWER
D"
PSAT_21_9,PSAT_21_9,Law,0,A,A,"### ANSWER
A"
PSAT_21_10,PSAT_21_10,Law,0,B,B,"### ANSWER
B"
PSE_history_13_8,PSE_history_13_8,History,0,D,D,"### ANSWER
D"
PSE_history_13_9,PSE_history_13_9,History,0,C,C,"### ANSWER
C"
PSE_history_13_10,PSE_history_13_10,History,0,A,A,"### ANSWER
A"
PSE_history_13_11,PSE_history_13_11,History,0,B,B,"### ANSWER
B"
CSAT_korean_07_7,CSAT_korean_07_7,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_07_8,CSAT_korean_07_8,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_07_9,CSAT_korean_07_9,Functional,0,B,B,"### ANSWER
B"
CSAT_korean_07_10,CSAT_korean_07_10,Functional,0,B,A,"### ANSWER
A"
PSAT_21_11,PSAT_21_11,Law,0,C,C,"### ANSWER
C"
PSAT_21_12,PSAT_21_12,Law,0,B,B,"### ANSWER
B"
PSAT_21_13,PSAT_21_13,Law,0,D,D,"### ANSWER
D"
PSAT_21_14,PSAT_21_14,Law,0,A,D,"### ANSWER
D"
PSE_history_13_12,PSE_history_13_12,History,0,D,D,"### ANSWER
D"
