id,category,trial,answer,pred,response
KIIP_society_108,Society,0,A,A,"### ANSWER
A"
KIIP_society_109,Society,0,D,D,"### ANSWER
D"
KIIP_society_110,Society,0,A,A,"### ANSWER
A"
KIIP_society_111,Society,0,D,D,"### ANSWER
D"
KIIP_society_112,Society,0,B,B,"모범택시는 고급 서비스와 높은 요금을 특징으로 하는 택시입니다.

### ANSWER
B"
PSE_history_17_17,History,0,C,C,"풍수지리설(도참사상)에 관한 내용으로, 서경 천도 운동·남경 설치·한양 천도 주장의 근거가 되었다. 반면 초제는 도교 신앙에 근거한 제사 의식이다.

### ANSWER
C"
PSE_history_17_18,History,0,C,C,"### ANSWER
C"
PSE_history_17_19,History,0,A,A,"의주는 압록강 하구에 위치한 지역으로, 청천강변에 안북도호부가 설치된 곳(안주)과 구별된다. 흥화진, 각장 설치, 요·금 교체기의 회복 시도는 모두 의주와 관련된 사실이다.

### ANSWER
A"
PSE_history_18_1,History,0,A,A,"통일신라는 촌을 지방 행정 최하 단위로 삼아 지방 유력자인 촌주에게 행정 실무를 맡겼다. B는 조선(모든 군현에 수령 파견), C의 면리제는 조선, D의 사심관은 고려 초의 제도이므로 시대가 어긋난다.

### ANSWER
A"
PSE_history_18_2,History,0,B,C,"### ANSWER
C"
PSE_history_18_3,History,0,A,A,"### ANSWER
A"
PSE_history_18_4,History,0,C,C,"### ANSWER
C"
PSE_history_18_5,History,0,C,B,"### ANSWER
B"
CSAT_korean_10_6,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_10_7,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_10_8,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_10_9,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_10_10,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_11_6,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_11_8,Functional,0,D,D,"글감에 새 책 구입 촉진이나 출판 시장 활성화와 연결되는 내용이 없고, 헌책 교환은 오히려 도서 구입 비용 절감과 관련되므로 논리적 근거가 부족하다.

### ANSWER
D"
CSAT_korean_11_9,Functional,0,C,B,"### ANSWER
B"
TK_2019_20,Textual,0,B,B,"진땀을 흘리다 means to break out in a cold sweat from difficulty—fitting someone lost without navigation.

### ANSWER
B"
TK_2019_21,Textual,0,C,C,"### ANSWER
C"
TK_2019_22,Textual,0,A,A,"### ANSWER
A"
TK_2019_23,Textual,0,B,B,"### ANSWER
B"
TK_2019_24,Textual,0,A,A,"### ANSWER
A"
TK_2019_25,Textual,0,D,D,"### ANSWER
D"
TK_2019_26,Textual,0,C,C,"The headline states the private spacecraft returned safely, bringing the era of space tourism closer (""성큼""). This means the possibility of space travel has increased.

### ANSWER
C"
TK_2019_27,Textual,0,D,D,"주 단위 계획은 '라면 안 먹기'처럼 구체적이고 실천 가능한 계획으로 바뀐다는 예시가 이어지므로, 빈칸에는 실천 가능한 계획을 세울 수 있다는 내용이 적절하다.

### ANSWER
D"
KIIP_tradition_38,Tradition,0,A,A,"차례는 설날 아침에 조상에게 지내는 제사 의식으로, 성묘는 주로 추석·한식에 산소를 찾는 것이고 세배는 차례 후 어른께 드리는 인사, 떡국은 음식 풍습이다. 따라서 아침에 행하는 의식은 차례이다.

### ANSWER
A"
KIIP_tradition_39,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_40,Tradition,0,C,C,"세배를 한 아이들에게 어른들이 주는 돈이 세뱃돈이다.

### ANSWER
C"
KIIP_tradition_41,Tradition,0,B,B,"설빔은 설날에 새로 차려입는 옷을 뜻한다.

### ANSWER
B"
KIIP_tradition_42,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_43,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_44,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_45,Tradition,0,A,A,"성묘는 조상의 무덤을 찾아가 살피고 돌보는 일이다.

### ANSWER
A"
KIIP_society_113,Society,0,C,C,"KTX(Korea Train Express)는 한국의 고속철도로, 국내에서 가장 빠른 속도로 운행하는 기차입니다.

### ANSWER
C"
KIIP_society_114,Society,0,B,B,"### ANSWER
B"
KIIP_society_115,Society,0,A,A,"### ANSWER
A"
KIIP_society_116,Society,0,B,B,"대형택시는 차량이 크기 때문에 승객과 짐을 많이 실을 수 있다는 장점이 있습니다. 요금은 일반택시보다 비싸며 속도나 편리성이 주된 장점은 아닙니다.

### ANSWER
B"
KIIP_society_117,Society,0,A,A,"### ANSWER
A"
KIIP_society_118,Society,0,A,A,"### ANSWER
A"
KIIP_society_119,Society,0,B,B,"한국에서는 대중교통 이용 시 T-money 등 교통카드를 주로 사용한다.

### ANSWER
B"
KIIP_society_120,Society,0,A,A,"### ANSWER
A"
KIIP_geography_48,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_49,Geography,0,C,C,"소백산은 충청북도 단양에 위치하며 5~6월 철쭉 군락으로 유명하다.

### ANSWER
C"
KIIP_geography_50,Geography,0,A,A,"충청북도는 경기도, 강원도, 경상북도, 전라북도, 충청남도와 접하며, 전라남도와는 접하지 않는다.

### ANSWER
A"
KIIP_geography_51,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_52,Geography,0,A,A,"천안의 배, 성환·입장 지역의 포도, 예산·청양 등지의 사과 등 과수 재배가 충청남도의 대표적인 농업 특징이다.

### ANSWER
A"
KIIP_geography_53,Geography,0,C,C,"충청지역(충청남·북도)의 중심 대도시는 대전광역시이다. 서울·인천은 수도권, 부산은 경남권에 속한다.

### ANSWER
C"
KIIP_geography_54,Geography,0,B,B,"대전은 대덕연구개발특구(대덕연구단지)로 대표되는 과학기술 중심 도시로, 정부출연 연구기관과 과학 산업단지가 지역 경제의 핵심 역할을 한다.

### ANSWER
B"
KIIP_geography_55,Geography,0,D,D,"경상 지역(경상남·북도)은 한반도의 동남부에 위치한다.

### ANSWER
D"
TK_2019_28,Textual,0,D,D,"### ANSWER
D"
TK_2019_29,Textual,0,B,B,"### ANSWER
B"
TK_2019_30,Textual,0,A,A,"### ANSWER
A"
TK_2019_31,Textual,0,B,B,"### ANSWER
B"
TK_2019_32,Textual,0,C,C,"### ANSWER
C"
TK_2019_33,Textual,0,B,B,"### ANSWER
B"
TK_2019_34,Textual,0,A,A,"### ANSWER
A"
TK_2019_35,Textual,0,D,D,"### ANSWER
D"
KIIP_society_121,Society,0,D,D,"### ANSWER
D"
KIIP_society_122,Society,0,B,B,"### ANSWER
B"
KIIP_society_123,Society,0,A,A,"### ANSWER
A"
KIIP_society_124,Society,0,A,A,"Voice phishing is a fraud where criminals obtain personal information like ID numbers over the phone to use in crimes.

### ANSWER
A"
KIIP_society_125,Society,0,B,B,"### ANSWER
B"
KIIP_society_126,Society,0,D,B,"Newspapers are sold at kiosks in subway stations, convenience stores, and large marts, but bus stops have no sales outlets.

### ANSWER
B"
KIIP_society_127,Society,0,C,C,"""Gangnam Style"" was released in July 2012 and by September 2012 it was recognized by Guinness World Records as the most ""liked"" video on YouTube.

### ANSWER
C"
KIIP_society_128,Society,0,A,A,"### ANSWER
A"
KIIP_tradition_46,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_47,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_48,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_49,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_50,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_51,Tradition,0,A,A,"정월대보름에는 오곡밥과 묵은 나물(진채), 부럼 깨기 등의 풍습이 있다. 떡국은 설날, 삼계탕은 삼복에 먹는 음식이다.

### ANSWER
A"
KIIP_tradition_52,Tradition,0,A,A,"부럼깨기 풍습으로 호두, 밤, 땅콩 등을 딱 소리내어 깨물어 먹으며 한 해의 부스럼을 예방한다는 의미를 담습니다.

### ANSWER
A"
KIIP_tradition_53,Tradition,0,A,A,"부럼 깨기는 종기(부스럼) 같은 피부병을 막고 이를 튼튼하게 한다는 믿음에서 유래한 풍속이다.

### ANSWER
A"
CSAT_korean_11_10,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_12_6,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_12_7,Functional,0,D,D,"### ANSWER
D"
CSAT_korean_12_8,Functional,0,B,B,"The (나) outline's section Ⅲ lists concrete activation measures directed at policymakers; adding ""생활 체육 참여가 지역 발전에 미치는 영향"" is not a solution/measure but rather relates to necessity, so it doesn't fit there. The other options appropriately reorganize content or adjust the conclusion to match the new audience and purpose.

### ANSWER
B"
CSAT_korean_12_9,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_12_10,Functional,0,E,E,"### ANSWER
E"
CSAT_korean_14_7,Functional,0,B,B,"The draft omits any survey about supply shortage and instead raises consumers' limited awareness of the certification labels as the problem, which matches the adjustment described in (b). The other options contradict the actual draft, which does explain the background, presents the topic as the labels' types/criteria, omits difficulty of certification, and closes with the significance of proper knowledge.

### ANSWER
B"
CSAT_korean_13_7,Functional,0,D,D,"근거(자연은 다음 세대의 유산)→주장(생태계 파괴 않도록 유의)→실천 방안(정해진 탐방로 이용)의 순서로 전개되며, 내용도 관광객의 태도 측면 개선 방안에 해당한다.

### ANSWER
D"
Kedu_15_17,Grammar,0,C,C,"C is wrong: 고유어 수사는 '하나/둘/셋'이 관형사로 쓰일 때 '한/두/세'처럼 형태가 바뀌므로 일관되게 관형사로 통용되지 않는다.

### ANSWER
C"
Kedu_15_18,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_19,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_20,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_21,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_22,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_23,Grammar,0,D,D,"D는 ""-거나""로 선택 관계를 나타내는 대등하게 이어진 문장이며, 나머지는 조건(-면), 원인(-아서), 계기(-고서) 등의 종속적 연결이다.

### ANSWER
D"
Kedu_15_24,Grammar,0,B,B,"B는 안긴 절의 주어(기자)가 생략된 관계 관형사절이고, 나머지는 절이 완전하며 명사(예보·소식·보고)의 내용을 그대로 담는 동격(보문) 관형사절이다.

### ANSWER
B"
KIIP_geography_56,Geography,0,B,B,"### ANSWER
B"
KIIP_geography_57,Geography,0,B,B,"울릉도와 독도는 경상북도 울릉군에 속한 섬이다.

### ANSWER
B"
KIIP_geography_58,Geography,0,D,D,"경상지역(영남권)은 포항, 울산, 창원, 구미 등 대규모 산업단지가 조성되어 중화학·기계·전자 등 공업이 크게 발달했다.

### ANSWER
D"
KIIP_geography_59,Geography,0,A,A,"구미는 섬유공업 단지에서 시작해 전자산업 중심지로 성장한 대표적 내륙 공업도시이다.

### ANSWER
A"
KIIP_geography_60,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_61,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_62,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_63,Geography,0,D,D,"안동은 하회마을, 도산서원 등 유교 문화 중심지로 조선 시대 문화유산이 풍부하다.

### ANSWER
D"
PSE_history_18_6,History,0,A,A,"### ANSWER
A"
PSE_history_18_7,History,0,A,A,"### ANSWER
A"
PSE_history_18_8,History,0,C,B,"### ANSWER
B"
PSE_history_18_9,History,0,B,B,"무정은 1917년 매일신보에 연재되었고, 임시토지조사국(1910~1918) 존속 시기와 겹칩니다. 조선청년연합회(1920), 연초 전매제(1921), 의열단(1919)은 모두 이후의 일입니다.

### ANSWER
B"
PSE_history_18_10,History,0,D,D,"혼일강리역대국도지도(1402)는 유럽·아프리카까지 그려졌고 중화사상과 이슬람 지도학의 영향을 받았다. 백리척은 18세기 정상기의 동국지도에서 사용된 축척법이다.

### ANSWER
D"
PSE_history_18_11,History,0,B,C,"신문왕 즉위년 김흠돌의 난과 달구벌 천도 시도가 근거이며, 신문왕은 682년 국학을 설립해 유학을 교육하였다. 우역 설치는 소지마립간, 서시·남시 설치는 효소왕·경덕왕, 녹읍 부활은 경덕왕 때이다.

### ANSWER
C"
PSE_history_18_12,History,0,B,B,"### ANSWER
B"
PSE_history_18_13,History,0,D,D,"지수신은 임존성에서 끝까지 저항하다가 고구려로 달아났고, 항복한 인물은 흑치상지 등이다. 따라서 지수신의 투항을 받아주었다는 서술은 사실과 다르다.

### ANSWER
D"
KIIP_tradition_54,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_55,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_56,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_57,Tradition,0,B,B,"추석은 한국의 대표적인 명절로 음력 8월 15일에 해당하며, 한가위라고도 불린다.

### ANSWER
B"
KIIP_tradition_58,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_59,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_60,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_61,Tradition,0,A,A,"### ANSWER
A"
PSAT_19_20,Law,0,A,A,"### ANSWER
A"
PSAT_19_21,Law,0,B,B,"### ANSWER
B"
PSAT_19_22,Law,0,B,B,"### ANSWER
B"
PSAT_19_23,Law,0,D,D,"### ANSWER
D"
PSAT_19_25,Law,0,D,D,"지방자치법상 자치사무에 대한 감사는 법령 위반사항에 한정되며, 합목적성 감사는 허용되지 않는다(헌재 결정 및 제190조). 따라서 D가 옳지 않다.

### ANSWER
D"
PSAT_20_1,Law,0,D,D,"### ANSWER
D"
PSAT_20_2,Law,0,B,B,"### ANSWER
B"
PSAT_20_3,Law,0,D,D,"### ANSWER
D"
KIIP_society_129,Society,0,A,A,"EBS는 한국교육방송공사로 교육 프로그램을 주로 방송한다.

### ANSWER
A"
KIIP_society_130,Society,0,C,C,"### ANSWER
C"
KIIP_society_131,Society,0,A,A,"These are major national daily newspapers covering general news, not sports/economy, regional, or internet-only outlets.

### ANSWER
A"
KIIP_society_132,Society,0,C,C,"### ANSWER
C"
KIIP_society_133,Society,0,A,A,"공영방송은 국가나 개인의 소유가 아니라 공공기관(공적 재원과 공적 기구)에 의해 운영되는 방송을 의미한다. 국영방송(C)과는 구별되며, 민영(B)이나 지역 단위(D)와도 다르다.

### ANSWER
A"
KIIP_society_134,Society,0,D,D,"JTBC는 종합편성채널(케이블)로 지상파(공중파)가 아니다.

### ANSWER
D"
KIIP_society_135,Society,0,B,B,"### ANSWER
B"
KIIP_society_136,Society,0,A,A,"### ANSWER
A"
TK_2019_36,Textual,0,C,C,"### ANSWER
C"
TK_2019_37,Textual,0,D,D,"### ANSWER
D"
TK_2019_38,Textual,0,A,A,"### ANSWER
A"
TK_2019_39,Textual,0,C,B,"The sentence begins with the pronoun ""그들은,"" so it must follow a place where the group is first introduced, and it elaborates on their activity—fitting best right after that introduction in the middle of the passage.

### ANSWER
B"
TK_2019_40,Textual,0,B,B,"### ANSWER
B"
TK_2019_41,Textual,0,A,A,"### ANSWER
A"
TK_2019_42,Textual,0,A,D,"Without the passage, the most plausible narrative detail is that Sohee kept holding her phone while waiting for her mother.

### ANSWER
D"
TK_2019_43,Textual,0,D,D,"### ANSWER
D"
KIIP_geography_64,Geography,0,A,A,"2002년 부산은 제14회 아시안 게임을 개최했다. 월드컵은 한일 공동 개최로 여러 도시에서 열렸지만, 부산 자체를 대표하는 2002년 행사는 아시안 게임이다. 세계육상선수권대회는 2011년 대구에서 열렸다.

### ANSWER
A"
KIIP_geography_65,Geography,0,B,B,"2011년 세계육상선수권대회가 대구에서 열렸고, 보기 중 대구와 관련된 국제 행사는 세계육상선수권대회뿐입니다. 아시안게임은 인천·부산, 국제영화제는 부산에서 개최되었습니다.

### ANSWER
B"
KIIP_geography_66,Geography,0,B,B,"BIFF 광장은 부산 중구 남포동에 위치한다.

### ANSWER
B"
KIIP_geography_67,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_68,Geography,0,C,C,"제주도의 오름(기생화산)은 약 360여 개로 알려져 있으므로 선택지 중 300개가 가장 가깝다.

### ANSWER
C"
KIIP_geography_69,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_70,Geography,0,D,D,"### ANSWER
D"
KIIP_geography_71,Geography,0,C,C,"전라도는 한반도의 남서쪽에 위치한다.

### ANSWER
C"
CSAT_korean_17_6,Functional,0,E,E,"2문단에서는 강요된 희생과 소원한 관계 두 이유를 모두 언급하고, 3문단에서도 두 가지를 병렬적으로 반성하고 있어 주된 이유와 부차적 이유로 구별한 내용은 나타나지 않는다. 나머지 계획들은 각 문단에 반영되어 있다.

### ANSWER
E"
CSAT_korean_14_1,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_14_2,Functional,0,B,B,"인터뷰는 천 원권(조선 후기 정선의 그림)을 먼저, 만 원권(조선 초 용비어천가·천상열차분야지도)을 나중에 다루었으므로 질문 순서대로 구성하면 시대순이 되지 않는다. 따라서 ""설명 순서대로 시대순 서술""이라는 말은 내용과 맞지 않는다.

### ANSWER
B"
CSAT_korean_14_3,Functional,0,E,E,"신문 기사 중 전국 전통 시장 분포 내용은 아름시장의 특징과 상관없어 제외하고, 특징 소개에 필요한 부분과 설문 결과는 장점 부각에 필요하므로 포함했다. 즉 화제(아름시장의 특징) 제시에 필요한지 여부로 판단했다.

### ANSWER
E"
CSAT_korean_14_4,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_14_5,Functional,0,D,D,"청자 3은 야금장터에 대해 공감하지 못하고 있으며, 청자 1도 행동 변화를 언급하지 않았으므로 야금장터 예시가 행동 변화를 유도했다고 볼 수 없다. 나머지 선택지는 각 청자의 반응과 일치한다.

### ANSWER
D"
CSAT_korean_14_6,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_14_8,Functional,0,C,C,"The passage lists the three certification types in sequence, so the contrastive connective needs to be replaced with an additive one like ""한편/또한"" — changing it to ""그런데"" still keeps a contrastive/turning nuance and doesn't fix the problem. The other revisions (passive form for 호응, removing double passive, correct particle, appropriate word ""실천하는"") are all valid.

### ANSWER
C"
KIIP_society_137,Society,0,D,D,"아마존은 SNS가 아니라 전자상거래 플랫폼이다.

### ANSWER
D"
KIIP_society_138,Society,0,A,A,"### ANSWER
A"
KIIP_society_139,Society,0,D,D,"### ANSWER
D"
KIIP_society_140,Society,0,A,A,"### ANSWER
A"
KIIP_society_141,Society,0,A,A,"### ANSWER
A"
KIIP_society_142,Society,0,A,A,"### ANSWER
A"
KIIP_society_143,Society,0,C,C,"I need to identify which system provides living costs vs medical costs. The National Basic Living Security System provides livelihood benefits (생계급여), while the Medical Aid (의료급여) program covers medical expenses for low-income households. So the two are distinct programs with distinct supports.

### ANSWER
C"
KIIP_society_144,Society,0,A,A,"### ANSWER
A"
KIIP_tradition_62,Tradition,0,C,C,"추석 대표 음식은 송편이다.

### ANSWER
C"
KIIP_tradition_63,Tradition,0,B,B,"송편은 반달 모양으로 빚는 것이 전통이며, 추석에 보름달과 반달을 상징하여 만듭니다.

### ANSWER
B"
KIIP_tradition_64,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_65,Tradition,0,C,C,"추석(한가위)은 음력 8월 15일로 보름달이 크고 밝은 시기로 알려져 있다.

### ANSWER
C"
KIIP_tradition_66,Tradition,0,B,B,"### ANSWER
B"
KIIP_tradition_67,Tradition,0,B,B,"송편은 멥쌀가루를 반죽해 소를 넣고 빚어 찌는 추석 대표 음식이다.

### ANSWER
B"
KIIP_tradition_68,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_69,Tradition,0,A,B,"2015년 인구주택총조사에서 개신교 신자가 약 967만 명(19.7%)으로 불교(약 762만 명, 15.5%)와 천주교(7.9%)를 앞섰다. 이는 이전 조사와 달라진 결과였다.

### ANSWER
B"
PSAT_20_4,Law,0,C,C,"### ANSWER
C"
PSAT_20_5,Law,0,B,B,"### ANSWER
B"
PSAT_20_6,Law,0,A,A,"### ANSWER
A"
PSAT_20_7,Law,0,A,A,"### ANSWER
A"
PSAT_20_8,Law,0,D,D,"지방의회의원·기초자치단체장 선거의 당선무효 소송은 고등법원에 제기하므로, 모든 선거를 대법원에 제기한다는 설명은 옳지 않다. A, B, C는 헌법 제108조, 제105조, 제102조의 내용과 일치한다.

### ANSWER
D"
PSAT_20_9,Law,0,B,B,"### ANSWER
B"
PSAT_20_10,Law,0,C,C,"권한쟁의심판에서 처분을 취소하는 결정은 그 처분의 상대방에 대하여 이미 생긴 효력에 영향을 미치지 아니한다(헌재법 제67조 제2항). 따라서 C가 옳지 않다. A(제63조), B(제23조), D(제65조)는 옳다.

### ANSWER
C"
PSAT_20_11,Law,0,C,C,"위원장은 위원 중에서 호선하므로 C가 틀림.

### ANSWER
C"
PSE_history_18_14,History,0,B,C,"### ANSWER
C"
PSE_history_18_15,History,0,C,C,"### ANSWER
C"
PSE_history_18_16,History,0,D,D,"영단주택은 1941년 조선주택영단이 노동자·서민의 주택 부족 해소를 위해 지은 소규모 주택으로, 상류층이 한식 주택을 2층으로 개량해 모여 산 것이 아니다. 나머지는 모두 일제강점기 생활상으로 맞다.

### ANSWER
D"
PSE_history_18_17,History,0,B,C,"김종필·오히라 메모(1962)와 브라운 각서(1966) 사이의 사실을 찾아야 한다. 울산 정유 공장은 1964년에 가동되었고, 충주 비료 공장은 1961년, 경부고속국도 개통과 마산 수출자유지역은 1970년이다.

### ANSWER
C"
PSE_history_18_18,History,0,B,B,"### ANSWER
B"
PSE_history_18_19,History,0,C,C,"### ANSWER
C"
PSE_history_19_1,History,0,C,C,"### ANSWER
C"
PSE_history_19_2,History,0,D,D,"### ANSWER
D"
Kedu_15_25,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_26,Grammar,0,B,B,"주체높임에서 신체·소유물 등 주체와 관련된 대상은 간접 높임으로 '있으시다'를 써야 하므로, '따님이 계십니다'는 딸을 직접 높이는 잘못된 표현이다. '있으십니다'가 옳다.

### ANSWER
B"
Kedu_15_27,Grammar,0,D,D,"D의 안긴문장 '밥을 먹는'은 주절이 현재('이다')이며 발화시와 사건시가 일치하여 현재로 해석된다. A와 C는 미래, B는 주절이 과거이므로 안긴문장도 발화시 기준 과거로 해석된다.

### ANSWER
D"
Kedu_15_28,Grammar,0,C,C,"### ANSWER
C"
Kedu_15_29,Grammar,0,B,B,"### ANSWER
B"
Kedu_15_30,Grammar,0,A,A,"### ANSWER
A"
Kedu_15_31,Grammar,0,D,D,"### ANSWER
D"
Kedu_15_32,Grammar,0,A,A,"### ANSWER
A"
TK_2019_44,Textual,0,C,C,"유교의 본질은 형식보다 정성인데, 현재 전해진 예법은 그 본뜻을 잃고 형식(성대한 상차림)에 치우친 잘못된 것이라는 맥락이다.

### ANSWER
C"
TK_2019_45,Textual,0,D,D,"### ANSWER
D"
TK_2019_46,Textual,0,C,C,"### ANSWER
C"
TK_2019_47,Textual,0,D,D,"글은 자치경찰제 시행 시 예상되는 현장 혼선과 부작용을 중심으로 서술하고 있다.

### ANSWER
D"
TK_2019_48,Textual,0,B,B,"### ANSWER
B"
TK_2019_49,Textual,0,B,B,"### ANSWER
B"
TK_2022_5,Textual,0,C,C,"신다 = to wear on feet, and ""어떤 길에서도 편한"" refers to walking on any road — this describes footwear.

### ANSWER
C"
TK_2022_6,Textual,0,B,B,"### ANSWER
B"
KIIP_geography_72,Geography,0,A,A,"Jeonju is famous for its well-preserved traditional hanok village (전주 한옥마을).

### ANSWER
A"
KIIP_geography_73,Geography,0,A,A,"### ANSWER
A"
KIIP_geography_74,Geography,0,D,B,"B is the answer — the Jeolla region experienced population decline (outmigration and aging) in the 2010s, so population growth was not a contributing factor, unlike improved transportation (KTX), corporate investment, and promotion of local specialty products.

### ANSWER
B"
KIIP_geography_75,Geography,0,C,C,"### ANSWER
C"
KIIP_geography_76,Geography,0,D,D,"한라산은 해발 1,947m로 남한에서 가장 높은 산이며, 지리산(1,915m)과 설악산(1,708m)보다 높다.

### ANSWER
D"
KIIP_geography_77,Geography,0,A,A,"삼다도(三多島)라는 별칭에서 알 수 있듯 제주는 바람, 돌, 여자가 많다고 유명하다.

### ANSWER
A"
KIIP_geography_78,Geography,0,A,D,"### ANSWER
D"
KIIP_geography_79,Geography,0,C,C,"강화도는 인천광역시 강화군에 속한다.

### ANSWER
C"
KIIP_society_145,Society,0,A,A,"### ANSWER
A"
KIIP_society_146,Society,0,A,A,"### ANSWER
A"
KIIP_society_147,Society,0,A,A,"### ANSWER
A"
KIIP_society_148,Society,0,A,A,"### ANSWER
A"
KIIP_society_149,Society,0,A,A,"### ANSWER
A"
KIIP_society_150,Society,0,A,A,"### ANSWER
A"
KIIP_society_151,Society,0,A,A,"### ANSWER
A"
KIIP_society_152,Society,0,A,A,"### ANSWER
A"
TK_2022_7,Textual,0,B,B,"Smiling and greeting others politely relates to everyday courtesy and manners, not environment, health, or volunteering.

### ANSWER
B"
TK_2022_8,Textual,0,A,A,"플랫폼에서 뛰지 말고 문이 닫힐 때 무리하게 타지 말라는 내용은 지하철 이용 시 지켜야 할 안전 수칙에 해당한다.

### ANSWER
A"
TK_2022_9,Textual,0,A,A,"### ANSWER
A"
TK_2022_10,Textual,0,B,B,"### ANSWER
B"
TK_2022_11,Textual,0,B,B,"### ANSWER
B"
TK_2022_12,Textual,0,A,A,"### ANSWER
A"
TK_2022_13,Textual,0,D,D,"### ANSWER
D"
TK_2022_14,Textual,0,B,B,"### ANSWER
B"
KIIP_tradition_70,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_71,Tradition,0,A,B,"### ANSWER
B"
KIIP_tradition_72,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_73,Tradition,0,C,C,"### ANSWER
C"
KIIP_tradition_74,Tradition,0,A,C,"유교는 종교적 신앙 체계보다 유학(儒學)이라는 학문적 전통으로 여겨지는 경우가 많습니다.

### ANSWER
C"
KIIP_tradition_75,Tradition,0,A,A,"### ANSWER
A"
KIIP_tradition_76,Tradition,0,C,C,"# 무속신앙(shamanism) is the oldest indigenous Korean religion, predating Buddhism's introduction in the 4th century.

### ANSWER
C"
KIIP_tradition_77,Tradition,0,A,A,"신령(신)이 사람들의 길흉화복을 정해준다고 믿었다는 것이 한국 전통 신앙의 일반적 관념이다.

### ANSWER
A"
CSAT_korean_14_9,Functional,0,E,E,"E는 '오리 토끼' 그림, 선입견의 위험성, 다양한 관점의 중요성을 모두 반영하면서 ""자신이 만든 동굴 속에 가두는 것과 같다""는 비유를 활용하고 있다. 다른 선택지는 메모 항목 중 일부가 빠지거나 비유가 없다.

### ANSWER
E"
CSAT_korean_14_10,Functional,0,D,D,"동기(안내문 보고 신청), 시간 순서(오전·오후), 깨달음(분석력·사고력 필요), 권유(끝맺음)는 모두 있으나, 대학 측에 바라는 점은 제시되지 않았다.

### ANSWER
D"
CSAT_korean_18_1,Functional,0,A,A,"### ANSWER
A"
CSAT_korean_18_2,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_18_3,Functional,0,C,C,"### ANSWER
C"
CSAT_korean_18_4,Functional,0,D,D,"The discussion required including the fact that teachers also wrote and wore the messages; (라) still limits it to students only, failing to reflect the requested correction.

### ANSWER
D"
CSAT_korean_18_5,Functional,0,D,D,"인터뷰는 학생회장이 '주최하며 어려웠던 점'을 말한 내용이어야 하고, 화합의 의미와 행사 이후 결과도 포함되어야 한다. D는 장소 섭외의 어려움(어려웠던 점), 한마음(화합), 성금 전달(결과)을 모두 담고 있다. B는 화합이 빠지고, A·E는 어려움 또는 결과가 미흡하며, C는 인터뷰가 없다.

### ANSWER
D"
CSAT_korean_18_6,Functional,0,E,E,"(ㅁ)은 분량을 고려해야 한다는 학생 1의 의견에 동의하며 지면 한정을 근거로 추가 내용을 줄이자고 보태는 발화이므로, 상반된 의견이라는 이해는 적절하지 않다.

### ANSWER
E"
